  0.0000000000000000e+000                      Inf                      NaN                      Inf                      NaN
  5.0000000000000003e-002  1.0805392942274498e-002  5.1387952802710191e-002  1.1031763354665767e-002  6.0001780648243450e-002
  1.0000000000000001e-001  6.9466680579289342e-002  6.2943214255364865e-002  7.1134702997301028e-002  7.7404388937019106e-002
  1.5000000000000002e-001  1.8242533710628875e-001  5.7502283822911567e-002  1.8412917821623936e-001  7.7473453612173879e-002
  2.0000000000000001e-001  3.4646814136471799e-001  8.4453149890402882e-002  3.7192387270362326e-001  5.6901350148135570e-002
  2.5000000000000000e-001  5.5523574721882030e-001  9.0983416700649328e-002  5.7410147714641624e-001  9.5222600230329829e-002
  3.0000000000000004e-001  7.9840532716328350e-001  8.3841557823320742e-002  8.2931281307391558e-001  7.0219351058791790e-002
  3.5000000000000003e-001  1.0664273605870458e+000  6.6899318750224882e-002  1.1039151657938746e+000  7.8455082360474743e-002
  4.0000000000000002e-001  1.3851751777509005e+000  1.3711021562509293e-001  1.4692253362220236e+000  9.3930947880653967e-002
  4.5000000000000001e-001  1.5122314684462772e+000  1.4139858675127170e-001  1.5987502771419342e+000  8.4136457726070688e-002
  5.0000000000000000e-001  1.8334730898135774e+000  1.2747693807667743e-001  1.7468165205545318e+000  9.1218901272899541e-002
  5.5000000000000004e-001  2.3745848935664502e+000  1.3446669170934797e-001  2.2803413411542235e+000  1.1290603613318231e-001
  6.0000000000000009e-001  2.5749806985506609e+000  1.4880569972684582e-001  2.5132191894031579e+000  1.2350034913570640e-001
  6.5000000000000002e-001  2.6008126395418580e+000  1.0626819146339370e-001  2.4847873999508940e+000  1.1875624017870315e-001
  7.0000000000000007e-001  2.6243829563995429e+000  1.0103527927303044e-001  2.7499184279762909e+000  1.1660634395155112e-001
  7.5000000000000000e-001  2.9564515462916461e+000  1.0747278269940837e-001  3.2587523204182087e+000  1.2250544575078091e-001
  8.0000000000000004e-001  3.3983662196405273e+000  1.2601628719981955e-001  3.7639284466328697e+000  1.4013228217018225e-001
  8.5000000000000009e-001  3.9007148522523818e+000  1.2768511697377161e-001  4.1538931386743876e+000  1.5143650238683640e-001
  9.0000000000000002e-001  4.3922834680386948e+000  1.1789318052055721e-001  4.2864317974792492e+000  1.5987659032711721e-001
  9.5000000000000007e-001  4.8304351465179112e+000  1.1331432727839087e-001  4.6066832580777737e+000  1.4923886992327215e-001
  1.0000000000000000e+000  5.0443691492538383e+000  1.1814601796352613e-001  5.0107344848902455e+000  1.3889861168887618e-001
  1.0500000000000000e+000  5.2818402623890757e+000  1.1783972886794566e-001  5.2532463868282075e+000  1.3774367376099039e-001
  1.1000000000000001e+000  5.5624406062513305e+000  1.1584641953992875e-001  5.3992508186475865e+000  1.4169591326100348e-001
  1.1500000000000001e+000  5.8010012704595137e+000  1.1255085789506010e-001  5.5671012619810822e+000  1.4164342093678636e-001
  1.2000000000000002e+000  5.8357696272316515e+000  1.0592618990475026e-001  5.7826547389794207e+000  1.3882645774317878e-001
  1.2500000000000000e+000  5.6342781843961527e+000  9.9868608445477819e-002  5.8757336450795288e+000  1.4224340444461378e-001
  1.3000000000000000e+000  5.3885497190264298e+000  1.0816173112803674e-001  5.9664139236277132e+000  1.3271997301970714e-001
  1.3500000000000001e+000  5.3252474296178853e+000  1.1485588175061114e-001  6.0216207952420326e+000  1.2520033902508243e-001
  1.4000000000000001e+000  5.5207039769366588e+000  1.0723108007084782e-001  6.1232030386154603e+000  1.2492116390214465e-001
  1.4500000000000002e+000  5.7733616863921755e+000  1.0489436936212443e-001  6.2550583584422199e+000  1.2536959128466107e-001
  1.5000000000000000e+000  6.0649661286942189e+000  1.0202007443800269e-001  6.4904947431808253e+000  1.2984546697881857e-001
  1.5500000000000000e+000  6.4880387274846996e+000  1.0476958448396714e-001  6.8349277883215649e+000  1.2595771400582714e-001
  1.6000000000000001e+000  6.9504618970708787e+000  1.1081063572977858e-001  7.1569136502189963e+000  1.2799149970542362e-001
  1.6500000000000001e+000  7.5934765168949561e+000  1.1116290425507568e-001  7.5379213343684786e+000  1.3177178225516484e-001
  1.7000000000000002e+000  8.2490591923016119e+000  1.1574744240820897e-001  7.9758427768823505e+000  1.3392053477085802e-001
  1.7500000000000000e+000  8.8735705576314956e+000  1.2079752714870035e-001  8.4495556265607430e+000  1.3714121955415753e-001
  1.8000000000000000e+000  9.5289631461453190e+000  1.2132421965579104e-001  8.8433583567577330e+000  1.4210126334648579e-001
  1.8500000000000001e+000  1.0134294145270339e+001  1.2288314743350036e-001  9.1850657512679152e+000  1.4689904093901454e-001
  1.9000000000000001e+000  1.0700560827878304e+001  1.2635153457662571e-001  9.4289820041064090e+000  1.5148808687875939e-001
  1.9500000000000002e+000  1.1178460608758355e+001  1.3255823373772108e-001  9.7719975593502113e+000  1.5011164911331304e-001
  2.0000000000000000e+000  1.1641084086332139e+001  1.4047336192710230e-001  1.0123521232727658e+001  1.5138245297855576e-001
