  0.0000000000000000e+000                      NaN  0.0000000000000000e+000                      NaN
  5.0000000000000003e-002  1.8940381066993747e-002  2.0805987985969540e-002  2.2855355155798771e-002
  1.0000000000000001e-001  1.3613061009373426e-001  1.5315366395554228e-001  1.7230544083256696e-001
  1.5000000000000002e-001  3.7104130100122501e-001  4.3250303302985799e-001  5.0414569234007955e-001
  2.0000000000000001e-001  6.7453064143632624e-001  7.8209478480134664e-001  9.0681166256730361e-001
  2.5000000000000000e-001  1.2285199661573987e+000  1.3518829108964527e+000  1.4876334574278423e+000
  3.0000000000000004e-001  1.3074637631886057e+000  1.5370373173294873e+000  1.8069209880829651e+000
  3.5000000000000003e-001  2.0646446527659408e+000  2.4429311243730978e+000  2.8905276607457751e+000
  4.0000000000000002e-001  1.6621025680431281e+000  1.9187939963803300e+000  2.2151282786837401e+000
  4.5000000000000001e-001  1.4192069159037559e+000  1.6074524004931194e+000  1.8206670154264670e+000
  5.0000000000000000e-001  1.2970656638375875e+000  1.4279973052727657e+000  1.5721457754367141e+000
  5.5000000000000004e-001  1.4571602512671555e+000  1.5426517250631684e+000  1.6331589766951871e+000
  6.0000000000000009e-001  1.9796998750944539e+000  2.0520561071866568e+000  2.1270568938340451e+000
  6.5000000000000002e-001  2.3589332097641775e+000  2.4279377320745770e+000  2.4989608041597551e+000
  7.0000000000000007e-001  2.7970399313174932e+000  2.9017705178129036e+000  3.0104225698636897e+000
  7.5000000000000000e-001  3.7843115819936042e+000  3.8461016402438490e+000  3.9089006036055904e+000
  8.0000000000000004e-001  5.0512047616753017e+000  5.1206728557814181e+000  5.1910963291141599e+000
  8.5000000000000009e-001  5.3494424969793410e+000  5.4200153606239665e+000  5.4915192613039121e+000
  9.0000000000000002e-001  5.2692256473241157e+000  5.3882624115726792e+000  5.5099883283060977e+000
  9.5000000000000007e-001  5.7775311095211626e+000  5.9029696032930943e+000  6.0311315468260913e+000
  1.0000000000000000e+000  6.4910802169425716e+000  6.5829555412354210e+000  6.6761312770055294e+000
  1.0500000000000000e+000  6.8570331193696559e+000  6.9815572232865222e+000  7.1083426918761790e+000
  1.1000000000000001e+000  6.3273569964316847e+000  6.4056042295460953e+000  6.4848191067326697e+000
  1.1500000000000001e+000  6.2299894638235935e+000  6.3076001458391131e+000  6.3861776702542690e+000
