  0.0000000000000000e+000  1.0286023219267844e+002  1.1171534468556614e+002  1.2133278306077162e+002
  5.0000000000000003e-002  1.2753325306798722e+002  1.3645571598235102e+002  1.4600241095026215e+002
  1.0000000000000001e-001  2.3033408207501566e+002  2.6019393487456648e+002  2.9392473374157970e+002
  1.5000000000000002e-001  2.6466265654163084e+002  3.0039103063554990e+002  3.4094258882380012e+002
  2.0000000000000001e-001  2.8502572266911170e+002  3.2344559269297389e+002  3.6704424587657246e+002
  2.5000000000000000e-001  2.8123061297559514e+002  3.2890821384762779e+002  3.8466869588562412e+002
  3.0000000000000004e-001  2.8363470166885440e+002  3.2229797249149442e+002  3.6623157343209738e+002
  3.5000000000000003e-001  2.6283677176591971e+002  2.9954528261440674e+002  3.4138060566523501e+002
  4.0000000000000002e-001  2.2926551560027286e+002  2.8052941775698719e+002  3.4325595814541498e+002
  4.5000000000000001e-001  1.4968699018668275e+002  1.7584541257945921e+002  2.0657512778282344e+002
  5.0000000000000000e-001  1.0080886698831672e+002  1.1663821193836164e+002  1.3495313349523965e+002
  5.5000000000000004e-001  9.1720526213854413e+001  9.9425053046637004e+001  1.0777676035436217e+002
  6.0000000000000009e-001  7.7242817405817846e+001  8.5204094056373819e+001  9.3985925006155981e+001
  6.5000000000000002e-001  6.7077749146456199e+001  7.1064291524742941e+001  7.5287760757852681e+001
  7.0000000000000007e-001  5.7649050591339282e+001  6.1564860739778986e+001  6.5746652182990033e+001
  7.5000000000000000e-001  5.5339377163512047e+001  5.8225870773796892e+001  6.1262923457733706e+001
  8.0000000000000004e-001  5.1011980305699105e+001  5.2880823689737149e+001  5.4818132865009588e+001
  8.5000000000000009e-001  4.7555447439313511e+001  4.8799746728884671e+001  5.0076603397376573e+001
  9.0000000000000002e-001  5.1598482236118457e+001  5.2771253224336199e+001  5.3970679876271170e+001
  9.5000000000000007e-001  4.9508327095081029e+001  5.0764355284605969e+001  5.2052248958291820e+001
  1.0000000000000000e+000  4.7572194179943175e+001  4.9343100081500580e+001  5.1179929108241332e+001
  1.0500000000000000e+000  4.5822270477383171e+001  4.7022953296304458e+001  4.8255097656014392e+001
  1.1000000000000001e+000  4.8088481755875208e+001  4.8749072980611928e+001  4.9418738743580363e+001
  1.1500000000000001e+000  5.2105399349502704e+001  5.3266665018064032e+001  5.4453811650399082e+001
  1.2000000000000002e+000  5.2918599927323356e+001  5.4186400537199894e+001  5.5484574558100356e+001
  1.2500000000000000e+000  4.9341325228006070e+001  5.0239213242077092e+001  5.1153440559603936e+001
  1.3000000000000000e+000  4.3808610420048858e+001  4.4629749971579898e+001  4.5466280793380029e+001
  1.3500000000000001e+000  4.1953413037853878e+001  4.2791641317348422e+001  4.3646617379625511e+001
  1.4000000000000001e+000  4.2796581066175257e+001  4.3396244864004281e+001  4.4004311124400836e+001
  1.4500000000000002e+000  4.1844624841461368e+001  4.2383155568725158e+001  4.2928617062970510e+001
  1.5000000000000000e+000  3.8098113460298485e+001  3.8795272002617118e+001  3.9505187870403695e+001
  1.5500000000000000e+000  3.7667750429337175e+001  3.8536506893083313e+001  3.9425300066871813e+001
  1.6000000000000001e+000  3.7712715535659093e+001  3.8598073339678038e+001  3.9504216134382574e+001
  1.6500000000000001e+000  3.7244793110238525e+001  3.8169510283940895e+001  3.9117186421297831e+001
  1.7000000000000002e+000  3.6555035480533355e+001  3.7513903998922970e+001  3.8497924423841255e+001
  1.7500000000000000e+000  3.6135997632406756e+001  3.6982853038760418e+001  3.7849554696117458e+001
  1.8000000000000000e+000  3.5878635874809241e+001  3.6562034934025796e+001  3.7258451050963487e+001
  1.8500000000000001e+000  3.5387582773757984e+001  3.6033438227819516e+001  3.6691081129195773e+001
  1.9000000000000001e+000  3.4652801908709883e+001  3.5422325234915633e+001  3.6208937111453757e+001
  1.9500000000000002e+000  3.4027450419045991e+001  3.4783510026666264e+001  3.5556368604624765e+001
  2.0000000000000000e+000  3.3400787136402300e+001  3.4088350474518052e+001  3.4790067471408086e+001
  2.0500000000000003e+000  3.2532050450047549e+001  3.3172145669290110e+001  3.3824835295710486e+001
  2.1000000000000001e+000  3.1490517957725974e+001  3.2092925828782406e+001  3.2706857652655295e+001
  2.1499999999999999e+000  3.0596220206857378e+001  3.1098488042551104e+001  3.1609001111710491e+001
  2.2000000000000002e+000  2.9854273075704459e+001  3.0299926733416310e+001  3.0752232945760063e+001
  2.2500000000000000e+000  2.9093132114722316e+001  2.9530787203158514e+001  2.9975026043927699e+001
  2.3000000000000003e+000  2.8981899463797813e+001  2.9189250834090519e+001  2.9398085702413294e+001
  2.3500000000000001e+000  2.8840962165433186e+001  2.8997734815076743e+001  2.9155359643768112e+001
  2.4000000000000004e+000  2.7761496014166958e+001  2.7926896360819189e+001  2.8093282146968583e+001
  2.4500000000000002e+000  2.6181570073605254e+001  2.6492488788546957e+001  2.6807099812507147e+001
  2.5000000000000000e+000  2.5409705973750267e+001  2.5734604490638844e+001  2.6063657288036826e+001
  2.5500000000000003e+000  2.4770187712041874e+001  2.5066238330273197e+001  2.5365827313638210e+001
  2.6000000000000001e+000  2.4132061720383373e+001  2.4431405670454772e+001  2.4734462805146805e+001
  2.6500000000000004e+000  2.3550098139578111e+001  2.3841410232196498e+001  2.4136325822974545e+001
  2.7000000000000002e+000  2.2906601765131803e+001  2.3181238469714401e+001  2.3459167907120371e+001
  2.7500000000000000e+000  2.2235779197232549e+001  2.2480326985419303e+001  2.2727564295757571e+001
  2.8000000000000003e+000  2.1487756569711927e+001  2.1723265832505383e+001  2.1961356314640263e+001
  2.8500000000000001e+000  2.0658167567707903e+001  2.0922955055477139e+001  2.1191136475135512e+001
  2.9000000000000004e+000  1.9836908215810062e+001  2.0131724849593898e+001  2.0430923055677709e+001
  2.9500000000000002e+000  1.9087299543291884e+001  1.9365683109821489e+001  1.9648126832159825e+001
  3.0000000000000000e+000  1.8363997065643922e+001  1.8628245804777244e+001  1.8896296951190632e+001
  3.0500000000000003e+000  1.7582701018634758e+001  1.7873094949591824e+001  1.8168284994356849e+001
  3.1000000000000001e+000  1.6865810013962538e+001  1.7141620322106224e+001  1.7421941017003665e+001
  3.1500000000000004e+000  1.6153665401756228e+001  1.6418050416593076e+001  1.6686762587795478e+001
  3.2000000000000002e+000  1.5468077196068466e+001  1.5702442743528088e+001  1.5940359295365297e+001
  3.2500000000000000e+000  1.4796882238390850e+001  1.4997459854470675e+001  1.5200756379806119e+001
  3.3000000000000003e+000  1.4170778140903417e+001  1.4350093383092089e+001  1.4531677657775761e+001
  3.3500000000000001e+000  1.3603783653808422e+001  1.3790352341457202e+001  1.3979479719842088e+001
  3.4000000000000004e+000  1.3101957160903286e+001  1.3288074358833123e+001  1.3476835406909915e+001
  3.4500000000000002e+000  1.2642514480766566e+001  1.2813217780708211e+001  1.2986225971552317e+001
  3.5000000000000000e+000  1.2197442342086747e+001  1.2365412629982114e+001  1.2535696027201910e+001
  3.5500000000000003e+000  1.1840133155818974e+001  1.2023288716396864e+001  1.2209277518706848e+001
  3.6000000000000001e+000  1.1534234934754759e+001  1.1724112799914410e+001  1.1917116455720908e+001
  3.6500000000000004e+000  1.1254311692583949e+001  1.1437375050187875e+001  1.1623416128136910e+001
  3.7000000000000002e+000  1.0981929349489336e+001  1.1156732295146002e+001  1.1334317636212239e+001
  3.7500000000000000e+000  1.0711939764208227e+001  1.0879664292882417e+001  1.1050015004875242e+001
  3.8000000000000003e+000  1.0445596306998382e+001  1.0607960540182781e+001  1.0772848530120049e+001
  3.8500000000000001e+000  1.0188926692566049e+001  1.0343649885408681e+001  1.0500722615854807e+001
  3.9000000000000004e+000  9.9350595470331413e+000  1.0084052208219809e+001  1.0235279260955153e+001
  3.9500000000000002e+000  9.6868393889996494e+000  9.8302243785657382e+000  9.9757317585635530e+000
  4.0000000000000000e+000  9.4442397557259561e+000  9.5819105551825619e+000  9.7215882127360871e+000
  4.0499999999999998e+000  9.2051003565334995e+000  9.3381748964884679e+000  9.4731732430830515e+000
  4.1000000000000005e+000  8.9720938194257478e+000  9.0996928846982641e+000  9.2291066346794022e+000
  4.1500000000000004e+000  8.7433529992518277e+000  8.8659902697220225e+000  8.9903476926451340e+000
  4.2000000000000002e+000  8.5182556803960008e+000  8.6369554063342857e+000  8.7573091827573730e+000
  4.2500000000000000e+000  8.2983192734457667e+000  8.4131805374500459e+000  8.5296316547166455e+000
  4.2999999999999998e+000  8.0827878903970518e+000  8.1945024076108250e+000  8.3077609630358626e+000
  4.3500000000000005e+000  7.8710544951900774e+000  7.9805561414624711e+000  8.0915811681845469e+000
  4.4000000000000004e+000  7.6634119110194385e+000  7.7713713126147379e+000  7.8808516075833985e+000
  4.4500000000000002e+000  7.4635495803776761e+000  7.5686657765283121e+000  7.6752624230429731e+000
  4.5000000000000000e+000  7.2704473311042968e+000  7.3722466185777753e+000  7.4754712784469479e+000
  4.5499999999999998e+000  7.0820242931912407e+000  7.1807316714014640e+000  7.2808148068965775e+000
  4.6000000000000005e+000  6.8978679209063536e+000  6.9939517947823511e+000  7.0913740692953100e+000
  4.6500000000000004e+000  6.7176726141245311e+000  6.8116597234360095e+000  6.9069618085172442e+000
  4.7000000000000002e+000  6.5413647497603433e+000  6.6338026918360482e+000  6.7275469015580418e+000
  4.7500000000000000e+000  6.3711960467825897e+000  6.4614428671659070e+000  6.5529680171641820e+000
  4.8000000000000007e+000  6.2050024843953642e+000  6.2934559101359753e+000  6.3831702553596861e+000
  4.8500000000000005e+000  6.0427166373676320e+000  6.1297276000187564e+000  6.2179914606751687e+000
