E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       664283.200000,      4987791.000000,            0.311000,            1.130000,            0.593000,
       664532.300000,      4988222.000000,            0.289000,            1.181000,            0.585000,
       671261.500000,      4992107.000000,            0.307000,            0.533000,            0.404000,
       671012.200000,      4992539.000000,            0.011000,            0.092000,            0.032000,
       670763.000000,      4992107.000000,            0.291000,            0.521000,            0.390000,
       665529.400000,      4988222.000000,            0.232000,            0.958000,            0.472000,
       665778.800000,      4987791.000000,            0.237000,            0.962000,            0.477000,
       666027.900000,      4988222.000000,            0.219000,            0.820000,            0.424000,
       672757.100000,      4992107.000000,            0.322000,            0.472000,            0.390000,
       672507.800000,      4992539.000000,            0.016000,            0.084000,            0.037000,
       672258.600000,      4992107.000000,            0.308000,            0.505000,            0.394000,
       667025.000000,      4988222.000000,            0.185000,            0.898000,            0.408000,
       667274.400000,      4987791.000000,            0.224000,            0.874000,            0.442000,
       667523.500000,      4988222.000000,            0.205000,            0.859000,            0.419000,
       674252.700000,      4992107.000000,            0.348000,            0.431000,            0.388000,
       674003.400000,      4992539.000000,            0.021000,            0.094000,            0.044000,
       673754.200000,      4992107.000000,            0.348000,            0.429000,            0.386000,
       668520.600000,      4988222.000000,            0.227000,            0.733000,            0.408000,
       668770.000000,      4987791.000000,            0.242000,            0.728000,            0.420000,
       669019.100000,      4988222.000000,            0.272000,            0.650000,            0.420000,
       675748.300000,      4992107.000000,            0.317000,            0.409000,            0.360000,
       675499.000000,      4992539.000000,            0.024000,            0.115000,            0.053000,
       675249.800000,      4992107.000000,            0.329000,            0.407000,            0.366000,
       670016.200000,      4988222.000000,            0.258000,            0.496000,            0.358000,
       670265.600000,      4987791.000000,            0.255000,            0.574000,            0.383000,
       670514.700000,      4988222.000000,            0.263000,            0.497000,            0.362000,
       677243.900000,      4992107.000000,            0.326000,            0.438000,            0.378000,
       676994.600000,      4992539.000000,            0.022000,            0.112000,            0.050000,
       676745.400000,      4992107.000000,            0.305000,            0.434000,            0.364000,
       671511.800000,      4988222.000000,            0.333000,            0.485000,            0.402000,
       671761.200000,      4987791.000000,            0.355000,            0.543000,            0.439000,
       672010.300000,      4988222.000000,            0.354000,            0.467000,            0.407000,
       678739.600000,      4992107.000000,            0.364000,            0.432000,            0.396000,
       678490.200000,      4992539.000000,            0.016000,            0.065000,            0.032000,
       678241.000000,      4992107.000000,            0.357000,            0.436000,            0.395000,
       677493.100000,      4941256.000000,            0.010000,            0.041000,            0.020000,
       677991.700000,      4941256.000000,            0.015000,            0.043000,            0.026000,
       677742.300000,      4941687.000000,            0.272000,            0.366000,            0.316000,
       676993.200000,      4946436.000000,            0.142000,            0.288000,            0.202000,
       676743.800000,      4946868.000000,            0.169000,            0.262000,            0.210000,
       676494.700000,      4946436.000000,            0.177000,            0.352000,            0.249000,
       674502.800000,      4989086.000000,            0.332000,            0.387000,            0.358000,
       674752.200000,      4988654.000000,            0.355000,            0.390000,            0.372000,
       675001.300000,      4989086.000000,            0.325000,            0.359000,            0.341000,
       681232.200000,      4992107.000000,            0.392000,            0.373000,            0.382000,
       681730.800000,      4992107.000000,            0.388000,            0.337000,            0.362000,
       681481.400000,      4992539.000000,            0.017000,            0.053000,            0.030000,
       675998.700000,      4988222.000000,            0.338000,            0.358000,            0.348000,
       676248.100000,      4987791.000000,            0.425000,            0.364000,            0.393000,
       676497.200000,      4988222.000000,            0.346000,            0.347000,            0.346000,
       683226.400000,      4992107.000000,            0.324000,            0.230000,            0.273000,
       682977.000000,      4992539.000000,            0.023000,            0.063000,            0.038000,
       682727.800000,      4992107.000000,            0.353000,            0.262000,            0.304000,
       677494.300000,      4988222.000000,            0.350000,            0.298000,            0.323000,
       677743.700000,      4987791.000000,            0.302000,            0.308000,            0.305000,
       677992.800000,      4988222.000000,            0.338000,            0.270000,            0.302000,
       705612.900000,      4963910.000000,            0.114000,            0.064000,            0.086000,
       705612.900000,      4963412.000000,            0.110000,            0.038000,            0.065000,
       706044.200000,      4963661.000000,            0.059000,            0.062000,            0.061000,
       704750.400000,      4964409.000000,            0.105000,            0.039000,            0.064000,
       704750.400000,      4963911.000000,            0.106000,            0.031000,            0.057000,
       705181.700000,      4964160.000000,            0.109000,            0.063000,            0.083000,
       685719.100000,      4992107.000000,            0.307000,            0.241000,            0.272000,
       686217.600000,      4992107.000000,            0.307000,            0.242000,            0.273000,
       685968.200000,      4992539.000000,            0.020000,            0.052000,            0.032000,
       688711.100000,      4989517.000000,            0.355000,            0.221000,            0.280000,
       688461.600000,      4989949.000000,            0.376000,            0.258000,            0.311000,
       688212.500000,      4989517.000000,            0.323000,            0.234000,            0.275000,
       683475.600000,      4992539.000000,            0.023000,            0.063000,            0.038000,
       690455.500000,      4990812.000000,            0.199000,            0.144000,            0.170000,
       690206.100000,      4991244.000000,            0.228000,            0.143000,            0.180000,
       689957.000000,      4990812.000000,            0.240000,            0.155000,            0.193000,
       706044.200000,      4980590.000000,            0.196000,            0.126000,            0.158000,
       706475.500000,      4980839.000000,            0.200000,            0.155000,            0.176000,
       706044.200000,      4981088.000000,            0.168000,            0.076000,            0.113000,
       689458.000000,      4992539.000000,            0.012000,            0.051000,            0.025000,
       689707.300000,      4992107.000000,            0.215000,            0.167000,            0.189000,
       689956.500000,      4992539.000000,            0.013000,            0.053000,            0.026000,
       696687.500000,      4990381.000000,            0.138000,            0.144000,            0.141000,
       697186.000000,      4990381.000000,            0.138000,            0.151000,            0.144000,
       696936.600000,      4990812.000000,            0.140000,            0.156000,            0.148000,
       695689.800000,      4992107.000000,            0.220000,            0.127000,            0.167000,
       695440.400000,      4992539.000000,            0.010000,            0.031000,            0.017000,
       695191.300000,      4992107.000000,            0.203000,            0.126000,            0.160000,
       693447.100000,      4989949.000000,            0.162000,            0.130000,            0.145000,
       692948.500000,      4989949.000000,            0.153000,            0.153000,            0.153000,
       693198.000000,      4989517.000000,            0.182000,            0.126000,            0.151000,
       695690.700000,      4989517.000000,            0.142000,            0.089000,            0.112000,
       696189.300000,      4989517.000000,            0.151000,            0.084000,            0.112000,
       695939.800000,      4989949.000000,            0.145000,            0.105000,            0.123000,
       688959.400000,      4992539.000000,            0.012000,            0.048000,            0.024000,
       689208.800000,      4992107.000000,            0.225000,            0.190000,            0.207000,
       688460.900000,      4992539.000000,            0.011000,            0.042000,            0.022000,
       688710.300000,      4992107.000000,            0.283000,            0.193000,            0.234000,
       706044.200000,      4973121.000000,            0.104000,            0.060000,            0.079000,
       706044.200000,      4972623.000000,            0.140000,            0.070000,            0.099000,
       706475.500000,      4972872.000000,            0.134000,            0.067000,            0.095000,
       706044.200000,      4972126.000000,            0.116000,            0.066000,            0.088000,
       706475.500000,      4972374.000000,            0.148000,            0.072000,            0.104000,
       691452.300000,      4991676.000000,            0.238000,            0.114000,            0.165000,
       691203.000000,      4992107.000000,            0.221000,            0.108000,            0.154000,
       690953.800000,      4991676.000000,            0.241000,            0.123000,            0.172000,
       685469.700000,      4992539.000000,            0.020000,            0.054000,            0.033000,
       683974.100000,      4992539.000000,            0.022000,            0.060000,            0.037000,
       683724.900000,      4992107.000000,            0.306000,            0.217000,            0.258000,
       686716.100000,      4992107.000000,            0.357000,            0.231000,            0.287000,
       687214.700000,      4992107.000000,            0.378000,            0.203000,            0.277000,
       686965.300000,      4992539.000000,            0.016000,            0.053000,            0.029000,
       705612.900000,      4962915.000000,            0.111000,            0.044000,            0.070000,
       706044.200000,      4963163.000000,            0.056000,            0.050000,            0.053000,
       682478.500000,      4941256.000000,            0.007000,            0.017000,            0.011000,
       682229.100000,      4941687.000000,            0.263000,            0.188000,            0.223000,
       681979.900000,      4941256.000000,            0.014000,            0.015000,            0.014000,
       704319.100000,      4964658.000000,            0.097000,            0.053000,            0.071000,
       704319.100000,      4964160.000000,            0.098000,            0.044000,            0.066000,
       681480.000000,      4946436.000000,            0.170000,            0.167000,            0.169000,
       681230.600000,      4946867.000000,            0.267000,            0.153000,            0.202000,
       680981.500000,      4946436.000000,            0.158000,            0.173000,            0.166000,
       684223.200000,      4941687.000000,            0.158000,            0.146000,            0.152000,
       683973.900000,      4942119.000000,            0.115000,            0.102000,            0.108000,
       683724.700000,      4941687.000000,            0.167000,            0.154000,            0.160000,
       684721.800000,      4941687.000000,            0.127000,            0.120000,            0.123000,
       684472.400000,      4942119.000000,            0.126000,            0.088000,            0.105000,
       685220.300000,      4941687.000000,            0.115000,            0.103000,            0.109000,
       684971.000000,      4942119.000000,            0.118000,            0.070000,            0.091000,
       685718.900000,      4941687.000000,            0.112000,            0.083000,            0.096000,
       685469.500000,      4942119.000000,            0.105000,            0.065000,            0.082000,
       686466.800000,      4941256.000000,            0.004000,            0.012000,            0.007000,
       686217.400000,      4941687.000000,            0.101000,            0.079000,            0.089000,
       685968.200000,      4941256.000000,            0.005000,            0.012000,            0.008000,
       686965.300000,      4941256.000000,            0.004000,            0.013000,            0.007000,
       686715.900000,      4941687.000000,            0.095000,            0.078000,            0.086000,
       687463.800000,      4941256.000000,            0.004000,            0.010000,            0.007000,
       687214.500000,      4941687.000000,            0.092000,            0.076000,            0.084000,
       687962.400000,      4941256.000000,            0.004000,            0.014000,            0.008000,
       687713.000000,      4941687.000000,            0.075000,            0.066000,            0.070000,
       688460.900000,      4941256.000000,            0.005000,            0.011000,            0.008000,
       688211.500000,      4941687.000000,            0.062000,            0.062000,            0.062000,
       706044.200000,      4958682.000000,            0.073000,            0.066000,            0.069000,
       706044.200000,      4958184.000000,            0.075000,            0.045000,            0.058000,
       706475.500000,      4958433.000000,            0.101000,            0.054000,            0.074000,
       689458.000000,      4941256.000000,            0.004000,            0.013000,            0.007000,
       689208.600000,      4941687.000000,            0.071000,            0.099000,            0.084000,
       688959.400000,      4941256.000000,            0.004000,            0.011000,            0.007000,
       689956.500000,      4941256.000000,            0.004000,            0.012000,            0.007000,
       689707.100000,      4941687.000000,            0.058000,            0.105000,            0.078000,
       706475.500000,      4960425.000000,            0.054000,            0.080000,            0.066000,
       706475.500000,      4960923.000000,            0.052000,            0.068000,            0.060000,
       706044.200000,      4960674.000000,            0.056000,            0.055000,            0.056000,
       690205.700000,      4941687.000000,            0.071000,            0.108000,            0.088000,
       690704.200000,      4941687.000000,            0.087000,            0.102000,            0.094000,
       690454.800000,      4942119.000000,            0.083000,            0.074000,            0.079000,
       706906.700000,      4960176.000000,            0.011000,            0.002000,            0.005000,
       706906.700000,      4960674.000000,            0.009000,            0.003000,            0.005000,
       706906.700000,      4959678.000000,            0.015000,            0.002000,            0.006000,
       706475.500000,      4959927.000000,            0.071000,            0.061000,            0.066000,
       706906.700000,      4959180.000000,            0.012000,            0.002000,            0.005000,
       706475.500000,      4959429.000000,            0.095000,            0.049000,            0.068000,
       706475.500000,      4958931.000000,            0.079000,            0.061000,            0.069000,
       706906.700000,      4958682.000000,            0.012000,            0.002000,            0.005000,
       706906.700000,      4958184.000000,            0.013000,            0.002000,            0.005000,
       693196.900000,      4941687.000000,            0.066000,            0.088000,            0.076000,
       693695.400000,      4941687.000000,            0.058000,            0.057000,            0.058000,
       693446.000000,      4942119.000000,            0.061000,            0.058000,            0.060000,
       693446.300000,      4941256.000000,            0.003000,            0.009000,            0.006000,
       693944.800000,      4941256.000000,            0.004000,            0.014000,            0.007000,
       694443.300000,      4941256.000000,            0.003000,            0.016000,            0.007000,
       694194.000000,      4941687.000000,            0.057000,            0.050000,            0.054000,
       694941.900000,      4941256.000000,            0.003000,            0.017000,            0.007000,
       694692.500000,      4941687.000000,            0.060000,            0.060000,            0.060000,
       694941.400000,      4942982.000000,            0.053000,            0.054000,            0.054000,
       695439.900000,      4942982.000000,            0.058000,            0.058000,            0.058000,
       695190.500000,      4943414.000000,            0.040000,            0.072000,            0.054000,
       695191.000000,      4941687.000000,            0.047000,            0.069000,            0.057000,
       695689.600000,      4941687.000000,            0.043000,            0.078000,            0.058000,
       695440.200000,      4942119.000000,            0.042000,            0.068000,            0.053000,
       696188.100000,      4941687.000000,            0.042000,            0.075000,            0.056000,
       695938.700000,      4942119.000000,            0.037000,            0.061000,            0.047000,
       705612.900000,      4951463.000000,            0.061000,            0.077000,            0.069000,
       705612.900000,      4950965.000000,            0.058000,            0.075000,            0.066000,
       706044.200000,      4951214.000000,            0.047000,            0.046000,            0.047000,
       696437.500000,      4941256.000000,            0.004000,            0.013000,            0.007000,
       696936.000000,      4941256.000000,            0.003000,            0.013000,            0.006000,
       696686.600000,      4941687.000000,            0.040000,            0.055000,            0.047000,
       706044.200000,      4950218.000000,            0.044000,            0.055000,            0.049000,
       706044.200000,      4949720.000000,            0.055000,            0.053000,            0.054000,
       706475.500000,      4949969.000000,            0.042000,            0.044000,            0.043000,
       697185.200000,      4941687.000000,            0.034000,            0.053000,            0.042000,
       697683.700000,      4941687.000000,            0.027000,            0.050000,            0.037000,
       697434.300000,      4942119.000000,            0.020000,            0.031000,            0.025000,
       698182.200000,      4941687.000000,            0.026000,            0.039000,            0.032000,
       697932.800000,      4942119.000000,            0.023000,            0.034000,            0.028000,
       706906.700000,      4952209.000000,            0.016000,            0.013000,            0.015000,
       706906.700000,      4952707.000000,            0.012000,            0.010000,            0.011000,
       706475.500000,      4952458.000000,            0.052000,            0.059000,            0.056000,
       698930.200000,      4941256.000000,            0.004000,            0.007000,            0.005000,
       698680.800000,      4941687.000000,            0.026000,            0.039000,            0.032000,
       698431.600000,      4941256.000000,            0.003000,            0.008000,            0.005000,
       706475.500000,      4950965.000000,            0.059000,            0.052000,            0.055000,
       706475.500000,      4951463.000000,            0.038000,            0.052000,            0.045000,
       699677.600000,      4942551.000000,            0.038000,            0.071000,            0.052000,
       699428.200000,      4942982.000000,            0.035000,            0.074000,            0.051000,
       699179.000000,      4942551.000000,            0.041000,            0.065000,            0.052000,
       706906.700000,      4951214.000000,            0.009000,            0.016000,            0.012000,
       706906.700000,      4950716.000000,            0.013000,            0.018000,            0.015000,
       700425.800000,      4941256.000000,            0.003000,            0.010000,            0.005000,
       700176.400000,      4941687.000000,            0.039000,            0.053000,            0.045000,
       699927.200000,      4941256.000000,            0.003000,            0.009000,            0.005000,
       706906.700000,      4949720.000000,            0.015000,            0.016000,            0.016000,
       706475.500000,      4949471.000000,            0.058000,            0.053000,            0.056000,
       706906.700000,      4949222.000000,            0.016000,            0.016000,            0.016000,
       701173.200000,      4942551.000000,            0.030000,            0.026000,            0.028000,
       700923.700000,      4942982.000000,            0.033000,            0.041000,            0.037000,
       700674.600000,      4942551.000000,            0.036000,            0.036000,            0.036000,
       701422.800000,      4941256.000000,            0.002000,            0.008000,            0.004000,
       701173.400000,      4941687.000000,            0.024000,            0.066000,            0.040000,
       700924.300000,      4941256.000000,            0.002000,            0.008000,            0.004000,
       705612.600000,      4945987.000000,            0.033000,            0.082000,            0.052000,
       706044.100000,      4946235.000000,            0.032000,            0.077000,            0.050000,
       705612.900000,      4946484.000000,            0.039000,            0.073000,            0.054000,
       702170.500000,      4941687.000000,            0.036000,            0.052000,            0.044000,
       701921.100000,      4942119.000000,            0.036000,            0.031000,            0.033000,
       701672.000000,      4941687.000000,            0.034000,            0.063000,            0.046000,
       702669.000000,      4941687.000000,            0.044000,            0.053000,            0.048000,
       702419.600000,      4942119.000000,            0.041000,            0.026000,            0.032000,
       706475.500000,      4947480.000000,            0.065000,            0.072000,            0.069000,
       706044.200000,      4947231.000000,            0.047000,            0.053000,            0.050000,
       706475.500000,      4946982.000000,            0.056000,            0.062000,            0.059000,
       703167.600000,      4941687.000000,            0.034000,            0.034000,            0.034000,
       702918.200000,      4942119.000000,            0.038000,            0.039000,            0.038000,
       702918.400000,      4941256.000000,            0.002000,            0.008000,            0.004000,
       703417.000000,      4941256.000000,            0.002000,            0.009000,            0.004000,
       706475.500000,      4946484.000000,            0.020000,            0.074000,            0.039000,
       706475.400000,      4945986.000000,            0.031000,            0.067000,            0.046000,
       706906.700000,      4946732.000000,            0.014000,            0.015000,            0.015000,
       706906.700000,      4946235.000000,            0.016000,            0.015000,            0.015000,
       705604.900000,      4944493.000000,            0.038000,            0.076000,            0.054000,
       705165.500000,      4944246.000000,            0.040000,            0.099000,            0.063000,
       705595.700000,      4943995.000000,            0.028000,            0.108000,            0.055000,
       706906.700000,      4945737.000000,            0.016000,            0.018000,            0.017000,
       704663.000000,      4941687.000000,            0.040000,            0.047000,            0.043000,
       705162.700000,      4941687.000000,            0.054000,            0.043000,            0.048000,
       704917.200000,      4942115.000000,            0.034000,            0.033000,            0.034000,
       706906.700000,      4944741.000000,            0.017000,            0.014000,            0.015000,
       706473.700000,      4944492.000000,            0.043000,            0.058000,            0.050000,
       706906.700000,      4944243.000000,            0.013000,            0.013000,            0.013000,
       705672.000000,      4941690.000000,            0.052000,            0.039000,            0.045000,
       705419.900000,      4942116.000000,            0.059000,            0.036000,            0.046000,
       706026.600000,      4943742.000000,            0.031000,            0.076000,            0.049000,
       705577.200000,      4943502.000000,            0.041000,            0.079000,            0.057000,
       706007.100000,      4943234.000000,            0.029000,            0.072000,            0.045000,
       706171.000000,      4941654.000000,            0.048000,            0.032000,            0.039000,
       705977.900000,      4942163.000000,            0.048000,            0.042000,            0.045000,
       706906.700000,      4943247.000000,            0.009000,            0.009000,            0.009000,
       706460.700000,      4942987.000000,            0.033000,            0.045000,            0.039000,
       706906.700000,      4942749.000000,            0.006000,            0.008000,            0.007000,
       706906.700000,      4942252.000000,            0.005000,            0.006000,            0.005000,
       706497.800000,      4941980.000000,            0.068000,            0.036000,            0.049000,
       706459.600000,      4942476.000000,            0.064000,            0.035000,            0.047000,
       706474.900000,      4944990.000000,            0.036000,            0.066000,            0.048000,
       704750.500000,      4947978.000000,            0.053000,            0.061000,            0.057000,
       704319.500000,      4947730.000000,            0.030000,            0.075000,            0.048000,
       704750.600000,      4947481.000000,            0.042000,            0.080000,            0.058000,
       701422.600000,      4942119.000000,            0.027000,            0.039000,            0.032000,
       700674.900000,      4941687.000000,            0.026000,            0.053000,            0.037000,
       700425.500000,      4942119.000000,            0.039000,            0.058000,            0.048000,
