E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],Rp [m/s2],Ro [m/s2],
       706906.700000,      4945737.000000,            0.009000,            0.007000,            0.008000,            0.011000,            0.001000,
       704663.000000,      4941687.000000,            0.009000,            0.011000,            0.010000,            0.014000,            0.001000,
       705162.700000,      4941687.000000,            0.008000,            0.008000,            0.008000,            0.012000,            0.000000,
       704917.200000,      4942115.000000,            0.010000,            0.010000,            0.010000,            0.014000,            0.001000,
       706906.700000,      4944741.000000,            0.008000,            0.010000,            0.009000,            0.002000,            0.013000,
       706473.700000,      4944492.000000,            0.009000,            0.010000,            0.010000,            0.001000,            0.014000,
       706906.700000,      4944243.000000,            0.010000,            0.009000,            0.009000,            0.013000,            0.002000,
       705672.000000,      4941690.000000,            0.010000,            0.008000,            0.009000,            0.013000,            0.002000,
       705419.900000,      4942116.000000,            0.009000,            0.008000,            0.008000,            0.000000,            0.012000,
       706026.600000,      4943742.000000,            0.008000,            0.011000,            0.009000,            0.003000,            0.013000,
       705577.200000,      4943502.000000,            0.009000,            0.010000,            0.010000,            0.001000,            0.014000,
       706007.100000,      4943234.000000,            0.009000,            0.010000,            0.009000,            0.013000,            0.000000,
       706171.000000,      4941654.000000,            0.009000,            0.008000,            0.008000,            0.001000,            0.012000,
       705977.900000,      4942163.000000,            0.008000,            0.012000,            0.010000,            0.004000,            0.014000,
       706906.700000,      4943247.000000,            0.010000,            0.009000,            0.010000,            0.013000,            0.001000,
       706460.700000,      4942987.000000,            0.007000,            0.009000,            0.008000,            0.002000,            0.012000,
       706906.700000,      4942749.000000,            0.008000,            0.007000,            0.007000,            0.010000,            0.001000,
       706906.700000,      4942252.000000,            0.008000,            0.011000,            0.009000,            0.002000,            0.013000,
       706497.800000,      4941980.000000,            0.009000,            0.010000,            0.010000,            0.001000,            0.014000,
       706459.600000,      4942476.000000,            0.008000,            0.008000,            0.008000,            0.011000,            0.000000,
       706474.900000,      4944990.000000,            0.009000,            0.009000,            0.009000,            0.001000,            0.013000,
       704750.500000,      4947978.000000,            0.009000,            0.009000,            0.009000,            0.000000,            0.012000,
       704319.500000,      4947730.000000,            0.010000,            0.012000,            0.011000,            0.002000,            0.015000,
       704750.600000,      4947481.000000,            0.009000,            0.010000,            0.009000,            0.013000,            0.001000,
       701422.600000,      4942119.000000,            0.009000,            0.009000,            0.009000,            0.000000,            0.012000,
       700674.900000,      4941687.000000,            0.009000,            0.010000,            0.010000,            0.014000,            0.000000,
       700425.500000,      4942119.000000,            0.011000,            0.009000,            0.010000,            0.001000,            0.014000,
       699927.000000,      4942119.000000,            0.012000,            0.011000,            0.012000,            0.017000,            0.001000,
       699677.800000,      4941687.000000,            0.014000,            0.010000,            0.012000,            0.017000,            0.004000,
       706906.700000,      4951712.000000,            0.009000,            0.008000,            0.008000,            0.012000,            0.001000,
       706475.500000,      4951961.000000,            0.008000,            0.009000,            0.009000,            0.001000,            0.012000,
       698680.200000,      4943414.000000,            0.015000,            0.011000,            0.013000,            0.018000,            0.004000,
       698430.800000,      4943846.000000,            0.012000,            0.010000,            0.011000,            0.001000,            0.015000,
       698181.700000,      4943414.000000,            0.012000,            0.010000,            0.011000,            0.001000,            0.015000,
       706475.500000,      4952956.000000,            0.011000,            0.011000,            0.011000,            0.000000,            0.016000,
       706044.200000,      4952708.000000,            0.010000,            0.009000,            0.009000,            0.013000,            0.002000,
       706044.200000,      4953206.000000,            0.011000,            0.009000,            0.010000,            0.015000,            0.002000,
       706044.200000,      4953703.000000,            0.009000,            0.009000,            0.009000,            0.013000,            0.000000,
       705612.900000,      4953455.000000,            0.011000,            0.009000,            0.010000,            0.001000,            0.014000,
       696437.200000,      4942119.000000,            0.011000,            0.010000,            0.011000,            0.015000,            0.001000,
       696187.800000,      4942551.000000,            0.013000,            0.010000,            0.011000,            0.016000,            0.002000,
       704750.400000,      4951961.000000,            0.010000,            0.009000,            0.010000,            0.014000,            0.001000,
       705181.700000,      4952210.000000,            0.010000,            0.011000,            0.011000,            0.001000,            0.015000,
       704750.400000,      4952459.000000,            0.009000,            0.009000,            0.009000,            0.013000,            0.000000,
       694941.600000,      4942119.000000,            0.014000,            0.011000,            0.012000,            0.001000,            0.018000,
       694443.100000,      4942119.000000,            0.013000,            0.013000,            0.013000,            0.000000,            0.018000,
       693944.600000,      4942119.000000,            0.014000,            0.011000,            0.013000,            0.018000,            0.003000,
       706475.500000,      4953454.000000,            0.012000,            0.014000,            0.013000,            0.002000,            0.018000,
       706906.700000,      4953703.000000,            0.010000,            0.008000,            0.009000,            0.001000,            0.013000,
       706475.500000,      4953952.000000,            0.009000,            0.010000,            0.009000,            0.001000,            0.013000,
       692698.300000,      4941687.000000,            0.012000,            0.011000,            0.011000,            0.000000,            0.016000,
       692947.500000,      4942119.000000,            0.013000,            0.013000,            0.013000,            0.018000,            0.001000,
       688709.800000,      4942551.000000,            0.018000,            0.020000,            0.019000,            0.027000,            0.001000,
       688211.300000,      4942551.000000,            0.017000,            0.014000,            0.015000,            0.022000,            0.002000,
       688460.700000,      4942119.000000,            0.014000,            0.016000,            0.015000,            0.002000,            0.021000,
       691950.200000,      4942982.000000,            0.017000,            0.012000,            0.014000,            0.003000,            0.020000,
       692448.700000,      4942982.000000,            0.016000,            0.016000,            0.016000,            0.001000,            0.022000,
       692199.300000,      4943414.000000,            0.017000,            0.013000,            0.015000,            0.021000,            0.004000,
       691202.300000,      4943414.000000,            0.016000,            0.016000,            0.016000,            0.022000,            0.000000,
       691700.800000,      4943414.000000,            0.017000,            0.014000,            0.015000,            0.001000,            0.022000,
       691451.400000,      4943846.000000,            0.015000,            0.016000,            0.016000,            0.001000,            0.022000,
       705612.900000,      4959927.000000,            0.014000,            0.012000,            0.013000,            0.019000,            0.002000,
       705612.900000,      4960425.000000,            0.014000,            0.013000,            0.013000,            0.019000,            0.002000,
       705181.700000,      4960176.000000,            0.012000,            0.012000,            0.012000,            0.017000,            0.001000,
       706475.500000,      4956940.000000,            0.010000,            0.010000,            0.010000,            0.000000,            0.014000,
       706906.700000,      4957188.000000,            0.009000,            0.011000,            0.010000,            0.014000,            0.001000,
       706475.500000,      4957437.000000,            0.009000,            0.013000,            0.011000,            0.016000,            0.002000,
       706906.700000,      4957686.000000,            0.009000,            0.007000,            0.008000,            0.001000,            0.011000,
       706475.500000,      4957935.000000,            0.013000,            0.011000,            0.012000,            0.017000,            0.002000,
       688710.100000,      4941687.000000,            0.016000,            0.017000,            0.016000,            0.001000,            0.023000,
       705612.900000,      4959429.000000,            0.013000,            0.013000,            0.013000,            0.001000,            0.018000,
       705612.900000,      4958931.000000,            0.016000,            0.012000,            0.014000,            0.020000,            0.004000,
       706044.200000,      4959180.000000,            0.013000,            0.011000,            0.012000,            0.001000,            0.017000,
       683475.100000,      4942982.000000,            0.022000,            0.023000,            0.023000,            0.002000,            0.032000,
       682976.600000,      4942982.000000,            0.025000,            0.020000,            0.022000,            0.032000,            0.005000,
       683226.000000,      4942551.000000,            0.023000,            0.024000,            0.023000,            0.002000,            0.033000,
       703887.800000,      4959928.000000,            0.017000,            0.013000,            0.015000,            0.002000,            0.022000,
       703887.800000,      4959430.000000,            0.014000,            0.016000,            0.015000,            0.022000,            0.001000,
       704319.100000,      4959679.000000,            0.013000,            0.012000,            0.013000,            0.018000,            0.001000,
       682477.800000,      4943846.000000,            0.021000,            0.026000,            0.023000,            0.033000,            0.002000,
       681979.300000,      4943846.000000,            0.021000,            0.025000,            0.023000,            0.033000,            0.002000,
       682228.700000,      4943414.000000,            0.021000,            0.021000,            0.021000,            0.001000,            0.030000,
       686216.700000,      4944277.000000,            0.019000,            0.019000,            0.019000,            0.001000,            0.027000,
       685967.300000,      4944709.000000,            0.020000,            0.023000,            0.021000,            0.003000,            0.030000,
       685718.200000,      4944277.000000,            0.018000,            0.020000,            0.019000,            0.002000,            0.027000,
       685469.700000,      4941256.000000,            0.012000,            0.008000,            0.010000,            0.014000,            0.003000,
       706475.500000,      4961421.000000,            0.012000,            0.013000,            0.013000,            0.001000,            0.018000,
       706906.700000,      4961172.000000,            0.014000,            0.011000,            0.012000,            0.002000,            0.017000,
       706475.500000,      4961918.000000,            0.010000,            0.012000,            0.011000,            0.002000,            0.016000,
       706906.700000,      4961669.000000,            0.009000,            0.011000,            0.010000,            0.014000,            0.001000,
       706475.500000,      4962416.000000,            0.012000,            0.013000,            0.013000,            0.018000,            0.000000,
       706906.700000,      4962167.000000,            0.008000,            0.009000,            0.008000,            0.001000,            0.012000,
       678739.400000,      4941687.000000,            0.023000,            0.023000,            0.023000,            0.032000,            0.001000,
       678988.700000,      4941256.000000,            0.013000,            0.014000,            0.014000,            0.001000,            0.019000,
       679237.900000,      4941687.000000,            0.030000,            0.025000,            0.027000,            0.002000,            0.039000,
       683226.200000,      4941687.000000,            0.019000,            0.017000,            0.018000,            0.025000,            0.002000,
       682976.800000,      4942119.000000,            0.020000,            0.020000,            0.020000,            0.029000,            0.001000,
       682727.700000,      4941687.000000,            0.017000,            0.014000,            0.016000,            0.022000,            0.003000,
       685220.500000,      4992107.000000,            0.030000,            0.021000,            0.025000,            0.005000,            0.036000,
       684971.200000,      4992539.000000,            0.014000,            0.014000,            0.014000,            0.019000,            0.001000,
       684722.000000,      4992107.000000,            0.031000,            0.020000,            0.025000,            0.006000,            0.036000,
       684722.200000,      4991244.000000,            0.034000,            0.035000,            0.034000,            0.049000,            0.001000,
       685220.700000,      4991244.000000,            0.030000,            0.036000,            0.033000,            0.046000,            0.003000,
       684971.400000,      4991676.000000,            0.029000,            0.029000,            0.029000,            0.001000,            0.041000,
       684223.100000,      4942551.000000,            0.022000,            0.018000,            0.020000,            0.028000,            0.004000,
       683973.700000,      4942982.000000,            0.020000,            0.020000,            0.020000,            0.029000,            0.001000,
       683724.500000,      4942551.000000,            0.023000,            0.020000,            0.021000,            0.001000,            0.030000,
       687963.100000,      4989949.000000,            0.026000,            0.027000,            0.026000,            0.037000,            0.000000,
       687714.000000,      4989517.000000,            0.027000,            0.024000,            0.025000,            0.001000,            0.036000,
       689209.300000,      4990381.000000,            0.026000,            0.018000,            0.022000,            0.031000,            0.007000,
       688959.900000,      4990812.000000,            0.028000,            0.021000,            0.025000,            0.035000,            0.006000,
       688710.800000,      4990381.000000,            0.025000,            0.022000,            0.023000,            0.033000,            0.003000,
       706475.500000,      4968889.000000,            0.013000,            0.010000,            0.011000,            0.016000,            0.003000,
       706906.700000,      4969138.000000,            0.009000,            0.011000,            0.010000,            0.014000,            0.001000,
       706475.500000,      4969387.000000,            0.012000,            0.012000,            0.012000,            0.016000,            0.001000,
       705181.700000,      4970134.000000,            0.013000,            0.013000,            0.013000,            0.001000,            0.018000,
       705181.700000,      4969636.000000,            0.012000,            0.012000,            0.012000,            0.000000,            0.017000,
       705612.900000,      4969885.000000,            0.012000,            0.011000,            0.012000,            0.000000,            0.016000,
       690455.300000,      4991676.000000,            0.023000,            0.017000,            0.020000,            0.029000,            0.005000,
       690205.900000,      4992107.000000,            0.020000,            0.018000,            0.019000,            0.001000,            0.027000,
       689956.700000,      4991676.000000,            0.021000,            0.026000,            0.023000,            0.033000,            0.002000,
       706475.500000,      4970881.000000,            0.014000,            0.012000,            0.013000,            0.018000,            0.002000,
       706906.700000,      4971130.000000,            0.008000,            0.010000,            0.009000,            0.012000,            0.001000,
       706475.500000,      4971379.000000,            0.015000,            0.014000,            0.014000,            0.020000,            0.002000,
       691701.500000,      4992107.000000,            0.020000,            0.015000,            0.017000,            0.024000,            0.004000,
       691452.100000,      4992539.000000,            0.013000,            0.013000,            0.013000,            0.000000,            0.019000,
       687962.400000,      4992539.000000,            0.010000,            0.014000,            0.012000,            0.003000,            0.017000,
       688211.700000,      4992107.000000,            0.024000,            0.016000,            0.020000,            0.004000,            0.028000,
       706475.500000,      4973370.000000,            0.013000,            0.016000,            0.014000,            0.003000,            0.020000,
       706906.700000,      4973619.000000,            0.012000,            0.011000,            0.011000,            0.001000,            0.016000,
       706475.500000,      4973868.000000,            0.012000,            0.016000,            0.014000,            0.004000,            0.020000,
       706906.700000,      4974117.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.014000,
       706475.500000,      4974366.000000,            0.012000,            0.014000,            0.013000,            0.018000,            0.001000,
       706475.500000,      4974864.000000,            0.012000,            0.011000,            0.012000,            0.017000,            0.001000,
       706906.700000,      4974615.000000,            0.010000,            0.011000,            0.010000,            0.001000,            0.014000,
       690455.100000,      4992539.000000,            0.014000,            0.014000,            0.014000,            0.001000,            0.020000,
       706475.500000,      4975860.000000,            0.014000,            0.015000,            0.014000,            0.020000,            0.000000,
       706475.500000,      4975362.000000,            0.015000,            0.012000,            0.014000,            0.020000,            0.003000,
       706906.700000,      4975611.000000,            0.009000,            0.008000,            0.008000,            0.012000,            0.001000,
       706475.500000,      4976358.000000,            0.013000,            0.013000,            0.013000,            0.001000,            0.018000,
       706906.700000,      4976108.000000,            0.008000,            0.010000,            0.009000,            0.002000,            0.013000,
       696188.900000,      4990381.000000,            0.017000,            0.016000,            0.016000,            0.000000,            0.023000,
       696438.000000,      4990812.000000,            0.014000,            0.018000,            0.016000,            0.023000,            0.002000,
       706475.500000,      4977353.000000,            0.015000,            0.013000,            0.014000,            0.000000,            0.020000,
       706475.500000,      4976855.000000,            0.013000,            0.015000,            0.014000,            0.002000,            0.019000,
       706906.700000,      4977104.000000,            0.009000,            0.009000,            0.009000,            0.000000,            0.012000,
       697185.700000,      4991244.000000,            0.016000,            0.014000,            0.015000,            0.021000,            0.002000,
       696936.300000,      4991676.000000,            0.019000,            0.014000,            0.016000,            0.023000,            0.005000,
       696687.200000,      4991244.000000,            0.015000,            0.014000,            0.014000,            0.020000,            0.002000,
       706475.500000,      4977851.000000,            0.012000,            0.013000,            0.012000,            0.018000,            0.000000,
       706906.700000,      4977602.000000,            0.010000,            0.008000,            0.009000,            0.013000,            0.001000,
       706906.700000,      4978100.000000,            0.010000,            0.009000,            0.009000,            0.013000,            0.001000,
       706475.500000,      4978349.000000,            0.013000,            0.013000,            0.013000,            0.018000,            0.000000,
       706475.500000,      4978847.000000,            0.012000,            0.014000,            0.013000,            0.002000,            0.019000,
       706906.700000,      4978598.000000,            0.009000,            0.010000,            0.009000,            0.013000,            0.000000,
       697684.200000,      4991244.000000,            0.013000,            0.014000,            0.014000,            0.001000,            0.020000,
       697434.800000,      4991676.000000,            0.017000,            0.013000,            0.015000,            0.021000,            0.003000,
       706475.500000,      4979345.000000,            0.012000,            0.012000,            0.012000,            0.017000,            0.000000,
       706906.700000,      4979096.000000,            0.011000,            0.008000,            0.010000,            0.014000,            0.003000,
       697933.400000,      4991676.000000,            0.015000,            0.012000,            0.014000,            0.001000,            0.020000,
       697683.900000,      4992107.000000,            0.013000,            0.011000,            0.012000,            0.001000,            0.017000,
       706475.500000,      4980341.000000,            0.015000,            0.013000,            0.014000,            0.020000,            0.003000,
       706475.500000,      4979843.000000,            0.015000,            0.012000,            0.013000,            0.018000,            0.003000,
       706906.700000,      4980092.000000,            0.010000,            0.010000,            0.010000,            0.015000,            0.001000,
       698182.500000,      4992107.000000,            0.015000,            0.011000,            0.013000,            0.019000,            0.003000,
       697933.100000,      4992539.000000,            0.010000,            0.011000,            0.010000,            0.001000,            0.015000,
       698681.000000,      4992107.000000,            0.013000,            0.010000,            0.011000,            0.002000,            0.016000,
       698431.600000,      4992539.000000,            0.012000,            0.011000,            0.011000,            0.016000,            0.001000,
       706906.700000,      4973121.000000,            0.010000,            0.010000,            0.010000,            0.014000,            0.001000,
       695938.900000,      4992539.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.014000,
       706906.700000,      4981087.000000,            0.009000,            0.010000,            0.009000,            0.013000,            0.000000,
       706475.500000,      4981336.000000,            0.016000,            0.015000,            0.015000,            0.000000,            0.022000,
       687463.800000,      4992539.000000,            0.013000,            0.014000,            0.014000,            0.001000,            0.020000,
       687713.200000,      4992107.000000,            0.031000,            0.018000,            0.024000,            0.035000,            0.010000,
       706475.500000,      4981834.000000,            0.012000,            0.012000,            0.012000,            0.001000,            0.017000,
       706906.700000,      4981585.000000,            0.011000,            0.011000,            0.011000,            0.015000,            0.001000,
       696188.300000,      4992107.000000,            0.015000,            0.012000,            0.013000,            0.019000,            0.003000,
       696437.500000,      4992539.000000,            0.012000,            0.012000,            0.012000,            0.016000,            0.000000,
       696686.900000,      4992107.000000,            0.015000,            0.014000,            0.015000,            0.000000,            0.021000,
       696936.000000,      4992539.000000,            0.012000,            0.012000,            0.012000,            0.017000,            0.001000,
       706475.500000,      4971876.000000,            0.012000,            0.013000,            0.013000,            0.001000,            0.018000,
       706906.700000,      4971627.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.014000,
       697434.600000,      4992539.000000,            0.010000,            0.011000,            0.011000,            0.001000,            0.015000,
       697185.400000,      4992107.000000,            0.014000,            0.014000,            0.014000,            0.020000,            0.000000,
       706906.700000,      4982083.000000,            0.010000,            0.011000,            0.011000,            0.015000,            0.000000,
       706475.500000,      4982332.000000,            0.010000,            0.012000,            0.011000,            0.002000,            0.016000,
       690704.400000,      4992107.000000,            0.020000,            0.017000,            0.018000,            0.025000,            0.003000,
       706906.700000,      4982581.000000,            0.008000,            0.009000,            0.008000,            0.001000,            0.012000,
       706475.500000,      4982830.000000,            0.015000,            0.011000,            0.013000,            0.002000,            0.018000,
       701672.000000,      4990381.000000,            0.013000,            0.014000,            0.013000,            0.001000,            0.018000,
       701423.100000,      4990812.000000,            0.014000,            0.012000,            0.013000,            0.001000,            0.018000,
       701173.900000,      4990381.000000,            0.014000,            0.012000,            0.013000,            0.019000,            0.002000,
       701921.400000,      4990812.000000,            0.015000,            0.013000,            0.014000,            0.020000,            0.002000,
       701672.400000,      4991244.000000,            0.016000,            0.013000,            0.015000,            0.001000,            0.021000,
       706475.500000,      4983826.000000,            0.011000,            0.011000,            0.011000,            0.001000,            0.015000,
       706906.700000,      4984075.000000,            0.009000,            0.009000,            0.009000,            0.000000,            0.013000,
       706475.500000,      4984324.000000,            0.011000,            0.012000,            0.012000,            0.002000,            0.017000,
       705181.600000,      4985569.000000,            0.014000,            0.011000,            0.012000,            0.001000,            0.018000,
       705181.600000,      4985071.000000,            0.016000,            0.014000,            0.015000,            0.021000,            0.003000,
       705612.900000,      4985320.000000,            0.013000,            0.010000,            0.011000,            0.016000,            0.003000,
       702669.400000,      4991243.000000,            0.014000,            0.012000,            0.013000,            0.018000,            0.002000,
       702420.200000,      4991675.000000,            0.014000,            0.012000,            0.013000,            0.018000,            0.002000,
       702170.900000,      4991244.000000,            0.012000,            0.013000,            0.012000,            0.017000,            0.000000,
       706475.500000,      4984822.000000,            0.012000,            0.011000,            0.012000,            0.000000,            0.016000,
       706906.700000,      4985071.000000,            0.011000,            0.012000,            0.011000,            0.001000,            0.016000,
       706475.500000,      4985320.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.015000,
       702918.900000,      4991674.000000,            0.013000,            0.010000,            0.011000,            0.002000,            0.016000,
       702669.300000,      4992107.000000,            0.013000,            0.009000,            0.011000,            0.002000,            0.016000,
       706475.500000,      4985818.000000,            0.010000,            0.011000,            0.011000,            0.015000,            0.000000,
       706906.700000,      4985568.000000,            0.009000,            0.007000,            0.008000,            0.001000,            0.011000,
       706475.400000,      4986316.000000,            0.012000,            0.009000,            0.011000,            0.001000,            0.015000,
       706906.700000,      4986564.000000,            0.010000,            0.008000,            0.009000,            0.001000,            0.013000,
       706475.400000,      4986813.000000,            0.011000,            0.011000,            0.011000,            0.015000,            0.001000,
       703666.900000,      4992106.000000,            0.014000,            0.009000,            0.011000,            0.003000,            0.016000,
       703417.000000,      4992539.000000,            0.008000,            0.008000,            0.008000,            0.011000,            0.000000,
       703167.900000,      4992107.000000,            0.014000,            0.012000,            0.013000,            0.000000,            0.019000,
       706475.400000,      4987311.000000,            0.013000,            0.009000,            0.011000,            0.002000,            0.016000,
       706906.700000,      4987062.000000,            0.007000,            0.011000,            0.009000,            0.003000,            0.013000,
       701921.400000,      4992539.000000,            0.009000,            0.010000,            0.009000,            0.001000,            0.013000,
       701422.800000,      4992539.000000,            0.009000,            0.010000,            0.010000,            0.014000,            0.000000,
       701672.200000,      4992107.000000,            0.017000,            0.012000,            0.014000,            0.021000,            0.004000,
       706475.400000,      4987809.000000,            0.009000,            0.010000,            0.010000,            0.001000,            0.014000,
       706906.700000,      4987560.000000,            0.010000,            0.009000,            0.009000,            0.001000,            0.013000,
       706475.400000,      4988307.000000,            0.013000,            0.011000,            0.012000,            0.001000,            0.017000,
       706906.700000,      4988058.000000,            0.011000,            0.009000,            0.010000,            0.001000,            0.014000,
       702419.900000,      4992539.000000,            0.009000,            0.009000,            0.009000,            0.000000,            0.012000,
       702918.400000,      4992539.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.014000,
       706475.400000,      4988805.000000,            0.010000,            0.009000,            0.009000,            0.013000,            0.001000,
       706906.700000,      4988556.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.014000,
       704418.300000,      4991659.000000,            0.013000,            0.010000,            0.011000,            0.002000,            0.016000,
       704659.500000,      4991210.000000,            0.014000,            0.009000,            0.011000,            0.003000,            0.016000,
       704926.600000,      4991640.000000,            0.016000,            0.010000,            0.013000,            0.018000,            0.005000,
       706475.400000,      4989801.000000,            0.011000,            0.010000,            0.011000,            0.000000,            0.015000,
       706475.400000,      4989303.000000,            0.011000,            0.012000,            0.011000,            0.001000,            0.016000,
       706906.700000,      4989552.000000,            0.010000,            0.010000,            0.010000,            0.014000,            0.001000,
       704668.500000,      4992097.000000,            0.014000,            0.010000,            0.012000,            0.002000,            0.017000,
       705173.000000,      4992093.000000,            0.012000,            0.010000,            0.011000,            0.001000,            0.016000,
       706475.900000,      4990298.000000,            0.010000,            0.010000,            0.010000,            0.015000,            0.001000,
       706906.700000,      4990050.000000,            0.010000,            0.008000,            0.009000,            0.001000,            0.013000,
       704912.600000,      4992539.000000,            0.007000,            0.009000,            0.008000,            0.002000,            0.012000,
       705411.100000,      4992539.000000,            0.010000,            0.008000,            0.009000,            0.013000,            0.002000,
       706474.600000,      4990798.000000,            0.010000,            0.009000,            0.009000,            0.000000,            0.013000,
       706906.700000,      4991045.000000,            0.009000,            0.008000,            0.008000,            0.011000,            0.001000,
       706470.800000,      4991308.000000,            0.011000,            0.011000,            0.011000,            0.001000,            0.015000,
       705683.900000,      4992093.000000,            0.010000,            0.009000,            0.010000,            0.000000,            0.014000,
       705909.700000,      4992539.000000,            0.011000,            0.010000,            0.011000,            0.015000,            0.002000,
       706906.700000,      4991543.000000,            0.009000,            0.012000,            0.010000,            0.015000,            0.002000,
       706506.200000,      4991806.000000,            0.011000,            0.009000,            0.010000,            0.001000,            0.015000,
       706475.500000,      4968391.000000,            0.010000,            0.015000,            0.012000,            0.004000,            0.018000,
       706906.700000,      4968640.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.014000,
       706906.700000,      4992539.000000,            0.009000,            0.012000,            0.011000,            0.015000,            0.002000,
       706408.200000,      4992539.000000,            0.009000,            0.009000,            0.009000,            0.000000,            0.013000,
       706581.700000,      4992211.000000,            0.009000,            0.010000,            0.009000,            0.013000,            0.000000,
       702170.800000,      4992107.000000,            0.015000,            0.010000,            0.013000,            0.018000,            0.004000,
       705612.900000,      4986814.000000,            0.012000,            0.009000,            0.011000,            0.015000,            0.002000,
       705612.900000,      4986316.000000,            0.010000,            0.011000,            0.011000,            0.001000,            0.015000,
       706044.200000,      4986565.000000,            0.010000,            0.010000,            0.010000,            0.015000,            0.001000,
       699428.700000,      4992539.000000,            0.008000,            0.011000,            0.009000,            0.002000,            0.013000,
       698930.200000,      4992539.000000,            0.010000,            0.009000,            0.009000,            0.000000,            0.013000,
       699179.600000,      4992107.000000,            0.013000,            0.014000,            0.013000,            0.001000,            0.019000,
       700675.200000,      4992107.000000,            0.017000,            0.015000,            0.016000,            0.001000,            0.023000,
       701173.700000,      4992107.000000,            0.012000,            0.009000,            0.011000,            0.001000,            0.015000,
       700924.300000,      4992539.000000,            0.013000,            0.008000,            0.010000,            0.003000,            0.015000,
       706044.200000,      4969636.000000,            0.012000,            0.012000,            0.012000,            0.000000,            0.017000,
       706044.200000,      4969138.000000,            0.012000,            0.012000,            0.012000,            0.001000,            0.017000,
       689458.400000,      4990812.000000,            0.025000,            0.020000,            0.023000,            0.032000,            0.005000,
       689209.100000,      4991244.000000,            0.029000,            0.024000,            0.026000,            0.003000,            0.038000,
       688960.200000,      4989949.000000,            0.030000,            0.020000,            0.025000,            0.035000,            0.008000,
       706475.500000,      4967395.000000,            0.011000,            0.012000,            0.011000,            0.016000,            0.001000,
       706475.500000,      4966898.000000,            0.014000,            0.012000,            0.013000,            0.000000,            0.019000,
       706906.700000,      4967146.000000,            0.010000,            0.010000,            0.010000,            0.001000,            0.015000,
       706475.500000,      4965902.000000,            0.010000,            0.010000,            0.010000,            0.014000,            0.001000,
       706906.700000,      4966150.000000,            0.010000,            0.008000,            0.009000,            0.001000,            0.013000,
       706475.500000,      4966400.000000,            0.013000,            0.012000,            0.013000,            0.000000,            0.018000,
       687963.400000,      4989086.000000,            0.029000,            0.021000,            0.025000,            0.035000,            0.006000,
       687464.800000,      4989086.000000,            0.029000,            0.030000,            0.030000,            0.042000,            0.001000,
       680982.900000,      4992539.000000,            0.014000,            0.019000,            0.017000,            0.004000,            0.024000,
       680484.300000,      4992539.000000,            0.021000,            0.017000,            0.019000,            0.026000,            0.004000,
       680733.700000,      4992107.000000,            0.033000,            0.028000,            0.031000,            0.043000,            0.005000,
       706475.500000,      4964408.000000,            0.012000,            0.012000,            0.012000,            0.017000,            0.000000,
       706906.700000,      4964657.000000,            0.011000,            0.011000,            0.011000,            0.000000,            0.016000,
       706475.500000,      4964906.000000,            0.013000,            0.010000,            0.011000,            0.016000,            0.003000,
       706475.500000,      4963910.000000,            0.012000,            0.011000,            0.012000,            0.001000,            0.017000,
       706906.700000,      4964159.000000,            0.008000,            0.009000,            0.009000,            0.012000,            0.001000,
       683974.300000,      4991676.000000,            0.035000,            0.038000,            0.036000,            0.051000,            0.000000,
       683475.800000,      4991676.000000,            0.037000,            0.032000,            0.034000,            0.048000,            0.005000,
       706475.500000,      4962914.000000,            0.012000,            0.010000,            0.011000,            0.001000,            0.016000,
       706906.700000,      4963163.000000,            0.009000,            0.008000,            0.008000,            0.001000,            0.012000,
       706475.500000,      4963412.000000,            0.011000,            0.009000,            0.010000,            0.014000,            0.002000,
       678490.000000,      4942119.000000,            0.029000,            0.020000,            0.024000,            0.005000,            0.035000,
       678988.500000,      4942119.000000,            0.020000,            0.029000,            0.024000,            0.007000,            0.034000,
       681730.600000,      4941687.000000,            0.020000,            0.019000,            0.020000,            0.000000,            0.028000,
       681481.400000,      4941256.000000,            0.013000,            0.012000,            0.013000,            0.000000,            0.018000,
       676995.500000,      4989086.000000,            0.038000,            0.037000,            0.038000,            0.001000,            0.053000,
       677244.900000,      4988654.000000,            0.037000,            0.042000,            0.039000,            0.005000,            0.056000,
       677494.000000,      4989086.000000,            0.039000,            0.046000,            0.042000,            0.060000,            0.003000,
       676496.700000,      4989949.000000,            0.030000,            0.040000,            0.035000,            0.009000,            0.050000,
       676746.100000,      4989517.000000,            0.040000,            0.044000,            0.042000,            0.005000,            0.059000,
       676995.200000,      4989949.000000,            0.031000,            0.040000,            0.035000,            0.050000,            0.004000,
       675748.200000,      4941687.000000,            0.029000,            0.023000,            0.026000,            0.003000,            0.037000,
       675997.500000,      4941256.000000,            0.012000,            0.014000,            0.013000,            0.002000,            0.018000,
       676246.700000,      4941687.000000,            0.025000,            0.028000,            0.026000,            0.003000,            0.037000,
