E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],Rp [m/s2],Ro [m/s2],
       658050.200000,      4992539.000000,            0.206000,            0.679000,            0.374000,            0.355000,            0.614000,
       658299.600000,      4992107.000000,            0.638000,            1.613000,            1.014000,            0.742000,            1.568000,
       663035.800000,      4991676.000000,            0.505000,            2.061000,            1.020000,            1.160000,            1.777000,
       657551.700000,      4992539.000000,            0.278000,            0.628000,            0.418000,            0.268000,            0.632000,
       657801.100000,      4992107.000000,            0.809000,            1.662000,            1.159000,            0.661000,            1.726000,
       657053.200000,      4992539.000000,            0.254000,            0.548000,            0.373000,            0.227000,            0.560000,
       656554.600000,      4992539.000000,            0.274000,            0.414000,            0.337000,            0.489000,            0.082000,
       656056.100000,      4992539.000000,            0.234000,            0.332000,            0.279000,            0.083000,            0.398000,
       656305.400000,      4992107.000000,            1.385000,            1.634000,            1.504000,            2.139000,            0.105000,
       655308.600000,      4991244.000000,            1.365000,            0.679000,            0.963000,            1.428000,            0.532000,
       655557.500000,      4992539.000000,            0.234000,            0.339000,            0.282000,            0.408000,            0.061000,
       655059.000000,      4992539.000000,            0.239000,            0.331000,            0.281000,            0.405000,            0.052000,
       654560.500000,      4992539.000000,            0.251000,            0.316000,            0.282000,            0.402000,            0.033000,
       654061.900000,      4992539.000000,            0.251000,            0.305000,            0.277000,            0.394000,            0.025000,
       653563.400000,      4992539.000000,            0.256000,            0.296000,            0.275000,            0.041000,            0.389000,
       653064.900000,      4992539.000000,            0.260000,            0.309000,            0.284000,            0.404000,            0.021000,
       652566.300000,      4992539.000000,            0.255000,            0.342000,            0.295000,            0.424000,            0.048000,
       652067.800000,      4992539.000000,            0.218000,            0.388000,            0.291000,            0.432000,            0.106000,
       651569.300000,      4992539.000000,            0.217000,            0.415000,            0.300000,            0.155000,            0.442000,
       651070.700000,      4992539.000000,            0.205000,            0.400000,            0.286000,            0.152000,            0.423000,
       633056.200000,      4975859.000000,            0.445000,            0.540000,            0.490000,            0.698000,            0.043000,
       650572.200000,      4992539.000000,            0.183000,            0.374000,            0.262000,            0.398000,            0.122000,
       650073.700000,      4992539.000000,            0.175000,            0.345000,            0.245000,            0.371000,            0.108000,
       649575.100000,      4992539.000000,            0.185000,            0.324000,            0.245000,            0.363000,            0.086000,
       649076.600000,      4992539.000000,            0.198000,            0.301000,            0.244000,            0.084000,            0.351000,
       648578.000000,      4992539.000000,            0.203000,            0.302000,            0.248000,            0.082000,            0.355000,
       648079.500000,      4992539.000000,            0.196000,            0.347000,            0.261000,            0.119000,            0.380000,
       648328.900000,      4992107.000000,            0.761000,            1.588000,            1.100000,            1.680000,            0.529000,
       647581.000000,      4992539.000000,            0.182000,            0.402000,            0.270000,            0.418000,            0.142000,
       647830.300000,      4992107.000000,            0.901000,            1.407000,            1.126000,            0.412000,            1.620000,
       647082.400000,      4992539.000000,            0.173000,            0.442000,            0.276000,            0.204000,            0.428000,
       647331.800000,      4992107.000000,            1.095000,            1.371000,            1.226000,            1.750000,            0.137000,
       633056.200000,      4979345.000000,            1.097000,            0.951000,            1.022000,            0.055000,            1.451000,
       632624.900000,      4979594.000000,            0.487000,            0.273000,            0.365000,            0.134000,            0.542000,
       646583.900000,      4992539.000000,            0.163000,            0.441000,            0.269000,            0.434000,            0.182000,
       646085.400000,      4992539.000000,            0.152000,            0.434000,            0.257000,            0.213000,            0.408000,
       645586.800000,      4992539.000000,            0.137000,            0.414000,            0.238000,            0.209000,            0.383000,
       645088.300000,      4992539.000000,            0.129000,            0.388000,            0.224000,            0.372000,            0.171000,
       644589.800000,      4992539.000000,            0.123000,            0.428000,            0.229000,            0.397000,            0.203000,
       644091.200000,      4992539.000000,            0.139000,            0.530000,            0.271000,            0.482000,            0.261000,
       643592.700000,      4992539.000000,            0.143000,            0.488000,            0.264000,            0.259000,            0.438000,
       643094.200000,      4992539.000000,            0.144000,            0.525000,            0.275000,            0.482000,            0.253000,
       633056.200000,      4983328.000000,            0.601000,            0.681000,            0.639000,            0.907000,            0.026000,
       642595.600000,      4992539.000000,            0.165000,            0.271000,            0.211000,            0.310000,            0.065000,
       642097.100000,      4992539.000000,            0.124000,            0.237000,            0.172000,            0.258000,            0.072000,
       641598.500000,      4992539.000000,            0.108000,            0.281000,            0.174000,            0.131000,            0.270000,
       641100.000000,      4992539.000000,            0.122000,            0.292000,            0.189000,            0.296000,            0.111000,
       640601.500000,      4992539.000000,            0.119000,            0.356000,            0.206000,            0.341000,            0.156000,
       640850.900000,      4992107.000000,            0.673000,            1.335000,            0.948000,            0.515000,            1.404000,
       640102.900000,      4992539.000000,            0.132000,            0.515000,            0.261000,            0.286000,            0.448000,
       640352.300000,      4992107.000000,            0.623000,            1.108000,            0.831000,            1.235000,            0.302000,
       633056.200000,      4985817.000000,            0.889000,            0.684000,            0.780000,            1.107000,            0.182000,
       632624.900000,      4986066.000000,            0.293000,            0.356000,            0.323000,            0.460000,            0.029000,
       639604.400000,      4992539.000000,            0.130000,            0.341000,            0.211000,            0.160000,            0.328000,
       639105.900000,      4992539.000000,            0.131000,            0.257000,            0.183000,            0.277000,            0.080000,
       638607.300000,      4992539.000000,            0.125000,            0.221000,            0.166000,            0.076000,            0.242000,
       638108.800000,      4992539.000000,            0.114000,            0.224000,            0.160000,            0.086000,            0.236000,
       637610.200000,      4992539.000000,            0.122000,            0.206000,            0.158000,            0.067000,            0.229000,
       633487.800000,      4988058.000000,            0.721000,            1.157000,            0.913000,            0.353000,            1.317000,
       633488.600000,      4988556.000000,            0.650000,            0.947000,            0.785000,            0.247000,            1.122000,
       637111.700000,      4992539.000000,            0.139000,            0.319000,            0.211000,            0.138000,            0.319000,
       636613.200000,      4992539.000000,            0.208000,            0.273000,            0.238000,            0.057000,            0.338000,
       636114.700000,      4992539.000000,            0.229000,            0.223000,            0.226000,            0.006000,            0.320000,
       635616.100000,      4992539.000000,            0.351000,            0.281000,            0.314000,            0.034000,            0.448000,
       635117.600000,      4992539.000000,            0.318000,            0.404000,            0.358000,            0.078000,            0.508000,
       635367.000000,      4992107.000000,            1.797000,            0.850000,            1.236000,            0.607000,            1.893000,
       633066.500000,      4990303.000000,            0.597000,            0.429000,            0.506000,            0.095000,            0.729000,
       634619.000000,      4992539.000000,            0.295000,            0.531000,            0.396000,            0.589000,            0.147000,
       634120.500000,      4992539.000000,            0.282000,            0.792000,            0.473000,            0.771000,            0.335000,
       633060.800000,      4989802.000000,            0.708000,            0.678000,            0.693000,            0.979000,            0.054000,
       633622.000000,      4992539.000000,            0.377000,            0.492000,            0.431000,            0.102000,            0.612000,
       633123.400000,      4992539.000000,            0.196000,            0.425000,            0.288000,            0.177000,            0.433000,
       632624.900000,      4990050.000000,            0.270000,            0.417000,            0.335000,            0.120000,            0.481000,
       635103.800000,      4990811.000000,            0.581000,            1.400000,            0.902000,            1.419000,            0.533000,
       633056.800000,      4988805.000000,            0.556000,            0.979000,            0.738000,            1.095000,            0.262000,
       635116.700000,      4991677.000000,            1.637000,            0.489000,            0.895000,            1.476000,            0.862000,
       635616.400000,      4991676.000000,            1.531000,            0.370000,            0.753000,            1.316000,            0.865000,
       632624.900000,      4985568.000000,            0.343000,            0.359000,            0.351000,            0.027000,            0.496000,
       632624.900000,      4985071.000000,            0.455000,            0.378000,            0.415000,            0.035000,            0.590000,
       633056.200000,      4985319.000000,            0.588000,            0.340000,            0.447000,            0.153000,            0.662000,
       633056.200000,      4984822.000000,            0.618000,            0.770000,            0.690000,            0.984000,            0.075000,
       635644.000000,      4986314.000000,            0.947000,            1.342000,            1.127000,            0.333000,            1.609000,
       635643.700000,      4985816.000000,            0.822000,            1.711000,            1.186000,            1.811000,            0.569000,
       632624.900000,      4983577.000000,            0.325000,            0.336000,            0.331000,            0.468000,            0.008000,
       639355.500000,      4991244.000000,            0.972000,            0.644000,            0.791000,            1.134000,            0.270000,
       640103.200000,      4991676.000000,            0.662000,            1.594000,            1.027000,            1.616000,            0.605000,
       640601.700000,      4991676.000000,            0.768000,            1.956000,            1.226000,            1.953000,            0.776000,
       641100.200000,      4991676.000000,            1.082000,            1.780000,            1.388000,            2.039000,            0.426000,
       632624.900000,      4979096.000000,            0.394000,            0.374000,            0.384000,            0.542000,            0.032000,
       632624.900000,      4978598.000000,            0.313000,            0.315000,            0.314000,            0.444000,            0.013000,
       633056.200000,      4978847.000000,            0.545000,            0.972000,            0.728000,            1.082000,            0.266000,
       633056.200000,      4978349.000000,            0.763000,            0.859000,            0.810000,            1.148000,            0.029000,
       635643.800000,      4978348.000000,            1.308000,            0.950000,            1.115000,            1.587000,            0.306000,
       635643.800000,      4977850.000000,            1.406000,            0.862000,            1.101000,            0.331000,            1.616000,
       636075.100000,      4978099.000000,            1.013000,            1.087000,            1.049000,            0.102000,            1.482000,
       632624.900000,      4977104.000000,            0.266000,            0.347000,            0.304000,            0.072000,            0.432000,
       633056.200000,      4977353.000000,            0.771000,            0.775000,            0.773000,            1.093000,            0.033000,
       648828.100000,      4989517.000000,            1.305000,            1.375000,            1.339000,            0.112000,            1.892000,
       632624.900000,      4976606.000000,            0.218000,            0.252000,            0.235000,            0.333000,            0.013000,
       645836.400000,      4991244.000000,            0.833000,            0.970000,            0.899000,            1.277000,            0.055000,
       632624.900000,      4976108.000000,            0.201000,            0.273000,            0.235000,            0.062000,            0.334000,
       646335.000000,      4991244.000000,            0.844000,            1.006000,            0.922000,            0.158000,            1.304000,
       647082.700000,      4991676.000000,            1.389000,            1.712000,            1.542000,            0.300000,            2.184000,
       647581.200000,      4991676.000000,            1.344000,            1.836000,            1.571000,            0.422000,            2.236000,
       648079.700000,      4991676.000000,            1.294000,            1.464000,            1.376000,            1.953000,            0.055000,
       648578.300000,      4991676.000000,            1.238000,            1.294000,            1.266000,            0.099000,            1.788000,
       632624.900000,      4971130.000000,            0.219000,            0.258000,            0.238000,            0.039000,            0.337000,
       632624.900000,      4970632.000000,            0.178000,            0.235000,            0.205000,            0.051000,            0.291000,
       632624.900000,      4970134.000000,            0.155000,            0.249000,            0.196000,            0.076000,            0.283000,
       632624.900000,      4969636.000000,            0.148000,            0.158000,            0.153000,            0.014000,            0.216000,
       632624.900000,      4969138.000000,            0.196000,            0.146000,            0.169000,            0.027000,            0.243000,
       633056.200000,      4969387.000000,            0.237000,            0.343000,            0.285000,            0.412000,            0.061000,
       633056.200000,      4968889.000000,            0.284000,            0.345000,            0.313000,            0.058000,            0.443000,
       636937.700000,      4972622.000000,            0.571000,            1.431000,            0.904000,            0.655000,            1.395000,
       636937.700000,      4973120.000000,            0.407000,            1.538000,            0.791000,            1.401000,            0.754000,
       636506.400000,      4972871.000000,            0.497000,            1.624000,            0.898000,            1.525000,            0.747000,
       632624.900000,      4967644.000000,            0.207000,            0.142000,            0.171000,            0.245000,            0.054000,
       633056.200000,      4967893.000000,            0.373000,            0.294000,            0.331000,            0.041000,            0.473000,
       654311.500000,      4991244.000000,            1.167000,            0.744000,            0.932000,            1.341000,            0.344000,
       632624.900000,      4967146.000000,            0.204000,            0.139000,            0.168000,            0.038000,            0.244000,
       654810.000000,      4991244.000000,            1.563000,            0.766000,            1.094000,            0.509000,            1.665000,
       632624.900000,      4966648.000000,            0.198000,            0.132000,            0.162000,            0.232000,            0.055000,
       654061.700000,      4942119.000000,            0.342000,            0.526000,            0.424000,            0.150000,            0.608000,
       653563.200000,      4942119.000000,            0.441000,            0.510000,            0.474000,            0.673000,            0.026000,
       633918.700000,      4963910.000000,            0.718000,            0.180000,            0.359000,            0.622000,            0.401000,
       633918.700000,      4967395.000000,            0.553000,            0.252000,            0.373000,            0.193000,            0.576000,
       633918.700000,      4967893.000000,            0.416000,            0.275000,            0.338000,            0.485000,            0.115000,
       656554.400000,      4942119.000000,            0.233000,            0.444000,            0.322000,            0.165000,            0.473000,
       657052.900000,      4942119.000000,            0.215000,            0.655000,            0.376000,            0.625000,            0.290000,
       656803.600000,      4942551.000000,            0.235000,            0.500000,            0.343000,            0.204000,            0.513000,
       632624.900000,      4962167.000000,            0.269000,            0.094000,            0.159000,            0.253000,            0.132000,
       651319.700000,      4942551.000000,            0.355000,            0.370000,            0.362000,            0.027000,            0.512000,
       651569.000000,      4942119.000000,            0.392000,            0.275000,            0.328000,            0.067000,            0.474000,
       650821.100000,      4942551.000000,            0.403000,            0.330000,            0.364000,            0.034000,            0.519000,
       651070.500000,      4942119.000000,            0.496000,            0.241000,            0.346000,            0.515000,            0.198000,
       632624.900000,      4961172.000000,            0.251000,            0.077000,            0.139000,            0.115000,            0.236000,
       650322.600000,      4942551.000000,            0.484000,            0.311000,            0.388000,            0.558000,            0.141000,
       650572.000000,      4942119.000000,            0.661000,            0.251000,            0.407000,            0.634000,            0.311000,
       632624.900000,      4960674.000000,            0.252000,            0.089000,            0.150000,            0.108000,            0.245000,
       649824.000000,      4942551.000000,            0.513000,            0.327000,            0.410000,            0.112000,            0.598000,
       650073.400000,      4942119.000000,            0.634000,            0.257000,            0.404000,            0.245000,            0.639000,
       632624.900000,      4960176.000000,            0.237000,            0.109000,            0.160000,            0.241000,            0.098000,
       649325.500000,      4942551.000000,            0.498000,            0.354000,            0.420000,            0.599000,            0.122000,
       649574.900000,      4942119.000000,            0.643000,            0.287000,            0.430000,            0.230000,            0.666000,
       649076.300000,      4942119.000000,            0.508000,            0.293000,            0.385000,            0.560000,            0.171000,
       632624.900000,      4959678.000000,            0.261000,            0.136000,            0.188000,            0.078000,            0.283000,
       632624.900000,      4959180.000000,            0.309000,            0.165000,            0.226000,            0.331000,            0.113000,
       632624.900000,      4958682.000000,            0.387000,            0.181000,            0.265000,            0.132000,            0.406000,
       632624.900000,      4958184.000000,            0.368000,            0.163000,            0.245000,            0.132000,            0.380000,
       633056.200000,      4958433.000000,            0.862000,            0.779000,            0.820000,            0.020000,            1.162000,
       632624.900000,      4957686.000000,            0.306000,            0.159000,            0.221000,            0.325000,            0.114000,
       633056.200000,      4957935.000000,            0.790000,            0.725000,            0.757000,            0.010000,            1.072000,
       632624.900000,      4957188.000000,            0.268000,            0.141000,            0.194000,            0.080000,            0.292000,
       632624.900000,      4956690.000000,            0.248000,            0.139000,            0.186000,            0.068000,            0.276000,
       633056.200000,      4956939.000000,            0.638000,            0.634000,            0.636000,            0.899000,            0.032000,
       633918.700000,      4958433.000000,            0.913000,            0.403000,            0.606000,            0.918000,            0.391000,
       633487.400000,      4958184.000000,            0.599000,            0.443000,            0.515000,            0.733000,            0.135000,
       633918.700000,      4957935.000000,            1.051000,            0.448000,            0.686000,            1.045000,            0.461000,
       633918.700000,      4957437.000000,            1.225000,            0.461000,            0.751000,            1.173000,            0.579000,
       632624.900000,      4953703.000000,            0.205000,            0.152000,            0.177000,            0.029000,            0.254000,
       633056.200000,      4953952.000000,            0.515000,            0.571000,            0.542000,            0.065000,            0.766000,
       642844.500000,      4942551.000000,            0.430000,            0.307000,            0.363000,            0.518000,            0.104000,
       643093.900000,      4942119.000000,            0.383000,            0.200000,            0.277000,            0.116000,            0.416000,
       632624.900000,      4952707.000000,            0.234000,            0.132000,            0.175000,            0.256000,            0.080000,
       642345.900000,      4942551.000000,            0.394000,            0.286000,            0.336000,            0.061000,            0.483000,
       642595.300000,      4942119.000000,            0.401000,            0.239000,            0.310000,            0.449000,            0.130000,
       632624.900000,      4952209.000000,            0.203000,            0.140000,            0.168000,            0.037000,            0.244000,
       641847.400000,      4942551.000000,            0.339000,            0.257000,            0.295000,            0.044000,            0.423000,
       642096.800000,      4942119.000000,            0.407000,            0.210000,            0.293000,            0.125000,            0.441000,
       641348.800000,      4942551.000000,            0.241000,            0.242000,            0.241000,            0.012000,            0.341000,
       641598.300000,      4942119.000000,            0.319000,            0.235000,            0.274000,            0.046000,            0.393000,
       632624.900000,      4951712.000000,            0.203000,            0.143000,            0.170000,            0.034000,            0.246000,
       632624.900000,      4951214.000000,            0.210000,            0.162000,            0.185000,            0.262000,            0.043000,
       632624.900000,      4950716.000000,            0.190000,            0.161000,            0.175000,            0.012000,            0.249000,
       632624.900000,      4950218.000000,            0.244000,            0.146000,            0.189000,            0.060000,            0.278000,
       632624.900000,      4949720.000000,            0.327000,            0.144000,            0.217000,            0.118000,            0.337000,
       633918.700000,      4950466.000000,            0.635000,            0.400000,            0.504000,            0.725000,            0.190000,
       633918.700000,      4950964.000000,            0.636000,            0.334000,            0.461000,            0.679000,            0.236000,
       641099.700000,      4942119.000000,            0.363000,            0.308000,            0.334000,            0.473000,            0.054000,
       637360.500000,      4942551.000000,            0.531000,            0.756000,            0.634000,            0.189000,            0.905000,
       637609.900000,      4942119.000000,            0.378000,            0.494000,            0.432000,            0.619000,            0.062000,
       636862.000000,      4942551.000000,            0.513000,            0.840000,            0.656000,            0.963000,            0.199000,
       637111.400000,      4942119.000000,            0.312000,            0.452000,            0.375000,            0.543000,            0.081000,
       632624.900000,      4946235.000000,            0.327000,            0.092000,            0.173000,            0.156000,            0.301000,
       636612.900000,      4942119.000000,            0.329000,            0.374000,            0.350000,            0.497000,            0.015000,
       633918.800000,      4946981.000000,            0.274000,            0.300000,            0.287000,            0.032000,            0.405000,
       633918.700000,      4947479.000000,            0.332000,            0.328000,            0.330000,            0.466000,            0.018000,
       632624.900000,      4945737.000000,            0.332000,            0.085000,            0.168000,            0.165000,            0.300000,
       632624.900000,      4945239.000000,            0.368000,            0.080000,            0.171000,            0.193000,            0.323000,
       633056.200000,      4945488.000000,            0.343000,            0.381000,            0.362000,            0.513000,            0.009000,
       632624.900000,      4944741.000000,            0.350000,            0.082000,            0.169000,            0.180000,            0.311000,
       632624.900000,      4944243.000000,            0.381000,            0.083000,            0.177000,            0.321000,            0.222000,
       632624.900000,      4943745.000000,            0.317000,            0.045000,            0.120000,            0.184000,            0.262000,
       633491.600000,      4942732.000000,            0.230000,            0.580000,            0.366000,            0.266000,            0.565000,
       632624.900000,      4942749.000000,            0.357000,            0.141000,            0.225000,            0.141000,            0.358000,
       632624.900000,      4942252.000000,            0.357000,            0.457000,            0.404000,            0.089000,            0.573000,
       633919.500000,      4944990.000000,            0.399000,            0.396000,            0.398000,            0.017000,            0.562000,
       633918.800000,      4945487.000000,            0.441000,            0.431000,            0.436000,            0.617000,            0.028000,
       633918.800000,      4945985.000000,            0.397000,            0.419000,            0.408000,            0.034000,            0.576000,
       633487.500000,      4945736.000000,            0.167000,            0.384000,            0.254000,            0.166000,            0.385000,
       633918.800000,      4946483.000000,            0.277000,            0.279000,            0.278000,            0.015000,            0.393000,
       633487.500000,      4946732.000000,            0.177000,            0.328000,            0.241000,            0.119000,            0.354000,
       638607.000000,      4942119.000000,            0.381000,            0.488000,            0.431000,            0.097000,            0.612000,
       633918.700000,      4948973.000000,            0.462000,            0.301000,            0.373000,            0.535000,            0.131000,
       633918.700000,      4952458.000000,            0.945000,            0.307000,            0.539000,            0.422000,            0.900000,
       633918.700000,      4951960.000000,            0.933000,            0.312000,            0.540000,            0.866000,            0.468000,
       648079.300000,      4942119.000000,            0.711000,            0.401000,            0.534000,            0.193000,            0.793000,
       633918.700000,      4955445.000000,            0.682000,            0.229000,            0.395000,            0.298000,            0.654000,
       633918.700000,      4955943.000000,            1.030000,            0.384000,            0.629000,            0.423000,            1.014000,
       633918.700000,      4959926.000000,            0.876000,            0.377000,            0.575000,            0.323000,            0.897000,
       633918.700000,      4960424.000000,            0.889000,            0.347000,            0.555000,            0.860000,            0.412000,
       633918.700000,      4960922.000000,            0.910000,            0.285000,            0.509000,            0.830000,            0.470000,
       652566.100000,      4942119.000000,            0.360000,            0.406000,            0.382000,            0.051000,            0.540000,
       653064.700000,      4942119.000000,            0.368000,            0.499000,            0.429000,            0.616000,            0.072000,
       654560.300000,      4942119.000000,            0.268000,            0.500000,            0.366000,            0.182000,            0.537000,
       655058.800000,      4942119.000000,            0.197000,            0.477000,            0.307000,            0.214000,            0.470000,
       655557.300000,      4942119.000000,            0.165000,            0.382000,            0.251000,            0.166000,            0.382000,
       656055.900000,      4942119.000000,            0.209000,            0.396000,            0.287000,            0.432000,            0.118000,
       657551.500000,      4942119.000000,            0.213000,            0.751000,            0.400000,            0.403000,            0.669000,
       658050.000000,      4942119.000000,            0.280000,            0.711000,            0.446000,            0.328000,            0.690000,
       633918.700000,      4964408.000000,            0.692000,            0.157000,            0.330000,            0.588000,            0.397000,
       659545.600000,      4942119.000000,            0.526000,            0.473000,            0.499000,            0.705000,            0.061000,
       660044.200000,      4942119.000000,            0.356000,            0.561000,            0.447000,            0.166000,            0.643000,
       661041.200000,      4942119.000000,            0.349000,            0.455000,            0.398000,            0.571000,            0.056000,
       661788.900000,      4942551.000000,            0.240000,            0.346000,            0.288000,            0.417000,            0.061000,
       662287.500000,      4942551.000000,            0.245000,            0.314000,            0.277000,            0.062000,            0.393000,
       662786.000000,      4942551.000000,            0.264000,            0.314000,            0.288000,            0.409000,            0.022000,
       663284.600000,      4942551.000000,            0.292000,            0.403000,            0.343000,            0.494000,            0.062000,
       665279.300000,      4991244.000000,            0.521000,            1.010000,            0.726000,            1.094000,            0.309000,
       665777.800000,      4991244.000000,            0.515000,            1.019000,            0.724000,            0.392000,            1.072000,
       664032.500000,      4942119.000000,            0.291000,            0.420000,            0.350000,            0.506000,            0.075000,
       664780.200000,      4942551.000000,            0.164000,            0.422000,            0.263000,            0.195000,            0.408000,
       666774.900000,      4991244.000000,            0.558000,            0.870000,            0.696000,            1.016000,            0.187000,
       667273.400000,      4991244.000000,            0.622000,            0.809000,            0.710000,            1.016000,            0.098000,
       665528.100000,      4942119.000000,            0.343000,            0.269000,            0.304000,            0.038000,            0.434000,
       666275.800000,      4942551.000000,            0.265000,            0.379000,            0.317000,            0.095000,            0.452000,
       668270.500000,      4991244.000000,            0.795000,            0.522000,            0.644000,            0.162000,            0.937000,
       668769.000000,      4991244.000000,            0.898000,            0.396000,            0.596000,            0.903000,            0.385000,
       667023.700000,      4942119.000000,            0.391000,            0.355000,            0.372000,            0.008000,            0.528000,
       667771.400000,      4942551.000000,            0.364000,            0.534000,            0.441000,            0.638000,            0.099000,
       669766.100000,      4991244.000000,            0.788000,            0.463000,            0.604000,            0.200000,            0.891000,
       670264.600000,      4991244.000000,            0.756000,            0.533000,            0.635000,            0.906000,            0.188000,
       668519.300000,      4942119.000000,            0.309000,            0.459000,            0.377000,            0.546000,            0.088000,
       669267.000000,      4942551.000000,            0.339000,            0.223000,            0.275000,            0.069000,            0.400000,
       671261.700000,      4991244.000000,            0.827000,            0.637000,            0.726000,            0.100000,            1.039000,
       671760.200000,      4991244.000000,            0.868000,            0.668000,            0.761000,            1.081000,            0.177000,
       670014.900000,      4942119.000000,            0.284000,            0.642000,            0.427000,            0.275000,            0.646000,
       670762.600000,      4942551.000000,            0.306000,            0.310000,            0.308000,            0.017000,            0.435000,
       672757.300000,      4991244.000000,            0.967000,            0.643000,            0.789000,            1.130000,            0.267000,
       673255.800000,      4991244.000000,            0.982000,            0.579000,            0.754000,            0.248000,            1.112000,
       671510.500000,      4942119.000000,            0.250000,            0.484000,            0.348000,            0.183000,            0.513000,
       672258.200000,      4942551.000000,            0.380000,            0.537000,            0.452000,            0.133000,            0.644000,
       674252.900000,      4991244.000000,            0.957000,            0.517000,            0.704000,            0.276000,            1.052000,
       674751.500000,      4991244.000000,            0.877000,            0.472000,            0.644000,            0.254000,            0.963000,
       673006.100000,      4942119.000000,            0.433000,            1.018000,            0.664000,            0.448000,            1.012000,
       673753.800000,      4942551.000000,            0.321000,            0.635000,            0.451000,            0.682000,            0.200000,
       675748.500000,      4991244.000000,            0.640000,            0.509000,            0.570000,            0.809000,            0.120000,
       676247.100000,      4991244.000000,            0.565000,            0.549000,            0.557000,            0.787000,            0.037000,
       674501.700000,      4942119.000000,            0.362000,            1.102000,            0.632000,            1.052000,            0.488000,
       675249.400000,      4942551.000000,            0.297000,            0.689000,            0.452000,            0.706000,            0.254000,
       677742.700000,      4991244.000000,            0.555000,            0.744000,            0.642000,            0.922000,            0.103000,
       677244.200000,      4991244.000000,            0.626000,            0.712000,            0.668000,            0.948000,            0.029000,
       675997.300000,      4942119.000000,            0.531000,            0.912000,            0.696000,            0.303000,            1.010000,
       676745.000000,      4942551.000000,            0.309000,            0.655000,            0.450000,            0.267000,            0.673000,
       677243.600000,      4942551.000000,            0.332000,            0.616000,            0.452000,            0.676000,            0.178000,
       679238.300000,      4991244.000000,            0.590000,            0.741000,            0.661000,            0.138000,            0.937000,
       679736.800000,      4991244.000000,            0.662000,            0.715000,            0.688000,            0.974000,            0.005000,
       677991.500000,      4942119.000000,            0.529000,            0.477000,            0.502000,            0.710000,            0.061000,
       680235.400000,      4991244.000000,            0.784000,            0.676000,            0.728000,            1.029000,            0.111000,
       680733.900000,      4991244.000000,            0.820000,            0.637000,            0.723000,            1.025000,            0.164000,
       679736.200000,      4942551.000000,            0.950000,            0.515000,            0.700000,            0.273000,            1.046000,
       681731.000000,      4991244.000000,            0.788000,            0.541000,            0.653000,            0.143000,            0.945000,
       682229.500000,      4991244.000000,            0.882000,            0.501000,            0.665000,            0.968000,            0.302000,
       680484.100000,      4942119.000000,            0.447000,            0.281000,            0.354000,            0.510000,            0.134000,
       681231.800000,      4942551.000000,            0.430000,            0.359000,            0.393000,            0.556000,            0.069000,
       681730.400000,      4942551.000000,            0.265000,            0.393000,            0.323000,            0.468000,            0.075000,
       683724.300000,      4943414.000000,            0.326000,            0.354000,            0.339000,            0.481000,            0.004000,
       682478.300000,      4942119.000000,            0.218000,            0.319000,            0.264000,            0.084000,            0.377000,
       705181.700000,      4964657.000000,            0.305000,            0.270000,            0.287000,            0.012000,            0.407000,
       705612.900000,      4964906.000000,            0.400000,            0.279000,            0.334000,            0.477000,            0.101000,
       705181.700000,      4965155.000000,            0.652000,            0.273000,            0.422000,            0.246000,            0.663000,
       685469.900000,      4991676.000000,            0.907000,            0.443000,            0.634000,            0.943000,            0.360000,
       684472.200000,      4942982.000000,            0.193000,            0.367000,            0.266000,            0.136000,            0.392000,
       685219.400000,      4945141.000000,            0.325000,            0.395000,            0.358000,            0.510000,            0.033000,
       684970.000000,      4945572.000000,            0.226000,            0.297000,            0.259000,            0.063000,            0.368000,
       684720.900000,      4945141.000000,            0.310000,            0.345000,            0.327000,            0.040000,            0.462000,
       703025.300000,      4961920.000000,            0.400000,            0.217000,            0.295000,            0.115000,            0.441000,
       703025.300000,      4961422.000000,            0.241000,            0.215000,            0.228000,            0.008000,            0.323000,
       703456.600000,      4961671.000000,            0.442000,            0.231000,            0.319000,            0.470000,            0.165000,
       705612.900000,      4958434.000000,            0.576000,            0.133000,            0.277000,            0.491000,            0.330000,
       688959.000000,      4942982.000000,            0.279000,            0.344000,            0.310000,            0.442000,            0.031000,
       690952.600000,      4944709.000000,            0.137000,            0.263000,            0.190000,            0.286000,            0.079000,
       706044.200000,      4959678.000000,            0.251000,            0.350000,            0.297000,            0.084000,            0.423000,
       706044.200000,      4960176.000000,            0.343000,            0.321000,            0.332000,            0.000000,            0.470000,
       692199.600000,      4942551.000000,            0.234000,            0.495000,            0.340000,            0.522000,            0.167000,
       692698.100000,      4942551.000000,            0.237000,            0.405000,            0.309000,            0.457000,            0.104000,
       692947.300000,      4942982.000000,            0.321000,            0.397000,            0.357000,            0.510000,            0.037000,
       693445.800000,      4942982.000000,            0.279000,            0.447000,            0.353000,            0.136000,            0.509000,
       694193.700000,      4942551.000000,            0.278000,            0.324000,            0.300000,            0.047000,            0.424000,
       693944.300000,      4942982.000000,            0.204000,            0.453000,            0.304000,            0.191000,            0.459000,
       706044.200000,      4956691.000000,            0.490000,            0.557000,            0.522000,            0.071000,            0.738000,
       706044.200000,      4956193.000000,            0.388000,            0.496000,            0.439000,            0.097000,            0.622000,
