0.000000e+000	 0.000000e+000	 NaN	 NaN
5.000000e-002	 4.257688e-003	 4.795510e-003	 3.780184e-003
1.000000e-001	 2.026191e-002	 2.313759e-002	 1.774364e-002
1.500000e-001	 6.361774e-002	 7.114726e-002	 5.688508e-002
2.000000e-001	 1.270137e-001	 1.517835e-001	 1.062861e-001
2.500000e-001	 1.679808e-001	 2.002662e-001	 1.409002e-001
3.000000e-001	 3.012307e-001	 3.629798e-001	 2.499861e-001
3.500000e-001	 3.887001e-001	 4.599326e-001	 3.284999e-001
4.000000e-001	 5.641620e-001	 7.143851e-001	 4.455282e-001
4.500000e-001	 8.142820e-001	 1.068785e+000	 6.203820e-001
5.000000e-001	 8.832487e-001	 1.139622e+000	 6.845502e-001
5.500000e-001	 9.879525e-001	 1.173372e+000	 8.318337e-001
6.000000e-001	 1.139490e+000	 1.347106e+000	 9.638714e-001
6.500000e-001	 1.265174e+000	 1.567464e+000	 1.021181e+000
7.000000e-001	 1.307428e+000	 1.662570e+000	 1.028147e+000
7.500000e-001	 1.396631e+000	 1.799264e+000	 1.084098e+000
8.000000e-001	 1.584255e+000	 2.016477e+000	 1.244678e+000
8.500000e-001	 1.776190e+000	 2.281641e+000	 1.382711e+000
9.000000e-001	 2.015688e+000	 2.686110e+000	 1.512596e+000
9.500000e-001	 2.195881e+000	 3.047318e+000	 1.582340e+000
1.000000e+000	 2.530312e+000	 3.681389e+000	 1.739148e+000
1.050000e+000	 2.845086e+000	 4.205159e+000	 1.924902e+000
1.100000e+000	 2.988959e+000	 4.331554e+000	 2.062511e+000
1.150000e+000	 3.058303e+000	 4.353105e+000	 2.148632e+000
1.200000e+000	 3.054224e+000	 4.312451e+000	 2.163105e+000
1.250000e+000	 3.059855e+000	 4.327796e+000	 2.163390e+000
1.300000e+000	 3.211985e+000	 4.491862e+000	 2.296787e+000
1.350000e+000	 3.407149e+000	 4.729004e+000	 2.454779e+000
1.400000e+000	 3.518387e+000	 4.772947e+000	 2.593586e+000
1.450000e+000	 3.470646e+000	 4.628677e+000	 2.602338e+000
1.500000e+000	 3.390176e+000	 4.527332e+000	 2.538646e+000
1.550000e+000	 3.441751e+000	 4.680962e+000	 2.530602e+000
1.600000e+000	 3.506538e+000	 4.874182e+000	 2.522641e+000
1.650000e+000	 3.459284e+000	 4.851922e+000	 2.466372e+000
1.700000e+000	 3.331242e+000	 4.678954e+000	 2.371721e+000
1.750000e+000	 3.259085e+000	 4.531659e+000	 2.343873e+000
1.800000e+000	 3.224002e+000	 4.459445e+000	 2.330825e+000
1.850000e+000	 3.227768e+000	 4.476490e+000	 2.327378e+000
1.900000e+000	 3.285282e+000	 4.598564e+000	 2.347054e+000
1.950000e+000	 3.392127e+000	 4.807154e+000	 2.393626e+000
2.000000e+000	 3.522716e+000	 5.049227e+000	 2.457708e+000
2.050000e+000	 3.641508e+000	 5.249007e+000	 2.526303e+000
2.100000e+000	 3.698429e+000	 5.385623e+000	 2.539795e+000
2.150000e+000	 3.723510e+000	 5.437066e+000	 2.550002e+000
2.200000e+000	 3.697109e+000	 5.424127e+000	 2.519966e+000
2.250000e+000	 3.655381e+000	 5.393528e+000	 2.477378e+000
2.300000e+000	 3.624572e+000	 5.396888e+000	 2.434277e+000
2.350000e+000	 3.625668e+000	 5.439093e+000	 2.416849e+000
2.400000e+000	 3.672650e+000	 5.529802e+000	 2.439212e+000
2.450000e+000	 3.735601e+000	 5.641159e+000	 2.473732e+000
2.500000e+000	 3.800745e+000	 5.764567e+000	 2.505941e+000
2.550000e+000	 3.869082e+000	 5.852535e+000	 2.557832e+000
2.600000e+000	 3.925170e+000	 5.910097e+000	 2.606887e+000
2.650000e+000	 3.966726e+000	 5.933534e+000	 2.651863e+000
2.700000e+000	 3.983465e+000	 5.931394e+000	 2.675256e+000
2.750000e+000	 3.981776e+000	 5.924055e+000	 2.676298e+000
2.800000e+000	 3.970535e+000	 5.905860e+000	 2.669408e+000
2.850000e+000	 3.950772e+000	 5.856787e+000	 2.665044e+000
2.900000e+000	 3.927182e+000	 5.804439e+000	 2.657063e+000
2.950000e+000	 3.900149e+000	 5.742807e+000	 2.648733e+000
3.000000e+000	 3.894058e+000	 5.676029e+000	 2.671532e+000
3.050000e+000	 3.902739e+000	 5.640254e+000	 2.700477e+000
3.100000e+000	 3.920480e+000	 5.620580e+000	 2.734622e+000
3.150000e+000	 3.938845e+000	 5.601755e+000	 2.769579e+000
3.200000e+000	 3.952395e+000	 5.583390e+000	 2.797839e+000
3.250000e+000	 3.972976e+000	 5.578054e+000	 2.829756e+000
3.300000e+000	 3.999130e+000	 5.586235e+000	 2.862937e+000
3.350000e+000	 4.022701e+000	 5.586228e+000	 2.896789e+000
3.400000e+000	 4.037226e+000	 5.582935e+000	 2.919467e+000
3.450000e+000	 4.048650e+000	 5.582689e+000	 2.936142e+000
3.500000e+000	 4.053707e+000	 5.571642e+000	 2.949317e+000
3.550000e+000	 4.048587e+000	 5.549878e+000	 2.953408e+000
3.600000e+000	 4.036818e+000	 5.517478e+000	 2.953506e+000
3.650000e+000	 4.020715e+000	 5.479646e+000	 2.950218e+000
3.700000e+000	 4.004739e+000	 5.439968e+000	 2.948166e+000
3.750000e+000	 3.988829e+000	 5.403639e+000	 2.944452e+000
3.800000e+000	 3.972340e+000	 5.370027e+000	 2.938437e+000
3.850000e+000	 3.956009e+000	 5.338673e+000	 2.931441e+000
3.900000e+000	 3.941675e+000	 5.310408e+000	 2.925726e+000
3.950000e+000	 3.929719e+000	 5.286364e+000	 2.921231e+000
4.000000e+000	 3.923973e+000	 5.273104e+000	 2.920019e+000
