  0.0000000000000000e+000                      NaN  0.0000000000000000e+000                      NaN
  5.0000000000000003e-002  8.0761375966289291e-003  8.6411591613090571e-003  9.2457106825722460e-003
  1.0000000000000001e-001  5.8344304572529891e-002  6.5907893645121049e-002  7.4452004811139547e-002
  1.5000000000000002e-001  1.5083962665032008e-001  1.7120235813488821e-001  1.9431397492712058e-001
  2.0000000000000001e-001  2.8879143589347106e-001  3.2771890295549605e-001  3.7189357441323589e-001
  2.5000000000000000e-001  4.4522841536167973e-001  5.2070889901138762e-001  6.0898574339509226e-001
  3.0000000000000004e-001  6.4660958314041905e-001  7.3475127131318763e-001  8.3490787141505818e-001
  3.5000000000000003e-001  8.1557231761415372e-001  9.2947740428721570e-001  1.0592907905552817e+000
  4.0000000000000002e-001  9.2917813635961943e-001  1.1369429061453511e+000  1.3911639988631277e+000
  4.5000000000000001e-001  7.6780219046716880e-001  9.0197880786919371e-001  1.0596033456874072e+000
  5.0000000000000000e-001  6.3837960780620295e-001  7.3862010572004122e-001  8.5460070137375688e-001
  5.5000000000000004e-001  7.0280069119661370e-001  7.6183596941555365e-001  8.2583021269819268e-001
  6.0000000000000009e-001  7.0437003186837988e-001  7.7696816948683922e-001  8.5704886506093525e-001
  6.5000000000000002e-001  7.1786942674342835e-001  7.6053360269156056e-001  8.0573338169161624e-001
  7.0000000000000007e-001  7.1553108011700928e-001  7.6413350871393637e-001  8.1603725591345044e-001
  7.5000000000000000e-001  7.8849157447079909e-001  8.2961917669784535e-001  8.7289198848668226e-001
  8.0000000000000004e-001  8.2697507592208963e-001  8.5727162371615162e-001  8.8867809711131396e-001
  8.5000000000000009e-001  8.7031884406409576e-001  8.9309093806555173e-001  9.1645886917745056e-001
  9.0000000000000002e-001  1.0586739070981119e+000  1.0827362823933040e+000  1.1073455663267129e+000
  9.5000000000000007e-001  1.1317896692591596e+000  1.1605032173148735e+000  1.1899452292047621e+000
  1.0000000000000000e+000  1.2050177556937443e+000  1.2498753262099935e+000  1.2964027489944876e+000
  1.0500000000000000e+000  1.2796625667118671e+000  1.3131936170474461e+000  1.3476032828601474e+000
  1.1000000000000001e+000  1.4738955220481438e+000  1.4941424171983488e+000  1.5146674438423340e+000
  1.1500000000000001e+000  1.7454952559220971e+000  1.7843968619100445e+000  1.8241654624906767e+000
  1.2000000000000002e+000  1.9302390652794235e+000  1.9764828863088841e+000  2.0238345965225766e+000
  1.2500000000000000e+000  1.9528599510090301e+000  1.9883970902136958e+000  2.0245809159675940e+000
  1.3000000000000000e+000  1.8753677604775814e+000  1.9105192667004214e+000  1.9463296455005632e+000
  1.3500000000000001e+000  1.9367568383249818e+000  1.9754531978064769e+000  2.0149227097082911e+000
  1.4000000000000001e+000  2.1247381222403670e+000  2.1545098586742801e+000  2.1846987553600909e+000
  1.4500000000000002e+000  2.2285169737771349e+000  2.2571974762587526e+000  2.2862470902312304e+000
  1.5000000000000000e+000  2.1713320970648584e+000  2.2110653694552846e+000  2.2515257222112548e+000
  1.5500000000000000e+000  2.2923099733484240e+000  2.3451790479163908e+000  2.3992674772305178e+000
  1.6000000000000001e+000  2.4455020649214481e+000  2.5029135853375633e+000  2.5616729200629647e+000
  1.6500000000000001e+000  2.5684653893380074e+000  2.6322354859673824e+000  2.6975888724635402e+000
  1.7000000000000002e+000  2.6759951119996526e+000  2.7461886553659935e+000  2.8182234328617350e+000
  1.7500000000000000e+000  2.8032150087249406e+000  2.8689089964614656e+000  2.9361425378930490e+000
  1.8000000000000000e+000  2.9445653419895743e+000  3.0006520112692785e+000  3.0578069925426181e+000
  1.8500000000000001e+000  3.0678535106690488e+000  3.1238446173460703e+000  3.1808576124594250e+000
  1.9000000000000001e+000  3.1687342725873395e+000  3.2391013079493680e+000  3.3110309608235298e+000
  1.9500000000000002e+000  3.2774712886197617e+000  3.3502937782845645e+000  3.4247343187373009e+000
  2.0000000000000000e+000  3.3842072872460491e+000  3.4538720184930147e+000  3.5249708151998593e+000
  2.0500000000000003e+000  3.4630552669678143e+000  3.5311937669914313e+000  3.6006729488198559e+000
  2.1000000000000001e+000  3.5176988496682675e+000  3.5849917877485824e+000  3.6535720274738086e+000
  2.1499999999999999e+000  3.5824897878021269e+000  3.6412999735031355e+000  3.7010755877599943e+000
  2.2000000000000002e+000  3.6600930446224624e+000  3.7147295734960837e+000  3.7701816964682604e+000
  2.2500000000000000e+000  3.7307468299976945e+000  3.7868693652880578e+000  3.8438361655770787e+000
  2.3000000000000003e+000  3.8834952732899910e+000  3.9112797898793112e+000  3.9392630911478381e+000
  2.3500000000000001e+000  4.0344629603650830e+000  4.0563933468950886e+000  4.0784429418198860e+000
  2.4000000000000004e+000  4.0504717956059135e+000  4.0746041204185399e+000  4.0988802233217809e+000
  2.4500000000000002e+000  3.9807794715021583e+000  4.0280531389814644e+000  4.0758882039591615e+000
  2.5000000000000000e+000  4.0227210707252441e+000  4.0741571680608546e+000  4.1262509476127072e+000
  2.5500000000000003e+000  4.0799037897550985e+000  4.1286663608475305e+000  4.1780117369427456e+000
  2.6000000000000001e+000  4.1322005067342369e+000  4.1834580095744558e+000  4.2353513314155027e+000
  2.6500000000000004e+000  4.1891386286701984e+000  4.2409578072126237e+000  4.2934179832256110e+000
  2.7000000000000002e+000  4.2298839974117781e+000  4.2805978227852179e+000  4.3319196771461153e+000
  2.7500000000000000e+000  4.2594939306916562e+000  4.3063395937244673e+000  4.3537004625964446e+000
  2.8000000000000003e+000  4.2672432617447988e+000  4.3140129331841344e+000  4.3612952077333409e+000
  2.8500000000000001e+000  4.2503214731227477e+000  4.3048002617854486e+000  4.3599773360796998e+000
  2.9000000000000004e+000  4.2258126900341866e+000  4.2886168255740156e+000  4.3523543577715351e+000
  2.9500000000000002e+000  4.2075451437841691e+000  4.2689111542459584e+000  4.3311721728683983e+000
  3.0000000000000000e+000  4.1864893179647860e+000  4.2467308067709979e+000  4.3078391404914003e+000
  3.0500000000000003e+000  4.1431011208462571e+000  4.2115281173333186e+000  4.2810852464702158e+000
  3.1000000000000001e+000  4.1055453604677989e+000  4.1726842485515068e+000  4.2409210736685061e+000
  3.1500000000000004e+000  4.0600600195088559e+000  4.1265105124341099e+000  4.1940485922395556e+000
  3.2000000000000002e+000  4.0121443588523791e+000  4.0729346172167782e+000  4.1346459430158164e+000
  3.2500000000000000e+000  3.9589243472046531e+000  4.0125891392202604e+000  4.0669813788073554e+000
