  0.0000000000000000e+000  2.0066522636777026e+002  2.2329864856719962e+002  2.4848493859395626e+002
  5.0000000000000003e-002  2.4430244182497202e+002  2.6616886012082142e+002  2.8999244366445669e+002
  1.0000000000000001e-001  4.4058588869693131e+002  4.9072221876030397e+002  5.4656379644215519e+002
  1.5000000000000002e-001  5.2353090662792033e+002  5.8509547757364442e+002  6.5389972882810866e+002
  2.0000000000000001e-001  5.2754986277774776e+002  5.9712514676400656e+002  6.7587628403601980e+002
  2.5000000000000000e-001  4.7001179099378930e+002  5.2581394682434234e+002  5.8824121431167600e+002
  3.0000000000000004e-001  4.5170574478935487e+002  5.2795343732454876e+002  6.1707170032293789e+002
  3.5000000000000003e-001  6.0935973312202145e+002  7.4077046435852469e+002  9.0052041682258880e+002
  4.0000000000000002e-001  4.8087934930916236e+002  5.8554020013083027e+002  7.1297993241299741e+002
  4.5000000000000001e-001  3.3336097146530392e+002  3.8125208126724044e+002  4.3602329580363255e+002
  5.0000000000000000e-001  3.0860919616828028e+002  3.3223295315708748e+002  3.5766508754098010e+002
  5.5000000000000004e-001  2.3354103494901730e+002  2.4914813535884932e+002  2.6579822841986902e+002
  6.0000000000000009e-001  2.2822218171027018e+002  2.4226082151533598e+002  2.5716302070844836e+002
  6.5000000000000002e-001  2.7001137619266484e+002  2.8150886548295966e+002  2.9349593510814424e+002
  7.0000000000000007e-001  2.5309704660761520e+002  2.6109397194534080e+002  2.6934357038105122e+002
  7.5000000000000000e-001  2.2904946179781771e+002  2.3492196968007559e+002  2.4094504045192289e+002
  8.0000000000000004e-001  1.8976936428266552e+002  1.9699068719731719e+002  2.0448680422763022e+002
  8.5000000000000009e-001  1.5736742935736771e+002  1.6271359968540094e+002  1.6824139296611921e+002
  9.0000000000000002e-001  1.3330081348769031e+002  1.3786590334580683e+002  1.4258733167529064e+002
  9.5000000000000007e-001  1.1226307941185387e+002  1.1717389542024225e+002  1.2229952928321458e+002
  1.0000000000000000e+000  9.6721021084082679e+001  9.9994079160945617e+001  1.0337789815673231e+002
  1.0500000000000000e+000  9.6020708145645415e+001  9.9290263948198287e+001  1.0267114985185594e+002
  1.1000000000000001e+000  9.1899868636436622e+001  9.6253171134908087e+001  1.0081268984374402e+002
  1.1500000000000001e+000  8.6841964370879666e+001  9.0915540193504512e+001  9.5180198980487518e+001
  1.2000000000000002e+000  8.5443042793568480e+001  8.9075737381282977e+001  9.2862879534722538e+001
  1.2500000000000000e+000  8.1885563027946318e+001  8.4441540225050730e+001  8.7077299732864645e+001
  1.3000000000000000e+000  7.8770365267754130e+001  8.1868144246329820e+001  8.5087748667348052e+001
  1.3500000000000001e+000  7.5337973225516834e+001  7.8139244970460936e+001  8.1044675654822399e+001
  1.4000000000000001e+000  6.8719655322443060e+001  7.1037630104395276e+001  7.3433792226847885e+001
  1.4500000000000002e+000  6.2100059117275620e+001  6.4054379423530534e+001  6.6070203179439616e+001
  1.5000000000000000e+000  6.2203117784076312e+001  6.4044245327185379e+001  6.5939867737284260e+001
  1.5500000000000000e+000  6.0075982433993254e+001  6.1661098459195671e+001  6.3288038066993913e+001
  1.6000000000000001e+000  5.6998457339176859e+001  5.8627582340915268e+001  6.0303270853232497e+001
  1.6500000000000001e+000  5.5106678944397835e+001  5.6604530111470226e+001  5.8143094276706847e+001
  1.7000000000000002e+000  5.3244177462002810e+001  5.4530798198491567e+001  5.5848509525510046e+001
  1.7500000000000000e+000  5.1389785621019762e+001  5.2518930414104901e+001  5.3672884961664472e+001
  1.8000000000000000e+000  4.8567804338029617e+001  4.9757613236402719e+001  5.0976569946457708e+001
  1.8500000000000001e+000  4.5661881215623666e+001  4.6658811348472810e+001  4.7677507332034260e+001
  1.9000000000000001e+000  4.3130238064108781e+001  4.4227324633489701e+001  4.5352317353978044e+001
  1.9500000000000002e+000  4.1413771471803145e+001  4.2523786241357897e+001  4.3663552775720362e+001
  2.0000000000000000e+000  4.1215396325017075e+001  4.2607242890974902e+001  4.4046092204350032e+001
  2.0500000000000003e+000  4.1537602128379923e+001  4.2676785435641797e+001  4.3847211244662276e+001
  2.1000000000000001e+000  4.0912122133513783e+001  4.1955179310387948e+001  4.3024829296862116e+001
  2.1499999999999999e+000  3.9508389083300742e+001  4.0588249684039596e+001  4.1697625507850930e+001
  2.2000000000000002e+000  3.7672164181755278e+001  3.8785536880425092e+001  3.9931814478324014e+001
  2.2500000000000000e+000  3.5635854200112611e+001  3.6708774038211125e+001  3.7813997212509221e+001
  2.3000000000000003e+000  3.3197039449090859e+001  3.4308649103292034e+001  3.5457481234070023e+001
  2.3500000000000001e+000  3.0768319174952378e+001  3.1834056392427758e+001  3.2936708067604066e+001
  2.4000000000000004e+000  2.8986995533193884e+001  2.9795623318626721e+001  3.0626808767706525e+001
  2.4500000000000002e+000  2.7987958369808148e+001  2.8706835695678198e+001  2.9444177555574694e+001
  2.5000000000000000e+000  2.7213167403334015e+001  2.7893957853673655e+001  2.8591779604721669e+001
  2.5500000000000003e+000  2.6312230842797984e+001  2.6986012235670401e+001  2.7677047253600051e+001
  2.6000000000000001e+000  2.5479229981781447e+001  2.6057826071309208e+001  2.6649561232742052e+001
  2.6500000000000004e+000  2.4587200715182629e+001  2.5109269260349620e+001  2.5642423067682490e+001
  2.7000000000000002e+000  2.3666380743705481e+001  2.4227725285639288e+001  2.4802384398067474e+001
  2.7500000000000000e+000  2.2918096403451884e+001  2.3461619094306052e+001  2.4018031900912980e+001
  2.8000000000000003e+000  2.2179406876075983e+001  2.2713117545528988e+001  2.3259671077745615e+001
  2.8500000000000001e+000  2.1388967610293388e+001  2.1934299334681100e+001  2.2493534801177454e+001
  2.9000000000000004e+000  2.0651367176604946e+001  2.1160829937580921e+001  2.1682860985324627e+001
  2.9500000000000002e+000  1.9885714464263369e+001  2.0352064364572975e+001  2.0829350871153860e+001
  3.0000000000000000e+000  1.9049981296645747e+001  1.9498557505789240e+001  1.9957696487267057e+001
  3.0500000000000003e+000  1.8325494425234695e+001  1.8716894557260446e+001  1.9116654303482409e+001
  3.1000000000000001e+000  1.7813453113178163e+001  1.8129445935784780e+001  1.8451044154678378e+001
  3.1500000000000004e+000  1.7394222580235656e+001  1.7689958776552611e+001  1.7990723073286734e+001
  3.2000000000000002e+000  1.7032081064982673e+001  1.7315219355494474e+001  1.7603064486658813e+001
  3.2500000000000000e+000  1.6644577306544974e+001  1.6922131505116706e+001  1.7204314017867045e+001
  3.3000000000000003e+000  1.6216996800935050e+001  1.6479587735711714e+001  1.6746430629089179e+001
  3.3500000000000001e+000  1.5760211130135943e+001  1.5999538636015084e+001  1.6242500462183298e+001
  3.4000000000000004e+000  1.5265043026187088e+001  1.5489844828623184e+001  1.5717957191684089e+001
  3.4500000000000002e+000  1.4779092582093590e+001  1.4984677332182237e+001  1.5193121871478798e+001
  3.5000000000000000e+000  1.4324036159879114e+001  1.4517342205129061e+001  1.4713256958337652e+001
  3.5500000000000003e+000  1.3885372645106429e+001  1.4097678279335467e+001  1.4313230040512439e+001
  3.6000000000000001e+000  1.3486281635690681e+001  1.3703829047141344e+001  1.3924885719150799e+001
  3.6500000000000004e+000  1.3113204865712280e+001  1.3324291262568650e+001  1.3538775567670493e+001
  3.7000000000000002e+000  1.2745516099095044e+001  1.2951382910681989e+001  1.3160574902966481e+001
  3.7500000000000000e+000  1.2384019774379423e+001  1.2585486058035020e+001  1.2790229844810725e+001
  3.8000000000000003e+000  1.2033465787211734e+001  1.2228413294719191e+001  1.2426519038711083e+001
  3.8500000000000001e+000  1.1691230161341286e+001  1.1879427640738491e+001  1.2070654595286104e+001
  3.9000000000000004e+000  1.1355367823474495e+001  1.1538066122583984e+001  1.1723703883366261e+001
  3.9500000000000002e+000  1.1026633630311709e+001  1.1204661133310299e+001  1.1385562930756906e+001
  4.0000000000000000e+000  1.0705187400211953e+001  1.0879528142599014e+001  1.1056708134157505e+001
  4.0499999999999998e+000  1.0391994764667235e+001  1.0562808870228785e+001  1.0736430661833250e+001
  4.1000000000000005e+000  1.0086528647188436e+001  1.0254049977304874e+001  1.0424353572462694e+001
  4.1500000000000004e+000  9.7882512342384551e+000  9.9531567268231349e+000  1.0120840429818831e+001
  4.2000000000000002e+000  9.4973308865830575e+000  9.6599887942304434e+000  9.8254324945638150e+000
  4.2500000000000000e+000  9.2138154589586438e+000  9.3745988378537461e+000  9.5381879268310694e+000
  4.2999999999999998e+000  8.9377514034515890e+000  9.0968659095211564e+000  9.2588130549089289e+000
  4.3500000000000005e+000  8.6689174381766279e+000  8.8266935208514923e+000  8.9873411607238669e+000
