  0.0000000000000000e+000  4.0659564438711431e+002  4.5515488782623653e-002  4.1178795889132914e+002  6.6104855493075737e-002
  5.0000000000000003e-002  4.4330991487918561e+002  5.0634428341540000e-002  4.6594718761342858e+002  5.7698584273839205e-002
  1.0000000000000001e-001  6.9752246170102694e+002  5.5419666611685785e-002  6.3944299922128960e+002  8.8727135991857289e-002
  1.5000000000000002e-001  8.4907281405828678e+002  6.7934676160536292e-002  8.8764815018709669e+002  1.0908080863718790e-001
  2.0000000000000001e-001  9.7772360290247946e+002  9.0518843203866203e-002  8.4895876866259039e+002  1.0200591758826445e-001
  2.5000000000000000e-001  8.5117109155923026e+002  8.7935048368675731e-002  8.4671638393564899e+002  9.4627683506312038e-002
  3.0000000000000004e-001  8.9799831501314429e+002  1.2155343877722670e-001  8.2301249397870970e+002  9.1708995206077767e-002
  3.5000000000000003e-001  9.1165419709734806e+002  9.5965264839980594e-002  8.8443539177268792e+002  8.2360579358111627e-002
  4.0000000000000002e-001  8.2493353877331685e+002  8.7105876309247168e-002  7.9774315306356459e+002  7.6389262659592644e-002
  4.5000000000000001e-001  7.8103221288174609e+002  1.1763971657077281e-001  7.6438682059029759e+002  7.0645910506210538e-002
  5.0000000000000000e-001  9.3616389168906699e+002  1.3424285080041787e-001  8.7887450626507791e+002  1.3810768612240029e-001
  5.5000000000000004e-001  7.4906203993638337e+002  9.1854872514770772e-002  7.2149914222968528e+002  1.2961188270948237e-001
  6.0000000000000009e-001  6.2279785555980277e+002  8.6371653246250679e-002  6.0810049998553086e+002  1.2918942116412632e-001
  6.5000000000000002e-001  6.2158538109913525e+002  8.3552296910463272e-002  6.1264987004434192e+002  1.3309390060116155e-001
  7.0000000000000007e-001  6.3904425157190144e+002  9.8930515002180835e-002  6.3432478762438950e+002  1.1930232154233948e-001
  7.5000000000000000e-001  6.9912425447229839e+002  1.0142060800502932e-001  6.8800502056116090e+002  1.1224987534623471e-001
  8.0000000000000004e-001  7.8397161402355653e+002  1.3268281110805749e-001  7.7933394266090318e+002  1.1337147226467138e-001
  8.5000000000000009e-001  8.2314662206972821e+002  1.3476289828480487e-001  7.4129454364804269e+002  1.2936719112105374e-001
  9.0000000000000002e-001  7.5144196207644927e+002  1.3296555680853436e-001  6.4509123261101081e+002  1.3305238587991988e-001
  9.5000000000000007e-001  6.1132266325229944e+002  1.4125006342917612e-001  5.6458164613886504e+002  1.2106460678335883e-001
  1.0000000000000000e+000  5.0734474832636693e+002  1.4161413679809393e-001  5.0057975807034620e+002  1.2240457055781141e-001
  1.0500000000000000e+000  4.3302588302525578e+002  1.2998595187978729e-001  4.4629370076801041e+002  1.2648462401445931e-001
  1.1000000000000001e+000  3.9633497312409077e+002  1.1413825986219357e-001  3.9573076793223964e+002  1.2288491019243010e-001
  1.1500000000000001e+000  3.7171569542485190e+002  1.0377460043188123e-001  3.5634923197590433e+002  1.1329323084333304e-001
  1.2000000000000002e+000  3.5570307871936973e+002  9.9477181896102995e-002  3.3234117515139798e+002  1.0338563033977667e-001
  1.2500000000000000e+000  3.4505179911177419e+002  9.2653826204482870e-002  3.2273488808693355e+002  9.8788094408581342e-002
  1.3000000000000000e+000  3.3987059981055097e+002  8.9071693006247302e-002  3.2174615551399262e+002  9.4940341540123388e-002
  1.3500000000000001e+000  3.4065958593797984e+002  9.2092511189719645e-002  3.2032944927290407e+002  1.0354435362159337e-001
  1.4000000000000001e+000  3.4758227544507423e+002  1.0227820106726147e-001  3.2093282165606115e+002  1.1935764685251883e-001
  1.4500000000000002e+000  3.5846505472888680e+002  1.1010334269770000e-001  3.2695998660738280e+002  1.3233556493205267e-001
  1.5000000000000000e+000  3.7121005960903756e+002  1.1530010552668811e-001  3.3210548135512437e+002  1.4447097682456514e-001
  1.5500000000000000e+000  3.8172280723929498e+002  1.2028393615902817e-001  3.3432475102312856e+002  1.5298398312805053e-001
  1.6000000000000001e+000  3.8666397375793838e+002  1.2689544507531664e-001  3.3786124378269585e+002  1.5600108453985154e-001
  1.6500000000000001e+000  3.8735297737805820e+002  1.3270433994676317e-001  3.4231636304271240e+002  1.5824425398107386e-001
  1.7000000000000002e+000  3.8207261399530489e+002  1.3725133122782374e-001  3.3992387922006753e+002  1.5789889215177363e-001
  1.7500000000000000e+000  3.7141650623553664e+002  1.4186228302693699e-001  3.3377343554051401e+002  1.5221746247684720e-001
  1.8000000000000000e+000  3.5772946653348959e+002  1.4639651461112221e-001  3.2547501876680371e+002  1.4398722699551000e-001
  1.8500000000000001e+000  3.4519179624796129e+002  1.5190079978655563e-001  3.1530405598608763e+002  1.3852210863854028e-001
  1.9000000000000001e+000  3.3386545551158918e+002  1.5537314798468280e-001  3.0671147859682497e+002  1.3235613948514263e-001
  1.9500000000000002e+000  3.2559664426650227e+002  1.5833247185289323e-001  3.0116119924575605e+002  1.2843988611758325e-001
  2.0000000000000000e+000  3.1964435935950729e+002  1.6143772427720574e-001  2.9933927211124211e+002  1.2998031935830801e-001
  2.0500000000000003e+000  3.1507455798576802e+002  1.6312118104762971e-001  2.9943667241327353e+002  1.3359116995827652e-001
  2.1000000000000001e+000  3.0883829989414875e+002  1.6818096025253496e-001  2.9995850687456436e+002  1.3547542853031258e-001
  2.1499999999999999e+000  3.0192218964267261e+002  1.7730406491872563e-001  2.9935740514342933e+002  1.3998112875475707e-001
  2.2000000000000002e+000  2.9766967007859427e+002  1.7892211386935994e-001  2.9793036684072769e+002  1.4671945759062133e-001
  2.2500000000000000e+000  2.9264289040869625e+002  1.7995527170014491e-001  2.9579751513386429e+002  1.5266487743193521e-001
  2.3000000000000003e+000  2.8664840711069235e+002  1.8325172216607913e-001  2.9569390057603050e+002  1.5477358766044538e-001
  2.3500000000000001e+000  2.8241827002285567e+002  1.8659979408003194e-001  2.9288905853672975e+002  1.5809118713144404e-001
  2.4000000000000004e+000  2.7716111886588317e+002  1.8909425164288204e-001  2.8734992167135806e+002  1.6226024222619237e-001
  2.4500000000000002e+000  2.7120806248223715e+002  1.9043338248212938e-001  2.8150685732746865e+002  1.6382268552108345e-001
  2.5000000000000000e+000  2.6565023968783674e+002  1.8978635590688112e-001  2.7671897095090475e+002  1.6525362089388640e-001
  2.5500000000000003e+000  2.5957967364112017e+002  1.8985083441183254e-001  2.7085439506247104e+002  1.6670034280400700e-001
  2.6000000000000001e+000  2.5285719067353111e+002  1.9002180158266763e-001  2.6461335238399369e+002  1.6727397807413100e-001
  2.6500000000000004e+000  2.4511550169827805e+002  1.9241193842430190e-001  2.5803038672971297e+002  1.6652396577490802e-001
  2.7000000000000002e+000  2.3784845282996235e+002  1.9429361762340636e-001  2.5004648861405403e+002  1.6671021476994688e-001
  2.7500000000000000e+000  2.2964707376736669e+002  1.9728879498159993e-001  2.4205075127045569e+002  1.6582401029798519e-001
  2.8000000000000003e+000  2.2201324045987900e+002  1.9871255871906626e-001  2.3493570348449731e+002  1.6400768000563254e-001
  2.8500000000000001e+000  2.1441377719009839e+002  2.0017063348860509e-001  2.2917219136051301e+002  1.6321772586690003e-001
  2.9000000000000004e+000  2.0710497213923546e+002  2.0087674546597198e-001  2.2330371175194642e+002  1.6425944383561300e-001
  2.9500000000000002e+000  1.9994377596339993e+002  2.0137504584428459e-001  2.1812373231736854e+002  1.6426379870337121e-001
  3.0000000000000000e+000  1.9282896162230728e+002  2.0145641867530067e-001  2.1318611895336380e+002  1.6298148360018933e-001
  3.0500000000000003e+000  1.8540965440160238e+002  2.0164630498093147e-001  2.0785022996342809e+002  1.6281782569857142e-001
  3.1000000000000001e+000  1.7789102543063564e+002  2.0158239017149970e-001  2.0240469733178276e+002  1.6207215529418753e-001
  3.1500000000000004e+000  1.7047021320126888e+002  2.0114111950569297e-001  1.9652208361381511e+002  1.6125521739107662e-001
  3.2000000000000002e+000  1.6359355706532517e+002  1.9963960140908699e-001  1.9047216561816577e+002  1.6085109822208349e-001
  3.2500000000000000e+000  1.5706192323887470e+002  1.9893303016439895e-001  1.8482333738327787e+002  1.5984529586637089e-001
  3.3000000000000003e+000  1.5074480828719379e+002  1.9869464531322084e-001  1.7932473580315795e+002  1.5856823299536235e-001
  3.3500000000000001e+000  1.4506695018533676e+002  1.9824261180673383e-001  1.7408833089393082e+002  1.5768561123000704e-001
  3.4000000000000004e+000  1.3988517615677534e+002  1.9689490956837141e-001  1.6908946193732169e+002  1.5781618620238505e-001
