  0.0000000000000000e+000                      Inf                      NaN                      Inf                      NaN
  5.0000000000000003e-002  2.1312755293512731e-002  5.3345461991574764e-002  2.1990526937175722e-002  6.5672060404825872e-002
  1.0000000000000001e-001  1.3176428856559425e-001  5.0002425092271721e-002  1.3711399970150928e-001  5.6664345378026171e-002
  1.5000000000000002e-001  3.5773760735967719e-001  5.5449847896593962e-002  3.6273443907097391e-001  6.4657645895175309e-002
  2.0000000000000001e-001  6.4075117633948309e-001  7.7793684087277368e-002  6.9532775750174081e-001  8.1613591201489810e-002
  2.5000000000000000e-001  8.7644651932368878e-001  5.9199018639919214e-002  9.4814937109449438e-001  6.1501550150563918e-002
  3.0000000000000004e-001  1.3480224725053518e+000  9.0347084879233500e-002  1.3758756034575601e+000  7.5356604385872522e-002
  3.5000000000000003e-001  2.4410995093541685e+000  1.2564386277959441e-001  2.5422711375328531e+000  9.1835275305744715e-002
  4.0000000000000002e-001  2.5322080156056668e+000  1.2745233936505265e-001  2.8976295650546531e+000  1.0429354528375114e-001
  4.5000000000000001e-001  2.3942474818873700e+000  1.2046647614981655e-001  2.7231785262686650e+000  8.5493232957396997e-002
  5.0000000000000000e-001  2.5666490197335579e+000  1.0609764734742369e-001  3.0362922675646260e+000  1.1716872245689568e-001
  5.5000000000000004e-001  2.8492256488771996e+000  9.4574613961430271e-002  3.2040137970019855e+000  1.0062891220084341e-001
  6.0000000000000009e-001  3.5062854218340509e+000  1.1208369461859433e-001  3.6843522918945824e+000  1.0171946721372138e-001
  6.5000000000000002e-001  4.3588510968483059e+000  9.7732705894887362e-002  4.4414157670290093e+000  1.2387154226154973e-001
  7.0000000000000007e-001  5.5689371493096065e+000  8.1959061620462570e-002  5.5898268846213277e+000  1.2441469785877422e-001
  7.5000000000000000e-001  6.5212561683522718e+000  7.5791963508964666e-002  6.7476269454055720e+000  1.2481744577141138e-001
  8.0000000000000004e-001  7.4663877354279773e+000  7.9296627610988768e-002  7.7370553350107407e+000  1.3428718381581495e-001
  8.5000000000000009e-001  8.7649344289065088e+000  1.1667559108685478e-001  9.1099910162426738e+000  1.3688528960985966e-001
  9.0000000000000002e-001  1.0611827956582880e+001  1.1739318882108569e-001  1.1346819276899273e+001  1.3048336306234171e-001
  9.5000000000000007e-001  1.1986879977074128e+001  1.2720909130950622e-001  1.3569929781649858e+001  1.4893411699989079e-001
  1.0000000000000000e+000  1.3373243488484379e+001  1.3501916141610174e-001  1.5287482854800805e+001  1.7567789186759170e-001
  1.0500000000000000e+000  1.4660979112421721e+001  1.4933140846098425e-001  1.6674313116316263e+001  2.0143339014722028e-001
  1.1000000000000001e+000  1.5732948715145051e+001  1.5762819348938886e-001  1.7631384145365782e+001  2.1869496346180256e-001
  1.1500000000000001e+000  1.6254653626112194e+001  1.6002159335476579e-001  1.8246390370729493e+001  2.1802607007518074e-001
  1.2000000000000002e+000  1.6743535133956826e+001  1.4400680936277871e-001  1.7985244694828975e+001  2.0716001239396600e-001
  1.2500000000000000e+000  1.6781329231202246e+001  1.3387757591564917e-001  1.7106458705755326e+001  1.9179230798358160e-001
  1.3000000000000000e+000  1.6069325059937139e+001  1.2513038224055531e-001  1.6494281467571177e+001  1.6838374987716534e-001
  1.3500000000000001e+000  1.5160411691266562e+001  1.1794987731537496e-001  1.6286445974853986e+001  1.4819202107908794e-001
  1.4000000000000001e+000  1.4327849605896807e+001  1.2154960184854759e-001  1.6124293807406843e+001  1.3443015874719180e-001
  1.4500000000000002e+000  1.3848995100094667e+001  1.3016417197568975e-001  1.6260289684919755e+001  1.1967186440082934e-001
  1.5000000000000000e+000  1.3770520417960245e+001  1.3763134120081144e-001  1.6509727969143569e+001  1.0747514420548480e-001
  1.5500000000000000e+000  1.3934156914070593e+001  1.4822552134819861e-001  1.6981247294832475e+001  1.0211685157417152e-001
  1.6000000000000001e+000  1.4292183500436959e+001  1.5593055614177195e-001  1.7438261114360618e+001  1.1029950775391711e-001
  1.6500000000000001e+000  1.4773267761038985e+001  1.5799341025175648e-001  1.7927662206414599e+001  1.2470833766839234e-001
  1.7000000000000002e+000  1.5143186231051747e+001  1.6524669186751784e-001  1.8551794602173118e+001  1.3331616144213554e-001
  1.7500000000000000e+000  1.5560695792724902e+001  1.6722124256360693e-001  1.9095523462632315e+001  1.4087675673460132e-001
  1.8000000000000000e+000  1.5937573089377866e+001  1.7060809084777026e-001  1.9469121437764965e+001  1.4784531528635919e-001
  1.8500000000000001e+000  1.6378163749897332e+001  1.7510224765929047e-001  1.9829628339006298e+001  1.5236486389229986e-001
  1.9000000000000001e+000  1.6665382209715073e+001  1.7811998750647165e-001  2.0125858028744133e+001  1.5593689566158611e-001
  1.9500000000000002e+000  1.6775729979595130e+001  1.8255696814832054e-001  2.0372749598087950e+001  1.6009496838332385e-001
  2.0000000000000000e+000  1.6793330410206423e+001  1.9021901177209299e-001  2.0623422941237806e+001  1.6284356916347970e-001
  2.0500000000000003e+000  1.7053105744112361e+001  1.9405215582527385e-001  2.0791086422937628e+001  1.6425496552223426e-001
  2.1000000000000001e+000  1.7523211800787525e+001  1.8877049192048428e-001  2.0789788132521096e+001  1.6406732676573024e-001
  2.1499999999999999e+000  1.7960245224618948e+001  1.8484883465796351e-001  2.0773712862382446e+001  1.6470497028972125e-001
  2.2000000000000002e+000  1.8197245567700190e+001  1.8407018839433964e-001  2.0799870632241994e+001  1.6618002999669165e-001
  2.2500000000000000e+000  1.8394536798331117e+001  1.8387204209166089e-001  2.0803900360489436e+001  1.6949006461566621e-001
  2.3000000000000003e+000  1.8502512997997446e+001  1.8503846365348453e-001  2.0740761770091513e+001  1.7554454174062681e-001
  2.3500000000000001e+000  1.8670460987324233e+001  1.8165280827634289e-001  2.0661807368121998e+001  1.7930332406967353e-001
  2.4000000000000004e+000  1.8795605930191023e+001  1.7758703909342061e-001  2.0590848482124635e+001  1.8175016872790947e-001
  2.4500000000000002e+000  1.8866738043618561e+001  1.7397614527436384e-001  2.0556358774601613e+001  1.8121242984776692e-001
  2.5000000000000000e+000  1.8896938193675975e+001  1.7086227006899579e-001  2.0686711086315260e+001  1.7931594034612200e-001
  2.5500000000000003e+000  1.8905931692489389e+001  1.6876206372641311e-001  2.0824445394349461e+001  1.7713448179654084e-001
  2.6000000000000001e+000  1.8930465116221299e+001  1.6643162507422671e-001  2.0881675097595792e+001  1.7633406925346315e-001
  2.6500000000000004e+000  1.9107423170919862e+001  1.6418813921156819e-001  2.0892098154011524e+001  1.7544972296367981e-001
  2.7000000000000002e+000  1.9348753789775056e+001  1.6132416912209979e-001  2.0896527316229680e+001  1.7183311378591867e-001
  2.7500000000000000e+000  1.9571123686719154e+001  1.5954797348478317e-001  2.0877909873290314e+001  1.6840227340600356e-001
  2.8000000000000003e+000  1.9756011828767562e+001  1.5827321387960824e-001  2.0896884866076981e+001  1.6440408406495277e-001
  2.8500000000000001e+000  1.9872055054805827e+001  1.5912138324026118e-001  2.0861468994814580e+001  1.6013165422638634e-001
  2.9000000000000004e+000  1.9965874244094142e+001  1.5986135880107535e-001  2.0750993412695220e+001  1.5681509391774121e-001
  2.9500000000000002e+000  2.0098744425368753e+001  1.6005868123691425e-001  2.0594220655716075e+001  1.5368574235072024e-001
  3.0000000000000000e+000  2.0248675651135834e+001  1.5911343571110037e-001  2.0474286931907262e+001  1.5146805557320955e-001
  3.0500000000000003e+000  2.0437912287026201e+001  1.5981954776928675e-001  2.0343827905226462e+001  1.5071610875350469e-001
  3.1000000000000001e+000  2.0658520728188630e+001  1.5890811816966888e-001  2.0182415715848965e+001  1.5201119953982517e-001
  3.1500000000000004e+000  2.0814033296085391e+001  1.5876520473934530e-001  2.0007616150780645e+001  1.5475925715217234e-001
  3.2000000000000002e+000  2.0919618845484056e+001  1.5902735173687571e-001  1.9941664088747970e+001  1.5674690256619744e-001
  3.2500000000000000e+000  2.1026163201576885e+001  1.5836704192860793e-001  1.9832159906484200e+001  1.5935142429062332e-001
  3.3000000000000003e+000  2.1086229997091575e+001  1.5830396239450170e-001  1.9707322666595104e+001  1.6159507413852911e-001
  3.3500000000000001e+000  2.1120824615388617e+001  1.5866383054326411e-001  1.9646574263729917e+001  1.6225221455850289e-001
  3.4000000000000004e+000  2.1118593255591648e+001  1.5893914851503038e-001  1.9549068289659413e+001  1.6274698704128801e-001
  3.4500000000000002e+000  2.1145105604639554e+001  1.5734642176235555e-001  1.9430097317592288e+001  1.6266845889589526e-001
  3.5000000000000000e+000  2.1179171063375399e+001  1.5690889859252993e-001  1.9274569390699352e+001  1.6280988777296276e-001
  3.5500000000000003e+000  2.1279451925363702e+001  1.5494639119543846e-001  1.9150296849750511e+001  1.6279952870397435e-001
  3.6000000000000001e+000  2.1336999501878633e+001  1.5330368743416098e-001  1.9059460015321019e+001  1.6195061433602417e-001
  3.6500000000000004e+000  2.1357490421459719e+001  1.5208832587080176e-001  1.8974624642960933e+001  1.5968318885607691e-001
  3.7000000000000002e+000  2.1337185264381414e+001  1.5137762661600807e-001  1.8860960378239049e+001  1.5730036651777732e-001
  3.7500000000000000e+000  2.1265279417046159e+001  1.5147240456221189e-001  1.8725056592603917e+001  1.5508031229910579e-001
  3.8000000000000003e+000  2.1154507075253640e+001  1.5238362588585891e-001  1.8591648895115757e+001  1.5370047539687687e-001
  3.8500000000000001e+000  2.1014216863248286e+001  1.5413386797075193e-001  1.8466617450079092e+001  1.5261876740143271e-001
