0.000000e+000	 6.367627e+001	 7.477228e+001	 5.422687e+001
5.000000e-002	 8.558234e+001	 9.990489e+001	 7.331309e+001
1.000000e-001	 9.599864e+001	 1.110084e+002	 8.301838e+001
1.500000e-001	 1.130439e+002	 1.310634e+002	 9.750179e+001
2.000000e-001	 1.268165e+002	 1.480245e+002	 1.086470e+002
2.500000e-001	 1.484102e+002	 1.828254e+002	 1.204733e+002
3.000000e-001	 1.410875e+002	 1.745525e+002	 1.140385e+002
3.500000e-001	 1.516383e+002	 1.915336e+002	 1.200530e+002
4.000000e-001	 1.496215e+002	 1.933779e+002	 1.157661e+002
4.500000e-001	 1.279223e+002	 1.678577e+002	 9.748802e+001
5.000000e-001	 1.124445e+002	 1.449593e+002	 8.722291e+001
5.500000e-001	 9.999376e+001	 1.289513e+002	 7.753900e+001
6.000000e-001	 1.008231e+002	 1.317830e+002	 7.713658e+001
6.500000e-001	 1.068493e+002	 1.412106e+002	 8.084922e+001
7.000000e-001	 1.171930e+002	 1.545547e+002	 8.886304e+001
7.500000e-001	 1.153644e+002	 1.508991e+002	 8.819774e+001
8.000000e-001	 1.064042e+002	 1.365501e+002	 8.291357e+001
8.500000e-001	 9.891999e+001	 1.194878e+002	 8.189260e+001
9.000000e-001	 8.979205e+001	 1.073746e+002	 7.508864e+001
9.500000e-001	 8.517143e+001	 1.070591e+002	 6.775860e+001
1.000000e+000	 8.004410e+001	 1.047541e+002	 6.116284e+001
1.050000e+000	 7.744363e+001	 1.013041e+002	 5.920309e+001
1.100000e+000	 7.533571e+001	 9.910993e+001	 5.726439e+001
1.150000e+000	 7.235850e+001	 9.555580e+001	 5.479262e+001
1.200000e+000	 6.885400e+001	 9.078649e+001	 5.222004e+001
1.250000e+000	 6.707564e+001	 8.838725e+001	 5.090260e+001
1.300000e+000	 6.770177e+001	 9.006982e+001	 5.088863e+001
1.350000e+000	 6.932203e+001	 9.321017e+001	 5.155601e+001
1.400000e+000	 6.935350e+001	 9.467408e+001	 5.080491e+001
1.450000e+000	 6.897320e+001	 9.523514e+001	 4.995323e+001
1.500000e+000	 6.829397e+001	 9.532983e+001	 4.892557e+001
1.550000e+000	 6.802936e+001	 9.693467e+001	 4.774344e+001
1.600000e+000	 6.733407e+001	 9.833939e+001	 4.610439e+001
1.650000e+000	 6.611688e+001	 9.855205e+001	 4.435668e+001
1.700000e+000	 6.499519e+001	 9.823215e+001	 4.300399e+001
1.750000e+000	 6.353849e+001	 9.739196e+001	 4.145250e+001
1.800000e+000	 6.204083e+001	 9.496471e+001	 4.053153e+001
1.850000e+000	 6.007767e+001	 9.028510e+001	 3.997698e+001
1.900000e+000	 5.724796e+001	 8.438605e+001	 3.883734e+001
1.950000e+000	 5.386300e+001	 7.845680e+001	 3.697860e+001
2.000000e+000	 5.055654e+001	 7.321823e+001	 3.490884e+001
2.050000e+000	 4.783810e+001	 6.884269e+001	 3.324222e+001
2.100000e+000	 4.589943e+001	 6.559171e+001	 3.211926e+001
2.150000e+000	 4.419176e+001	 6.280571e+001	 3.109449e+001
2.200000e+000	 4.260427e+001	 6.033408e+001	 3.008455e+001
2.250000e+000	 4.106060e+001	 5.808082e+001	 2.902805e+001
2.300000e+000	 3.935271e+001	 5.551615e+001	 2.789524e+001
2.350000e+000	 3.768411e+001	 5.293478e+001	 2.682721e+001
2.400000e+000	 3.589045e+001	 5.014209e+001	 2.568948e+001
2.450000e+000	 3.398308e+001	 4.736852e+001	 2.438011e+001
2.500000e+000	 3.196497e+001	 4.456471e+001	 2.292755e+001
2.550000e+000	 3.015286e+001	 4.185658e+001	 2.172167e+001
2.600000e+000	 2.848648e+001	 3.929848e+001	 2.064913e+001
2.650000e+000	 2.691612e+001	 3.705541e+001	 1.955119e+001
2.700000e+000	 2.555355e+001	 3.507835e+001	 1.861501e+001
2.750000e+000	 2.437271e+001	 3.331091e+001	 1.783287e+001
2.800000e+000	 2.336282e+001	 3.189465e+001	 1.711326e+001
2.850000e+000	 2.251035e+001	 3.077845e+001	 1.646333e+001
2.900000e+000	 2.174928e+001	 2.982450e+001	 1.586049e+001
2.950000e+000	 2.099686e+001	 2.889236e+001	 1.525899e+001
3.000000e+000	 2.028106e+001	 2.797191e+001	 1.470481e+001
3.050000e+000	 1.957986e+001	 2.706496e+001	 1.416485e+001
3.100000e+000	 1.894995e+001	 2.623928e+001	 1.368561e+001
3.150000e+000	 1.833371e+001	 2.542125e+001	 1.322220e+001
3.200000e+000	 1.772390e+001	 2.461691e+001	 1.276101e+001
3.250000e+000	 1.712403e+001	 2.383274e+001	 1.230377e+001
3.300000e+000	 1.654647e+001	 2.307635e+001	 1.186434e+001
3.350000e+000	 1.598816e+001	 2.234538e+001	 1.143956e+001
3.400000e+000	 1.546194e+001	 2.167960e+001	 1.102749e+001
3.450000e+000	 1.495399e+001	 2.103954e+001	 1.062864e+001
3.500000e+000	 1.444527e+001	 2.039338e+001	 1.023203e+001
3.550000e+000	 1.397140e+001	 1.981813e+001	 9.849563e+000
3.600000e+000	 1.353454e+001	 1.928561e+001	 9.498472e+000
3.650000e+000	 1.311318e+001	 1.876208e+001	 9.165060e+000
3.700000e+000	 1.270343e+001	 1.825628e+001	 8.839536e+000
3.750000e+000	 1.229442e+001	 1.774286e+001	 8.519076e+000
3.800000e+000	 1.191348e+001	 1.723774e+001	 8.233733e+000
3.850000e+000	 1.155892e+001	 1.674584e+001	 7.978608e+000
3.900000e+000	 1.121549e+001	 1.625345e+001	 7.739103e+000
3.950000e+000	 1.088539e+001	 1.577625e+001	 7.510761e+000
4.000000e+000	 1.057852e+001	 1.534042e+001	 7.294788e+000
