  0.0000000000000000e+000                      NaN  0.0000000000000000e+000                      NaN
  5.0000000000000003e-002  1.8972743164826666e-002  2.1099464622618698e-002  2.3464577762611859e-002
  1.0000000000000001e-001  1.2972209521240641e-001  1.4724434206475262e-001  1.6713341111690858e-001
  1.5000000000000002e-001  3.7976912455691336e-001  4.4394998488537174e-001  5.1897739003841803e-001
  2.0000000000000001e-001  6.9071962398091247e-001  8.2727961096221247e-001  9.9083844001615096e-001
  2.5000000000000000e-001  9.7248943141265431e-001  1.1561600263190102e+000  1.3745198284738713e+000
  3.0000000000000004e-001  1.3300433754042187e+000  1.6302677629501550e+000  1.9982603786186812e+000
  3.5000000000000003e-001  1.4736162183581305e+000  1.7712894082304518e+000  2.1290931306423033e+000
  4.0000000000000002e-001  1.3490602342416806e+000  1.4982336178296456e+000  1.6639019642119075e+000
  4.5000000000000001e-001  1.2536980242571589e+000  1.3671622695518679e+000  1.4908954430184356e+000
  5.0000000000000000e-001  1.7026113754708530e+000  1.7626025656391011e+000  1.8247075340597749e+000
  5.5000000000000004e-001  2.0805350295377343e+000  2.1384649455658553e+000  2.1980078482168310e+000
  6.0000000000000009e-001  3.2441523619908921e+000  3.3138188012218683e+000  3.3849812900256042e+000
  6.5000000000000002e-001  4.5842705336739256e+000  4.6153539582798500e+000  4.6466481425427659e+000
  7.0000000000000007e-001  6.1480305874036469e+000  6.1729359320358350e+000  6.1979421668933448e+000
  7.5000000000000000e-001  6.3255756925103332e+000  6.3549188497821607e+000  6.3843981244479675e+000
  8.0000000000000004e-001  7.2076256937493799e+000  7.2468148869181759e+000  7.2862171589740390e+000
  8.5000000000000009e-001  8.3251596470315530e+000  8.3767889239746705e+000  8.4287383848362563e+000
  9.0000000000000002e-001  9.2589710251379600e+000  9.3057426361758431e+000  9.3527505135972291e+000
  9.5000000000000007e-001  9.4246708835128299e+000  9.4765835009794142e+000  9.5287820615718175e+000
  1.0000000000000000e+000  9.3032325824970528e+000  9.3607768445272708e+000  9.4186770411278911e+000
  1.0500000000000000e+000  9.7231777527694021e+000  9.7867825661939278e+000  9.8508034547323327e+000
  1.1000000000000001e+000  9.6087546470910414e+000  9.6789399609453142e+000  9.7496379300251323e+000
  1.1500000000000001e+000  9.0234984143521100e+000  9.0650792597379830e+000  9.1068517122615322e+000
  1.2000000000000002e+000  9.3296321992622211e+000  9.3512335286320756e+000  9.3728848725599079e+000
