  0.0000000000000000e+000  3.3839445004995390e-004  2.5134289702007350e-004
  1.2208521548040533e-002  5.1264224975823258e-001  2.9559127757189119e-001
  2.4417043096081066e-002  7.8112818161585507e-001  5.0553362436285654e-001
  3.6625564644121603e-002  8.5599107728111845e-001  8.2137990802881800e-001
  4.8834086192162132e-002  1.2856532939473193e+000  1.4605504019761897e+000
  6.1042607740202662e-002  2.0333680825366942e+000  2.2529500701699257e+000
  7.3251129288243205e-002  2.8201586521452571e+000  3.1009020116749584e+000
  8.5459650836283735e-002  3.8255138996932558e+000  4.0973105717168385e+000
  9.7668172384324264e-002  5.3771991127663723e+000  5.4600910835866499e+000
  1.0987669393236479e-001  7.4462280868587527e+000  7.2016661129802326e+000
  1.2208521548040532e-001  9.7260018677624416e+000  9.0828400928244264e+000
  1.3429373702844585e-001  1.2069212392225143e+001  1.0926631982069683e+001
  1.4650225857648641e-001  1.4537809746846175e+001  1.2756641306191950e+001
  1.5871078012452694e-001  1.7286831151398278e+001  1.4837999033918711e+001
  1.7091930167256747e-001  2.0647579881114794e+001  1.7362059414059903e+001
  1.8312782322060800e-001  2.4448530000014806e+001  2.0059506571815298e+001
  1.9533634476864853e-001  2.8126288476544609e+001  2.2521028535568721e+001
  2.0754486631668906e-001  3.1416606837370995e+001  2.4596463764454835e+001
  2.1975338786472959e-001  3.4448166684426347e+001  2.6174933852114560e+001
  2.3196190941277012e-001  3.7122746014029531e+001  2.7416837818838314e+001
  2.4417043096081065e-001  3.9338693239321429e+001  2.8563746752335881e+001
  2.5637895250885118e-001  4.0858656851983724e+001  2.9645113601025866e+001
  2.6858747405689171e-001  4.1767151252380856e+001  3.0923514828172351e+001
  2.8079599560493224e-001  4.3054792793243529e+001  3.3217599761777102e+001
  2.9300451715297282e-001  4.5151781287344718e+001  3.6721705858615181e+001
  3.0521303870101335e-001  4.8327612508352004e+001  4.0835867603228181e+001
  3.1742156024905388e-001  5.1802968670047036e+001  4.5362184174372501e+001
  3.2963008179709441e-001  5.4901899886510328e+001  4.9768287392888041e+001
  3.4183860334513494e-001  5.7147418640675710e+001  5.3469026485467239e+001
  3.5404712489317547e-001  5.8524955138265341e+001  5.6775964225850750e+001
  3.6625564644121600e-001  5.8900025048999453e+001  5.9378073970198990e+001
  3.7846416798925653e-001  5.9006618197680723e+001  6.1623054592002880e+001
  3.9067268953729706e-001  5.8665841263343182e+001  6.3570253300594274e+001
  4.0288121108533759e-001  5.7809844327619615e+001  6.5298792096406544e+001
  4.1508973263337812e-001  5.6832440715863832e+001  6.6701109538537594e+001
  4.2729825418141865e-001  5.6716586025004652e+001  6.8043343252454548e+001
  4.3950677572945918e-001  5.8620938505959792e+001  7.0170481403513449e+001
  4.5171529727749971e-001  6.3079392668970364e+001  7.3195569970549712e+001
  4.6392381882554024e-001  6.9114566438208541e+001  7.6943996272465071e+001
  4.7613234037358076e-001  7.4506775255908934e+001  8.2790282626305682e+001
  4.8834086192162129e-001  7.7683572864843001e+001  8.7687855654539803e+001
  5.0054938346966182e-001  7.8114400009825474e+001  9.0686241703895661e+001
  5.1275790501770235e-001  7.5895338934521106e+001  9.1844523527525723e+001
  5.2496642656574288e-001  7.1814204789451111e+001  9.1469472746854350e+001
  5.3717494811378341e-001  6.7218498936273562e+001  9.0092022279666367e+001
  5.4938346966182394e-001  6.3257989187912145e+001  8.8172987501383190e+001
  5.6159199120986447e-001  6.0606927802998555e+001  8.4378307813926241e+001
  5.7380051275790500e-001  5.8594613685147905e+001  7.9077887569657989e+001
  5.8600903430594564e-001  5.6765054011728424e+001  7.3764904554499395e+001
  5.9821755585398617e-001  5.5168795593554350e+001  7.0054823039447996e+001
  6.1042607740202670e-001  5.4197858708612024e+001  6.8435544062988200e+001
  6.2263459895006723e-001  5.3620916126191581e+001  6.7927948905094681e+001
  6.3484312049810776e-001  5.2805895434646914e+001  6.7027802991229223e+001
  6.4705164204614829e-001  5.2110610980977846e+001  6.5102585408373756e+001
  6.5926016359418882e-001  5.2680331675547180e+001  6.2663375487921016e+001
  6.7146868514222935e-001  5.4762334913421761e+001  6.1069202392017630e+001
