195	
0	1
0.25	2.341568141
0.251256281	2.337184021
0.252525253	2.330716249
0.253807107	2.323665354
0.255102041	2.314272188
0.256410256	2.299783489
0.257731959	2.282418922
0.259067358	2.266753151
0.260416667	2.252729485
0.261780105	2.240135708
0.263157895	2.228405728
0.264550265	2.217726533
0.265957447	2.204965247
0.267379679	2.190674565
0.268817204	2.18814279
0.27027027	2.18751849
0.27173913	2.191697083
0.273224044	2.195487377
0.274725275	2.197469639
0.276243094	2.198833523
0.277777778	2.201446098
0.279329609	2.205396223
0.280898876	2.211597919
0.282485876	2.219967077
0.284090909	2.226843189
0.285714286	2.23325534
0.287356322	2.243548063
0.289017341	2.252372056
0.290697674	2.244521539
0.292397661	2.238282089
0.294117647	2.230504167
0.295857988	2.219204963
0.297619048	2.204844883
0.299401198	2.188870657
0.301204819	2.176711725
0.303030303	2.16983062
0.304878049	2.168629905
0.306748466	2.169492404
0.308641975	2.170520367
0.310559006	2.16908804
0.3125	2.168708303
0.314465409	2.174752415
0.316455696	2.178900416
0.318471338	2.179391911
0.320512821	2.176444655
0.322580645	2.164344145
0.324675325	2.155949219
0.326797386	2.144144209
0.328947368	2.130517797
0.331125828	2.123762263
0.333333333	2.125682623
0.33557047	2.124409957
0.337837838	2.128573832
0.340136054	2.134480995
0.342465753	2.147944891
0.344827586	2.162342361
0.347222222	2.180720994
0.34965035	2.208366081
0.352112676	2.235413621
0.354609929	2.250505874
0.357142857	2.259858876
0.35971223	2.268975564
0.362318841	2.277993814
0.364963504	2.29186469
0.367647059	2.307398124
0.37037037	2.321997968
0.373134328	2.328792824
0.37593985	2.339399531
0.378787879	2.342281567
0.381679389	2.348504799
0.384615385	2.357039653
0.387596899	2.367779968
0.390625	2.380999407
0.393700787	2.39733932
0.396825397	2.409158308
0.4	2.414367275
0.403225806	2.419197475
0.406504065	2.420041734
0.409836066	2.421271966
0.41322314	2.422526618
0.416666667	2.432377094
0.420168067	2.434588674
0.423728814	2.430469236
0.427350427	2.425303324
0.431034483	2.434887811
0.434782609	2.447353782
0.438596491	2.471720069
0.442477876	2.48802688
0.446428571	2.502666744
0.45045045	2.519105373
0.454545455	2.531976373
0.458715596	2.543078562
0.462962963	2.544810369
0.46728972	2.532679729
0.471698113	2.538473291
0.476190476	2.554567945
0.480769231	2.586770542
0.485436893	2.612688193
0.490196078	2.631638595
0.495049505	2.649679357
0.5	2.659659519
0.505050505	2.658154786
0.510204082	2.638504943
0.515463918	2.642360975
0.520833333	2.639984394
0.526315789	2.639752264
0.531914894	2.64560987
0.537634409	2.670245639
0.543478261	2.711675471
0.549450549	2.763973922
0.555555556	2.816739888
0.561797753	2.852871361
0.568181818	2.883408404
0.574712644	2.912376784
0.581395349	2.933720776
0.588235294	2.929986237
0.595238095	2.945473143
0.602409639	2.981215142
0.609756098	3.028974103
0.617283951	3.096051131
0.625	3.169554292
0.632911392	3.273400745
0.641025641	3.414006695
0.649350649	3.527268299
0.657894737	3.625651692
0.666666667	3.702647993
0.675675676	3.729646042
0.684931507	3.710428385
0.694444444	3.685193215
0.704225352	3.669018917
0.714285714	3.615314445
0.724637681	3.52656787
0.735294118	3.451788187
0.746268657	3.34382961
0.757575758	3.205550173
0.769230769	3.043100013
0.78125	2.892293971
0.793650794	2.737088823
0.806451613	2.605977196
0.819672131	2.450010581
0.833333333	2.314195341
0.847457627	2.185514938
0.862068966	2.101564648
0.877192982	2.039212818
0.892857143	1.998034034
0.909090909	1.9936534
0.925925926	1.980046283
0.943396226	1.982504553
0.961538462	1.96553418
0.980392157	1.880499766
1	1.827826029
1.020408163	1.80696712
1.041666667	1.856486168
1.063829787	1.915638661
1.086956522	2.008955444
1.111111111	2.098327637
1.136363636	2.105916872
1.162790698	2.131641935
1.19047619	2.178339811
1.219512195	2.24300519
1.25	2.321528899
1.282051282	2.391564985
1.315789474	2.457371483
1.351351351	2.553475695
1.388888889	2.688258022
1.428571429	2.872813711
1.470588235	3.011136511
1.515151515	3.260255444
1.5625	3.606919907
1.612903226	3.88599788
1.666666667	4.171723088
1.724137931	4.316788186
1.785714286	4.153120819
1.851851852	4.017333809
1.923076923	3.765449228
2	3.573485298
2.083333333	3.41430905
2.173913043	3.233958534
2.272727273	3.101436364
2.380952381	3.192454483
2.5	3.350015278
2.631578947	3.770986654
2.777777778	3.940770477
2.941176471	3.225586317
3.125	2.849391855
3.333333333	2.743584621
3.571428571	2.961302283
3.846153846	2.915237853
4.166666667	2.378550618
4.545454545	2.145433008
5	2.340962274
5.555555556	2.222333498
6.25	2.159291159
7.142857143	2.09608201
