  0.0000000000000000e+000                      Inf                      NaN                      Inf                      NaN
  5.0000000000000003e-002  2.9590675528730292e-002  6.7687279623819277e-002  2.6848966770535179e-002  5.8392405332667555e-002
  1.0000000000000001e-001  1.7789281991303299e-001  8.1323343789260774e-002  1.7087018371049156e-001  7.0400066902708683e-002
  1.5000000000000002e-001  4.8642310478833861e-001  6.2209200731749043e-002  4.7329391154498568e-001  8.5884603877961360e-002
  2.0000000000000001e-001  9.0334707556283911e-001  1.0086679485919699e-001  8.7750812275371504e-001  7.4494733065290475e-002
  2.5000000000000000e-001  1.4474452357246244e+000  8.7301925032651634e-002  1.5639209474086404e+000  8.9777908873503273e-002
  3.0000000000000004e-001  1.8944317908436266e+000  1.0105259646286752e-001  1.8355736181214106e+000  9.4573801214611647e-002
  3.5000000000000003e-001  3.0875808854311657e+000  1.0081936050834012e-001  2.7150597051332608e+000  9.5871219115650705e-002
  4.0000000000000002e-001  3.0975061096773393e+000  9.9518612575928991e-002  2.6313561465207531e+000  9.8187850400830987e-002
  4.5000000000000001e-001  3.7066481954866743e+000  1.1590127275898128e-001  3.4576373632498356e+000  8.1638618966591220e-002
  5.0000000000000000e-001  5.2146901175226654e+000  1.5314376742684327e-001  4.8781855228209992e+000  9.7770619046681620e-002
  5.5000000000000004e-001  7.8586118088965211e+000  1.8047827732482660e-001  6.9210904571416378e+000  9.7043936866635552e-002
  6.0000000000000009e-001  8.2503164021877851e+000  1.5651905868407176e-001  7.8108407893961029e+000  1.1077020484120478e-001
  6.5000000000000002e-001  6.9492816583632404e+000  1.1492296025500959e-001  7.0691469069949617e+000  1.0900337806873764e-001
  7.0000000000000007e-001  6.8025775153151784e+000  1.0409246121368902e-001  6.8433696791444767e+000  1.0793711176095755e-001
  7.5000000000000000e-001  7.0782258038974364e+000  1.1266135492228846e-001  7.2847008364109964e+000  1.0862088890275981e-001
  8.0000000000000004e-001  7.4702511140759604e+000  1.1603680272621800e-001  7.4822815252141002e+000  1.1512104976500030e-001
  8.5000000000000009e-001  7.8469920420801325e+000  1.0707632395028784e-001  7.9945397054356109e+000  1.0639120371932137e-001
  9.0000000000000002e-001  8.2183893749182158e+000  1.2660517104107391e-001  8.4608202684017222e+000  1.0253913125544757e-001
  9.5000000000000007e-001  9.1123069033913353e+000  1.3810136824182914e-001  8.7623168882979652e+000  1.1185150976859942e-001
  1.0000000000000000e+000  1.0340100424392370e+001  1.3384828608430346e-001  9.3842857366896464e+000  1.1441706590167443e-001
  1.0500000000000000e+000  1.1413778372227631e+001  1.3213963569416654e-001  1.0373575273118743e+001  1.1036523020754808e-001
  1.1000000000000001e+000  1.2416699227275139e+001  1.2901893719853227e-001  1.1315522512190750e+001  1.1001467558934455e-001
  1.1500000000000001e+000  1.3872570247567776e+001  1.2998500347195530e-001  1.2752482102557700e+001  1.0659613381568869e-001
  1.2000000000000002e+000  1.5631009119878261e+001  1.3829548110516740e-001  1.4411245998363235e+001  1.0879788366631152e-001
  1.2500000000000000e+000  1.7676729472640943e+001  1.4704946684887707e-001  1.6282476056845354e+001  1.1345536742397368e-001
  1.3000000000000000e+000  2.0077719884050374e+001  1.4686372736060146e-001  1.8380880999475060e+001  1.1695035352391761e-001
  1.3500000000000001e+000  2.2282795828378347e+001  1.4736418824501510e-001  2.0707897463744551e+001  1.1629084852854940e-001
  1.4000000000000001e+000  2.4237013903551517e+001  1.4750083847109643e-001  2.3137686274250004e+001  1.1218142526416208e-001
  1.4500000000000002e+000  2.6528175539244145e+001  1.4438473624657680e-001  2.5575579781336920e+001  1.1347795518134132e-001
  1.5000000000000000e+000  2.8334879225303546e+001  1.4641619203786138e-001  2.7494882257811209e+001  1.1941022574330187e-001
  1.5500000000000000e+000  2.9552915505696124e+001  1.5264915056065981e-001  2.8832348461374821e+001  1.2451938950758278e-001
