  0.0000000000000000e+000  9.9447283345167396e-005  1.4580127602545191e-004
  1.2208521548040533e-002  1.7388479328328113e-001  2.2306186192797303e-001
  2.4417043096081066e-002  4.4881430739305711e-001  5.1725039913624482e-001
  3.6625564644121603e-002  8.7854097302772571e-001  8.9172725259684549e-001
  4.8834086192162132e-002  1.4589552501151166e+000  1.3772272585643910e+000
  6.1042607740202662e-002  2.1521239208006993e+000  1.9644317087577250e+000
  7.3251129288243205e-002  2.9719946823567591e+000  2.7098766767281552e+000
  8.5459650836283735e-002  3.9997695113089557e+000  3.6904313320047253e+000
  9.7668172384324264e-002  5.3056083740564883e+000  4.8328687316521117e+000
  1.0987669393236479e-001  6.8700914784132889e+000  6.1400731546597394e+000
  1.2208521548040532e-001  8.6159866497987494e+000  7.6404605487331931e+000
  1.3429373702844585e-001  1.0325966298274535e+001  9.4196193553592895e+000
  1.4650225857648641e-001  1.2094592279646104e+001  1.1361087160087729e+001
  1.5871078012452694e-001  1.4267739392100356e+001  1.3389074665686550e+001
  1.7091930167256747e-001  1.7019150643099472e+001  1.5809711789036413e+001
  1.8312782322060800e-001  2.0098901207186785e+001  1.8194612773595644e+001
  1.9533634476864853e-001  2.3183897926911669e+001  2.0220743591683622e+001
  2.0754486631668906e-001  2.5814794618505253e+001  2.1970927990298897e+001
  2.1975338786472959e-001  2.7840268201607138e+001  2.3466616882887614e+001
  2.3196190941277012e-001  2.9565743512547222e+001  2.4757389351234814e+001
  2.4417043096081065e-001  3.1778761765532153e+001  2.5927771096826273e+001
  2.5637895250885118e-001  3.4220680019485016e+001  2.6947106512386000e+001
  2.6858747405689171e-001  3.6321582298300974e+001  2.7936212046968855e+001
  2.8079599560493224e-001  3.7808761511584237e+001  2.8879221202502958e+001
  2.9300451715297282e-001  3.8574722738373808e+001  2.9726994012338899e+001
  3.0521303870101335e-001  3.8744737244134356e+001  3.0557568459086280e+001
  3.1742156024905388e-001  3.9477852577649145e+001  3.1844338468481748e+001
  3.2963008179709441e-001  3.9961712226909690e+001  3.4030791110504850e+001
  3.4183860334513494e-001  4.0110167916665411e+001  3.6241949277063256e+001
  3.5404712489317547e-001  4.0186580751254766e+001  3.8261642867529673e+001
  3.6625564644121600e-001  4.0589381586384825e+001  4.0447120515872292e+001
  3.7846416798925653e-001  4.1857769477480474e+001  4.3105133069913862e+001
  3.9067268953729706e-001  4.3918642454562253e+001  4.5410987773150893e+001
  4.0288121108533759e-001  4.6688408179591974e+001  4.6810661277387652e+001
  4.1508973263337812e-001  4.9530000244063068e+001  4.7462563744257309e+001
  4.2729825418141865e-001  5.1880432350137426e+001  4.7366661558767632e+001
  4.3950677572945918e-001  5.3603172128895380e+001  4.6832413148087014e+001
  4.5171529727749971e-001  5.4684271115577225e+001  4.6341416019294584e+001
  4.6392381882554024e-001  5.5026936682388381e+001  4.5868351783026000e+001
  4.7613234037358076e-001  5.4390213644460651e+001  4.5511121985547206e+001
  4.8834086192162129e-001  5.3375952959938559e+001  4.5651721743984851e+001
  5.0054938346966182e-001  5.1465458945357582e+001  4.5994065859343991e+001
  5.1275790501770235e-001  4.8307156921805529e+001  4.5852882020629131e+001
  5.2496642656574288e-001  4.5702670340565632e+001  4.5009608038815678e+001
  5.3717494811378341e-001  4.3267561695646734e+001  4.3375076987478927e+001
  5.4938346966182394e-001  4.0933225327392250e+001  4.0876743856608975e+001
  5.6159199120986447e-001  3.8683179956138140e+001  3.8653588958813245e+001
  5.7380051275790500e-001  3.6837765803563073e+001  3.5791428623965515e+001
  5.8600903430594564e-001  3.5884265368105012e+001  3.3069197633845370e+001
  5.9821755585398617e-001  3.5664673313523934e+001  3.1154239212049475e+001
  6.1042607740202670e-001  3.5691872257832941e+001  3.0376213914076619e+001
  6.2263459895006723e-001  3.5409442880626415e+001  3.0617015881144631e+001
  6.3484312049810776e-001  3.4506013842583783e+001  3.0887275734706805e+001
  6.4705164204614829e-001  3.2970659517999096e+001  3.0776692502699763e+001
  6.5926016359418882e-001  3.1181893647129773e+001  3.0380478541602905e+001
  6.7146868514222935e-001  2.9409847012971756e+001  3.0170921217621270e+001
  6.8367720669026988e-001  2.7648289722269482e+001  3.0195738756405525e+001
  6.9588572823831041e-001  2.6406826747501878e+001  3.0268198702317296e+001
  7.0809424978635094e-001  2.5856490367489208e+001  3.0166863981215595e+001
  7.2030277133439147e-001  2.5474834515263982e+001  2.9868598136440447e+001
  7.3251129288243200e-001  2.5468359791963103e+001  2.9843542648754596e+001
  7.4471981443047253e-001  2.6231670642146604e+001  3.0284705347927890e+001
  7.5692833597851306e-001  2.7351371944868465e+001  3.2016671758211473e+001
  7.6913685752655359e-001  2.8504069766164026e+001  3.4448481874693954e+001
  7.8134537907459412e-001  2.9592668009337238e+001  3.7016653970124722e+001
  7.9355390062263464e-001  3.0650523830254947e+001  3.9359282438490823e+001
  8.0576242217067517e-001  3.2160970829489585e+001  4.1344082538969204e+001
  8.1797094371871570e-001  3.4371624263798836e+001  4.2714213691028519e+001
  8.3017946526675623e-001  3.7235229808109104e+001  4.3284774283334556e+001
  8.4238798681479676e-001  4.0720686424747612e+001  4.3145652239829914e+001
  8.5459650836283729e-001  4.4438417540285400e+001  4.2667561575853263e+001
  8.6680502991087782e-001  4.7567125692891622e+001  4.2572339406572802e+001
  8.7901355145891835e-001  4.9504367790115090e+001  4.2851233629343497e+001
  8.9122207300695888e-001  5.0131706787627891e+001  4.3387245245332288e+001
  9.0343059455499941e-001  4.9722775292154466e+001  4.3851335475567211e+001
  9.1563911610303994e-001  4.8861608549139547e+001  4.4168294403439894e+001
  9.2784763765108047e-001  4.8089175151498509e+001  4.4492396541627244e+001
  9.4005615919912100e-001  4.7520124601837146e+001  4.5584245213720713e+001
  9.5226468074716153e-001  4.6795532868688348e+001  4.6268898990918061e+001
  9.6447320229520206e-001  4.5938052342293744e+001  4.5867644417266440e+001
  9.7668172384324259e-001  4.6297493748889892e+001  4.4718786680639099e+001
  9.8889024539128323e-001  4.6981616403869062e+001  4.3398732450299889e+001
  1.0010987669393236e+000  4.7654474238023155e+001  4.2815890302088498e+001
  1.0133072884873642e+000  4.8043374284296291e+001  4.3250891440243151e+001
  1.0255158100354047e+000  4.8014108667800635e+001  4.4021097297008964e+001
  1.0377243315834452e+000  4.7407076972381326e+001  4.4782933480799450e+001
  1.0499328531314858e+000  4.6456996643141906e+001  4.5376114403838173e+001
  1.0621413746795263e+000  4.5728944440927911e+001  4.5836771705103772e+001
  1.0743498962275668e+000  4.5436806184649356e+001  4.6096768265132674e+001
  1.0865584177756074e+000  4.5382043885093289e+001  4.5809289193866555e+001
  1.0987669393236479e+000  4.5395506079434597e+001  4.4686426365805673e+001
  1.1109754608716884e+000  4.5652859769072251e+001  4.3710846282222001e+001
  1.1231839824197289e+000  4.6571186074085063e+001  4.3196397741937666e+001
  1.1353925039677695e+000  4.7701679129419958e+001  4.3949330796672470e+001
  1.1476010255158100e+000  4.8479161829649378e+001  4.5954929147943695e+001
  1.1598095470638505e+000  4.8440245138240499e+001  4.8231276653207445e+001
  1.1720180686118913e+000  4.7491202817850109e+001  5.0806032646990928e+001
  1.1842265901599318e+000  4.6294919750998829e+001  5.3718378910190644e+001
  1.1964351117079723e+000  4.5172742959101313e+001  5.7650936361890388e+001
  1.2086436332560129e+000  4.4059527337230563e+001  6.1302664474622837e+001
  1.2208521548040534e+000  4.3164540848816777e+001  6.3332427239008460e+001
  1.2330606763520939e+000  4.2520089066714327e+001  6.3207157221093880e+001
  1.2452691979001345e+000  4.2031373410960569e+001  6.1029615934109529e+001
  1.2574777194481750e+000  4.1574900565982361e+001  5.7428005649161676e+001
  1.2696862409962155e+000  4.1002127387013751e+001  5.3194524040977328e+001
  1.2818947625442561e+000  4.0383428147629971e+001  4.8915521078170762e+001
  1.2941032840922966e+000  3.9437420839927256e+001  4.4835467187557200e+001
  1.3063118056403371e+000  3.7655455510458957e+001  4.1100547884549677e+001
  1.3185203271883776e+000  3.5350394351293602e+001  3.7525123944254943e+001
  1.3307288487364182e+000  3.2834953136804444e+001  3.3941040213420074e+001
  1.3429373702844587e+000  3.0403937586169338e+001  3.0592789269799972e+001
  1.3551458918324992e+000  2.8416391293524146e+001  2.7917289082859799e+001
  1.3673544133805398e+000  2.6947343983825345e+001  2.5779276345147110e+001
  1.3795629349285803e+000  2.5807831555638831e+001  2.3894144506245546e+001
  1.3917714564766208e+000  2.4776571150025841e+001  2.2690489929087249e+001
  1.4039799780246613e+000  2.4045599818695550e+001  2.1980929008881056e+001
  1.4161884995727019e+000  2.3493532430921825e+001  2.2131814256711657e+001
  1.4283970211207424e+000  2.3267664754411715e+001  2.2955996086355107e+001
  1.4406055426687829e+000  2.3855403260480152e+001  2.4451760378614630e+001
  1.4528140642168235e+000  2.4961105306175824e+001  2.6450516547950752e+001
