E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       666276.200000,      4992107.000000,            1.579000,            4.296000,            2.604000,
       661042.600000,      4988222.000000,            3.401000,            6.531000,            4.713000,
       661291.900000,      4987791.000000,            2.767000,            7.741000,            4.628000,
       661541.100000,      4988222.000000,            2.694000,            7.632000,            4.534000,
       668270.300000,      4992107.000000,            2.289000,            2.828000,            2.545000,
       668020.900000,      4992539.000000,            0.209000,            0.957000,            0.447000,
       667771.800000,      4992107.000000,            2.296000,            2.966000,            2.610000,
       662538.200000,      4988222.000000,            1.465000,            7.607000,            3.338000,
       662787.600000,      4987791.000000,            1.345000,            8.497000,            3.381000,
       663036.700000,      4988222.000000,            0.999000,            6.148000,            2.478000,
       669765.900000,      4992107.000000,            2.802000,            2.200000,            2.483000,
       669516.500000,      4992539.000000,            0.101000,            0.812000,            0.287000,
       669267.400000,      4992107.000000,            2.176000,            2.210000,            2.193000,
       664033.800000,      4988222.000000,            0.823000,            5.049000,            2.038000,
       664283.200000,      4987791.000000,            0.883000,            5.970000,            2.296000,
       664532.300000,      4988222.000000,            0.863000,            4.768000,            2.028000,
       671261.500000,      4992107.000000,            2.029000,            2.279000,            2.150000,
       671012.200000,      4992539.000000,            0.444000,            0.739000,            0.573000,
       670763.000000,      4992107.000000,            2.128000,            2.266000,            2.196000,
       665529.400000,      4988222.000000,            0.902000,            3.954000,            1.889000,
       665778.800000,      4987791.000000,            0.982000,            4.709000,            2.150000,
       666027.900000,      4988222.000000,            0.750000,            3.421000,            1.601000,
       672757.100000,      4992107.000000,            1.664000,            2.187000,            1.908000,
       672507.800000,      4992539.000000,            0.176000,            0.731000,            0.359000,
       672258.600000,      4992107.000000,            2.100000,            2.214000,            2.156000,
       667025.000000,      4988222.000000,            0.939000,            4.164000,            1.977000,
       667274.400000,      4987791.000000,            1.039000,            5.007000,            2.281000,
       667523.500000,      4988222.000000,            1.370000,            4.455000,            2.471000,
       674252.700000,      4992107.000000,            1.203000,            2.461000,            1.720000,
       674003.400000,      4992539.000000,            0.279000,            0.929000,            0.509000,
       673754.200000,      4992107.000000,            1.420000,            2.216000,            1.774000,
       668520.600000,      4988222.000000,            1.473000,            4.380000,            2.540000,
       668770.000000,      4987791.000000,            1.395000,            5.686000,            2.817000,
       669019.100000,      4988222.000000,            1.518000,            3.917000,            2.438000,
       675748.300000,      4992107.000000,            1.128000,            3.000000,            1.839000,
       675499.000000,      4992539.000000,            0.189000,            0.992000,            0.433000,
       675249.800000,      4992107.000000,            1.477000,            2.684000,            1.991000,
       670016.200000,      4988222.000000,            1.069000,            3.373000,            1.898000,
       670265.600000,      4987791.000000,            1.158000,            4.230000,            2.213000,
       670514.700000,      4988222.000000,            1.113000,            3.910000,            2.086000,
       677243.900000,      4992107.000000,            1.084000,            3.342000,            1.904000,
       676994.600000,      4992539.000000,            0.101000,            0.766000,            0.279000,
       676745.400000,      4992107.000000,            1.032000,            3.636000,            1.937000,
       671511.800000,      4988222.000000,            1.362000,            3.450000,            2.168000,
       671761.200000,      4987791.000000,            1.451000,            3.232000,            2.165000,
       672010.300000,      4988222.000000,            1.519000,            3.122000,            2.178000,
       678739.600000,      4992107.000000,            1.142000,            3.085000,            1.877000,
       678490.200000,      4992539.000000,            0.146000,            0.420000,            0.248000,
       678241.000000,      4992107.000000,            1.254000,            3.421000,            2.071000,
       677493.100000,      4941256.000000,            0.059000,            0.296000,            0.132000,
       677991.700000,      4941256.000000,            0.102000,            0.237000,            0.156000,
       677742.300000,      4941687.000000,            0.893000,            1.923000,            1.311000,
       676993.200000,      4946436.000000,            0.717000,            0.815000,            0.764000,
       676743.800000,      4946868.000000,            0.773000,            0.937000,            0.851000,
       676494.700000,      4946436.000000,            0.755000,            0.970000,            0.856000,
       674502.800000,      4989086.000000,            2.380000,            1.864000,            2.106000,
       674752.200000,      4988654.000000,            2.845000,            2.405000,            2.616000,
       675001.300000,      4989086.000000,            2.142000,            1.365000,            1.710000,
       681232.200000,      4992107.000000,            1.957000,            1.800000,            1.877000,
       681730.800000,      4992107.000000,            2.113000,            1.696000,            1.893000,
       681481.400000,      4992539.000000,            0.165000,            0.361000,            0.244000,
       675998.700000,      4988222.000000,            2.602000,            2.065000,            2.318000,
       676248.100000,      4987791.000000,            2.293000,            2.508000,            2.398000,
       676497.200000,      4988222.000000,            3.065000,            2.011000,            2.483000,
       683226.400000,      4992107.000000,            2.010000,            1.513000,            1.744000,
       682977.000000,      4992539.000000,            0.150000,            0.539000,            0.284000,
       682727.800000,      4992107.000000,            1.940000,            1.596000,            1.760000,
       677494.300000,      4988222.000000,            2.226000,            1.520000,            1.840000,
       677743.700000,      4987791.000000,            1.660000,            1.334000,            1.488000,
       677992.800000,      4988222.000000,            1.970000,            1.737000,            1.850000,
       705612.900000,      4963910.000000,            0.474000,            0.369000,            0.418000,
       705612.900000,      4963412.000000,            0.451000,            0.259000,            0.342000,
       706044.200000,      4963661.000000,            0.308000,            0.331000,            0.319000,
       704750.400000,      4964409.000000,            0.605000,            0.301000,            0.427000,
       704750.400000,      4963911.000000,            0.610000,            0.230000,            0.375000,
       705181.700000,      4964160.000000,            0.586000,            0.346000,            0.450000,
       685719.100000,      4992107.000000,            1.943000,            1.396000,            1.647000,
       686217.600000,      4992107.000000,            2.284000,            1.285000,            1.713000,
       685968.200000,      4992539.000000,            0.108000,            0.280000,            0.174000,
       688711.100000,      4989517.000000,            1.922000,            0.705000,            1.164000,
       688461.600000,      4989949.000000,            2.153000,            1.088000,            1.530000,
       688212.500000,      4989517.000000,            1.708000,            0.858000,            1.211000,
       683475.600000,      4992539.000000,            0.210000,            0.589000,            0.352000,
       690455.500000,      4990812.000000,            0.842000,            0.498000,            0.647000,
       690206.100000,      4991244.000000,            1.844000,            0.367000,            0.822000,
       689957.000000,      4990812.000000,            1.077000,            0.500000,            0.734000,
       706044.200000,      4980590.000000,            1.019000,            0.693000,            0.840000,
       706475.500000,      4980839.000000,            1.021000,            0.642000,            0.810000,
       706044.200000,      4981088.000000,            0.722000,            0.292000,            0.459000,
       689458.000000,      4992539.000000,            0.546000,            0.234000,            0.357000,
       689707.300000,      4992107.000000,            1.201000,            0.617000,            0.860000,
       689956.500000,      4992539.000000,            0.105000,            0.227000,            0.154000,
       696687.500000,      4990381.000000,            0.465000,            0.653000,            0.551000,
       697186.000000,      4990381.000000,            0.398000,            0.944000,            0.613000,
       696936.600000,      4990812.000000,            0.770000,            1.064000,            0.905000,
       695689.800000,      4992107.000000,            1.875000,            0.845000,            1.259000,
       695440.400000,      4992539.000000,            0.087000,            0.166000,            0.120000,
       695191.300000,      4992107.000000,            1.411000,            0.833000,            1.084000,
       693447.100000,      4989949.000000,            0.875000,            0.616000,            0.734000,
       692948.500000,      4989949.000000,            0.905000,            0.563000,            0.713000,
       693198.000000,      4989517.000000,            0.995000,            0.608000,            0.778000,
       695690.700000,      4989517.000000,            0.557000,            0.672000,            0.612000,
       696189.300000,      4989517.000000,            0.512000,            0.736000,            0.614000,
       695939.800000,      4989949.000000,            0.542000,            1.009000,            0.740000,
       688959.400000,      4992539.000000,            0.131000,            0.247000,            0.180000,
       689208.800000,      4992107.000000,            1.155000,            0.766000,            0.941000,
       688460.900000,      4992539.000000,            0.367000,            0.250000,            0.303000,
       688710.300000,      4992107.000000,            1.547000,            0.961000,            1.219000,
       706044.200000,      4973121.000000,            0.699000,            0.424000,            0.544000,
       706044.200000,      4972623.000000,            0.939000,            0.438000,            0.642000,
       706475.500000,      4972872.000000,            0.704000,            0.471000,            0.576000,
       706044.200000,      4972126.000000,            1.106000,            0.292000,            0.569000,
       706475.500000,      4972374.000000,            0.849000,            0.513000,            0.660000,
       691452.300000,      4991676.000000,            1.398000,            1.054000,            1.214000,
       691203.000000,      4992107.000000,            1.108000,            0.636000,            0.839000,
       690953.800000,      4991676.000000,            1.361000,            1.274000,            1.317000,
       685469.700000,      4992539.000000,            0.112000,            0.313000,            0.187000,
       683974.100000,      4992539.000000,            0.328000,            0.382000,            0.354000,
       683724.900000,      4992107.000000,            1.870000,            1.332000,            1.578000,
       686716.100000,      4992107.000000,            2.275000,            1.347000,            1.750000,
       687214.700000,      4992107.000000,            2.159000,            1.225000,            1.627000,
       686965.300000,      4992539.000000,            0.068000,            0.266000,            0.134000,
       705612.900000,      4962915.000000,            0.457000,            0.226000,            0.321000,
       706044.200000,      4963163.000000,            0.320000,            0.255000,            0.285000,
       682478.500000,      4941256.000000,            0.046000,            0.201000,            0.097000,
       682229.100000,      4941687.000000,            1.264000,            1.022000,            1.136000,
       681979.900000,      4941256.000000,            0.066000,            0.048000,            0.056000,
       704319.100000,      4964658.000000,            0.468000,            0.425000,            0.446000,
       704319.100000,      4964160.000000,            0.402000,            0.406000,            0.404000,
       681480.000000,      4946436.000000,            0.556000,            0.613000,            0.584000,
       681230.600000,      4946867.000000,            1.084000,            0.441000,            0.691000,
       680981.500000,      4946436.000000,            0.452000,            0.646000,            0.541000,
       684223.200000,      4941687.000000,            0.738000,            0.630000,            0.682000,
       683973.900000,      4942119.000000,            0.475000,            0.341000,            0.402000,
       683724.700000,      4941687.000000,            0.622000,            0.795000,            0.703000,
       684721.800000,      4941687.000000,            0.855000,            0.532000,            0.675000,
       684472.400000,      4942119.000000,            0.457000,            0.271000,            0.352000,
       685220.300000,      4941687.000000,            0.693000,            0.485000,            0.580000,
       684971.000000,      4942119.000000,            0.455000,            0.242000,            0.332000,
       685718.900000,      4941687.000000,            0.590000,            0.465000,            0.524000,
       685469.500000,      4942119.000000,            0.396000,            0.343000,            0.369000,
       686466.800000,      4941256.000000,            0.183000,            0.070000,            0.114000,
       686217.400000,      4941687.000000,            0.607000,            0.739000,            0.670000,
       685968.200000,      4941256.000000,            0.199000,            0.073000,            0.120000,
       686965.300000,      4941256.000000,            0.193000,            0.097000,            0.137000,
       686715.900000,      4941687.000000,            0.435000,            0.520000,            0.475000,
       687463.800000,      4941256.000000,            0.033000,            0.069000,            0.048000,
       687214.500000,      4941687.000000,            0.452000,            0.517000,            0.483000,
       687962.400000,      4941256.000000,            0.029000,            0.070000,            0.045000,
       687713.000000,      4941687.000000,            0.327000,            0.396000,            0.360000,
       688460.900000,      4941256.000000,            0.046000,            0.098000,            0.068000,
       688211.500000,      4941687.000000,            0.435000,            0.431000,            0.433000,
       706044.200000,      4958682.000000,            0.414000,            0.386000,            0.400000,
       706044.200000,      4958184.000000,            0.517000,            0.188000,            0.312000,
       706475.500000,      4958433.000000,            0.538000,            0.191000,            0.320000,
       689458.000000,      4941256.000000,            0.037000,            0.086000,            0.057000,
       689208.600000,      4941687.000000,            0.750000,            0.935000,            0.837000,
       688959.400000,      4941256.000000,            0.278000,            0.164000,            0.214000,
       689956.500000,      4941256.000000,            0.048000,            0.100000,            0.070000,
       689707.100000,      4941687.000000,            0.576000,            0.784000,            0.672000,
       706475.500000,      4960425.000000,            0.527000,            0.462000,            0.494000,
       706475.500000,      4960923.000000,            0.331000,            0.352000,            0.341000,
       706044.200000,      4960674.000000,            0.340000,            0.300000,            0.319000,
       690205.700000,      4941687.000000,            0.515000,            0.714000,            0.607000,
       690704.200000,      4941687.000000,            0.588000,            0.662000,            0.624000,
       690454.800000,      4942119.000000,            0.561000,            0.492000,            0.525000,
       706906.700000,      4960176.000000,            0.178000,            0.107000,            0.138000,
       706906.700000,      4960674.000000,            0.186000,            0.048000,            0.095000,
       706906.700000,      4959678.000000,            0.170000,            0.142000,            0.156000,
       706475.500000,      4959927.000000,            0.480000,            0.466000,            0.473000,
       706906.700000,      4959180.000000,            0.220000,            0.058000,            0.113000,
       706475.500000,      4959429.000000,            0.446000,            0.234000,            0.323000,
       706475.500000,      4958931.000000,            0.366000,            0.332000,            0.349000,
       706906.700000,      4958682.000000,            0.065000,            0.099000,            0.080000,
       706906.700000,      4958184.000000,            0.069000,            0.059000,            0.064000,
       693196.900000,      4941687.000000,            0.272000,            0.322000,            0.296000,
       693695.400000,      4941687.000000,            0.329000,            0.251000,            0.287000,
       693446.000000,      4942119.000000,            0.441000,            0.361000,            0.399000,
       693446.300000,      4941256.000000,            0.260000,            0.254000,            0.257000,
       693944.800000,      4941256.000000,            0.052000,            0.173000,            0.095000,
       694443.300000,      4941256.000000,            0.043000,            0.150000,            0.080000,
       694194.000000,      4941687.000000,            0.337000,            0.297000,            0.317000,
       694941.900000,      4941256.000000,            0.066000,            0.135000,            0.095000,
       694692.500000,      4941687.000000,            0.454000,            0.388000,            0.420000,
       694941.400000,      4942982.000000,            0.248000,            0.272000,            0.260000,
       695439.900000,      4942982.000000,            0.281000,            0.214000,            0.246000,
       695190.500000,      4943414.000000,            0.382000,            0.237000,            0.301000,
       695191.000000,      4941687.000000,            0.353000,            0.345000,            0.349000,
       695689.600000,      4941687.000000,            0.350000,            0.453000,            0.398000,
       695440.200000,      4942119.000000,            0.398000,            0.403000,            0.400000,
       696188.100000,      4941687.000000,            0.325000,            0.448000,            0.381000,
       695938.700000,      4942119.000000,            0.323000,            0.344000,            0.334000,
       705612.900000,      4951463.000000,            0.352000,            0.265000,            0.306000,
       705612.900000,      4950965.000000,            0.342000,            0.214000,            0.271000,
       706044.200000,      4951214.000000,            0.349000,            0.203000,            0.266000,
       696437.500000,      4941256.000000,            0.028000,            0.129000,            0.060000,
       696936.000000,      4941256.000000,            0.080000,            0.106000,            0.092000,
       696686.600000,      4941687.000000,            0.361000,            0.336000,            0.348000,
       706044.200000,      4950218.000000,            0.187000,            0.187000,            0.187000,
       706044.200000,      4949720.000000,            0.309000,            0.158000,            0.221000,
       706475.500000,      4949969.000000,            0.319000,            0.208000,            0.258000,
       697185.200000,      4941687.000000,            0.351000,            0.406000,            0.378000,
       697683.700000,      4941687.000000,            0.204000,            0.367000,            0.274000,
       697434.300000,      4942119.000000,            0.224000,            0.133000,            0.173000,
       698182.200000,      4941687.000000,            0.197000,            0.416000,            0.286000,
       697932.800000,      4942119.000000,            0.218000,            0.170000,            0.193000,
       706906.700000,      4952209.000000,            0.077000,            0.120000,            0.096000,
       706906.700000,      4952707.000000,            0.038000,            0.054000,            0.045000,
       706475.500000,      4952458.000000,            0.372000,            0.236000,            0.296000,
       698930.200000,      4941256.000000,            0.080000,            0.080000,            0.080000,
       698680.800000,      4941687.000000,            0.314000,            0.336000,            0.325000,
       698431.600000,      4941256.000000,            0.099000,            0.052000,            0.072000,
       706475.500000,      4950965.000000,            0.378000,            0.250000,            0.308000,
       706475.500000,      4951463.000000,            0.232000,            0.153000,            0.188000,
       699677.600000,      4942551.000000,            0.177000,            0.268000,            0.217000,
       699428.200000,      4942982.000000,            0.189000,            0.239000,            0.213000,
       699179.000000,      4942551.000000,            0.180000,            0.237000,            0.207000,
       706906.700000,      4951214.000000,            0.129000,            0.057000,            0.086000,
       706906.700000,      4950716.000000,            0.173000,            0.085000,            0.121000,
       700425.800000,      4941256.000000,            0.034000,            0.074000,            0.050000,
       700176.400000,      4941687.000000,            0.303000,            0.305000,            0.304000,
       699927.200000,      4941256.000000,            0.036000,            0.199000,            0.085000,
       706906.700000,      4949720.000000,            0.112000,            0.094000,            0.102000,
       706475.500000,      4949471.000000,            0.499000,            0.223000,            0.334000,
       706906.700000,      4949222.000000,            0.092000,            0.086000,            0.089000,
       701173.200000,      4942551.000000,            0.179000,            0.094000,            0.129000,
       700923.700000,      4942982.000000,            0.210000,            0.308000,            0.254000,
       700674.600000,      4942551.000000,            0.216000,            0.092000,            0.141000,
       701422.800000,      4941256.000000,            0.022000,            0.089000,            0.044000,
       701173.400000,      4941687.000000,            0.263000,            0.420000,            0.332000,
       700924.300000,      4941256.000000,            0.057000,            0.121000,            0.083000,
       705612.600000,      4945987.000000,            0.167000,            0.345000,            0.240000,
       706044.100000,      4946235.000000,            0.286000,            0.286000,            0.286000,
       705612.900000,      4946484.000000,            0.270000,            0.230000,            0.249000,
       702170.500000,      4941687.000000,            0.278000,            0.384000,            0.327000,
       701921.100000,      4942119.000000,            0.292000,            0.161000,            0.217000,
       701672.000000,      4941687.000000,            0.240000,            0.343000,            0.287000,
       702669.000000,      4941687.000000,            0.610000,            0.216000,            0.363000,
       702419.600000,      4942119.000000,            0.325000,            0.138000,            0.212000,
       706475.500000,      4947480.000000,            0.418000,            0.464000,            0.441000,
       706044.200000,      4947231.000000,            0.447000,            0.251000,            0.335000,
       706475.500000,      4946982.000000,            0.423000,            0.418000,            0.420000,
       703167.600000,      4941687.000000,            0.257000,            0.140000,            0.190000,
       702918.200000,      4942119.000000,            0.386000,            0.264000,            0.319000,
       702918.400000,      4941256.000000,            0.267000,            0.156000,            0.204000,
       703417.000000,      4941256.000000,            0.053000,            0.307000,            0.127000,
       706475.500000,      4946484.000000,            0.243000,            0.809000,            0.444000,
       706475.400000,      4945986.000000,            0.251000,            0.277000,            0.264000,
       706906.700000,      4946732.000000,            0.124000,            0.092000,            0.107000,
       706906.700000,      4946235.000000,            0.099000,            0.108000,            0.103000,
       705604.900000,      4944493.000000,            0.428000,            0.291000,            0.353000,
       705165.500000,      4944246.000000,            0.330000,            0.550000,            0.426000,
       705595.700000,      4943995.000000,            0.247000,            0.622000,            0.392000,
       706906.700000,      4945737.000000,            0.130000,            0.150000,            0.139000,
       704663.000000,      4941687.000000,            0.234000,            0.515000,            0.347000,
       705162.700000,      4941687.000000,            0.325000,            0.405000,            0.363000,
       704917.200000,      4942115.000000,            0.171000,            0.287000,            0.222000,
       706906.700000,      4944741.000000,            0.085000,            0.178000,            0.123000,
       706473.700000,      4944492.000000,            0.331000,            0.309000,            0.320000,
       706906.700000,      4944243.000000,            0.093000,            0.122000,            0.106000,
       705672.000000,      4941690.000000,            0.317000,            0.429000,            0.369000,
       705419.900000,      4942116.000000,            0.357000,            0.185000,            0.257000,
       706026.600000,      4943742.000000,            0.293000,            0.431000,            0.355000,
       705577.200000,      4943502.000000,            0.423000,            0.439000,            0.431000,
       706007.100000,      4943234.000000,            0.415000,            0.277000,            0.339000,
       706171.000000,      4941654.000000,            0.363000,            0.228000,            0.288000,
       705977.900000,      4942163.000000,            0.508000,            0.413000,            0.458000,
       706906.700000,      4943247.000000,            0.079000,            0.104000,            0.091000,
       706460.700000,      4942987.000000,            0.516000,            0.215000,            0.333000,
       706906.700000,      4942749.000000,            0.299000,            0.051000,            0.123000,
       706906.700000,      4942252.000000,            0.100000,            0.045000,            0.067000,
       706497.800000,      4941980.000000,            0.485000,            0.239000,            0.341000,
       706459.600000,      4942476.000000,            0.931000,            0.159000,            0.385000,
       706474.900000,      4944990.000000,            0.320000,            0.229000,            0.270000,
       704750.500000,      4947978.000000,            0.384000,            0.347000,            0.365000,
       704319.500000,      4947730.000000,            0.261000,            0.407000,            0.326000,
       704750.600000,      4947481.000000,            0.334000,            0.453000,            0.389000,
       701422.600000,      4942119.000000,            0.248000,            0.232000,            0.240000,
       700674.900000,      4941687.000000,            0.192000,            0.258000,            0.222000,
       700425.500000,      4942119.000000,            0.231000,            0.394000,            0.301000,
