E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       662535.600000,      4946436.000000,            0.053000,            0.257000,            0.117000,
       666774.700000,      4992107.000000,            0.197000,            0.202000,            0.200000,
       666525.300000,      4992539.000000,            0.011000,            0.063000,            0.027000,
       666276.200000,      4992107.000000,            0.198000,            0.224000,            0.210000,
       661042.600000,      4988222.000000,            0.157000,            0.673000,            0.325000,
       661291.900000,      4987791.000000,            0.136000,            0.546000,            0.273000,
       661541.100000,      4988222.000000,            0.180000,            0.720000,            0.360000,
       668270.300000,      4992107.000000,            0.182000,            0.191000,            0.187000,
       668020.900000,      4992539.000000,            0.010000,            0.059000,            0.025000,
       667771.800000,      4992107.000000,            0.189000,            0.189000,            0.189000,
       662538.200000,      4988222.000000,            0.220000,            0.804000,            0.420000,
       662787.600000,      4987791.000000,            0.219000,            0.679000,            0.385000,
       663036.700000,      4988222.000000,            0.232000,            0.833000,            0.439000,
       669765.900000,      4992107.000000,            0.189000,            0.191000,            0.190000,
       669516.500000,      4992539.000000,            0.010000,            0.056000,            0.024000,
       669267.400000,      4992107.000000,            0.183000,            0.192000,            0.187000,
       664033.800000,      4988222.000000,            0.240000,            0.860000,            0.455000,
       664283.200000,      4987791.000000,            0.256000,            0.762000,            0.442000,
       664532.300000,      4988222.000000,            0.243000,            0.860000,            0.457000,
       671261.500000,      4992107.000000,            0.211000,            0.188000,            0.199000,
       671012.200000,      4992539.000000,            0.012000,            0.055000,            0.026000,
       670763.000000,      4992107.000000,            0.203000,            0.189000,            0.196000,
       665529.400000,      4988222.000000,            0.244000,            0.857000,            0.457000,
       665778.800000,      4987791.000000,            0.273000,            0.793000,            0.466000,
       666027.900000,      4988222.000000,            0.244000,            0.857000,            0.457000,
       672757.100000,      4992107.000000,            0.224000,            0.194000,            0.208000,
       672507.800000,      4992539.000000,            0.015000,            0.054000,            0.028000,
       672258.600000,      4992107.000000,            0.222000,            0.191000,            0.206000,
       667025.000000,      4988222.000000,            0.259000,            0.842000,            0.467000,
       667274.400000,      4987791.000000,            0.282000,            0.813000,            0.479000,
       667523.500000,      4988222.000000,            0.259000,            0.821000,            0.461000,
       674252.700000,      4992107.000000,            0.209000,            0.222000,            0.215000,
       674003.400000,      4992539.000000,            0.015000,            0.052000,            0.028000,
