  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -1.9781000000000001e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000
  1.0000000000000000e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -1.4449999999999999e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000
  2.0000000000000000e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -1.1411000000000000e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000
  2.9999999999999999e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -1.1844000000000000e-001 -9.2639000000000005e-001  0.0000000000000000e+000  1.2928999999999999e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000
  4.0000000000000001e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -1.5603000000000000e-001 -1.1513000000000000e+000  5.9852000000000005e-001  1.5245000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000
  5.0000000000000003e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -2.0957000000000001e-001 -1.3429000000000000e+000  5.8657999999999999e-001  1.6613000000000000e+000  0.0000000000000000e+000  5.8131999999999995e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000
  5.9999999999999998e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -2.5674000000000002e-001 -1.4940000000000000e+000  5.6654000000000004e-001  1.6928000000000001e+000  0.0000000000000000e+000  6.7344000000000004e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000
  7.0000000000000007e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000 -2.8466999999999998e-001 -1.6081000000000001e+000  5.5220000000000002e-001  1.6307000000000000e+000  0.0000000000000000e+000  7.5656999999999996e-001  0.0000000000000000e+000  0.0000000000000000e+000  4.1671999999999998e-001  0.0000000000000000e+000
  8.0000000000000002e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  5.2924000000000004e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  7.6500999999999997e-001 -2.9319000000000001e-001 -1.6969000000000001e+000  5.5542999999999998e-001  1.5039000000000000e+000  0.0000000000000000e+000  8.3516000000000001e-001  0.0000000000000000e+000  0.0000000000000000e+000  4.1127999999999998e-001  0.0000000000000000e+000
  8.9999999999999997e-002  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  5.9723000000000004e-001  0.0000000000000000e+000  0.0000000000000000e+000  5.7345000000000002e-001  0.0000000000000000e+000  7.5407000000000002e-001 -2.8720000000000001e-001 -1.7736000000000001e+000  5.7916000000000001e-001  1.3499000000000001e+000  0.0000000000000000e+000  9.1010000000000002e-001  0.0000000000000000e+000  0.0000000000000000e+000  4.1169000000000000e-001  0.0000000000000000e+000
  1.0000000000000001e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  7.0259000000000005e-001  0.0000000000000000e+000  0.0000000000000000e+000  4.8060999999999998e-001  0.0000000000000000e+000  7.4836000000000003e-001 -2.7012000000000003e-001 -1.8482000000000001e+000  6.1470000000000002e-001  1.2035000000000000e+000  0.0000000000000000e+000  9.7226999999999997e-001  0.0000000000000000e+000 -2.8018999999999999e-001  4.2886999999999997e-001  0.0000000000000000e+000
  1.1000000000000000e-001  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  0.0000000000000000e+000  8.4201999999999999e-001  0.0000000000000000e+000  0.0000000000000000e+000  4.0411000000000002e-001  0.0000000000000000e+000  7.5073000000000001e-001 -2.4396999999999999e-001 -1.9245000000000001e+000  6.4407999999999999e-001  1.0868000000000000e+000  0.0000000000000000e+000  1.0081000000000000e+000  0.0000000000000000e+000 -3.1146000000000001e-001  4.6288000000000001e-001  0.0000000000000000e+000
