E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       633487.400000,      4973121.000000,            0.967000,            0.950000,            0.958000,
       633487.400000,      4976108.000000,            1.156000,            1.178000,            1.167000,
       633487.400000,      4976606.000000,            1.081000,            1.398000,            1.229000,
       633056.200000,      4976357.000000,            0.881000,            1.273000,            1.059000,
       634349.900000,      4975112.000000,            1.107000,            0.888000,            0.992000,
       634349.900000,      4975610.000000,            0.844000,            1.529000,            1.136000,
       633918.700000,      4975361.000000,            0.893000,            0.819000,            0.855000,
       635212.500000,      4973120.000000,            1.120000,            1.120000,            1.120000,
       635212.500000,      4973618.000000,            0.941000,            1.183000,            1.055000,
       634781.200000,      4973369.000000,            1.061000,            0.883000,            0.968000,
       654809.800000,      4992107.000000,            1.396000,            1.313000,            1.354000,
       655059.200000,      4991676.000000,            1.254000,            1.585000,            1.410000,
       655308.400000,      4992107.000000,            1.169000,            1.421000,            1.289000,
       662288.100000,      4991244.000000,            1.469000,            1.545000,            1.507000,
       662786.600000,      4991244.000000,            1.883000,            1.545000,            1.706000,
       662537.200000,      4991676.000000,            1.406000,            1.553000,            1.477000,
       633918.700000,      4970382.000000,            1.248000,            1.026000,            1.131000,
       633918.700000,      4970880.000000,            0.926000,            0.880000,            0.902000,
       655557.700000,      4991676.000000,            1.334000,            1.223000,            1.277000,
       655806.900000,      4992107.000000,            1.155000,            1.623000,            1.369000,
       655558.200000,      4989949.000000,            1.263000,            1.700000,            1.465000,
       655807.600000,      4989517.000000,            1.423000,            1.590000,            1.504000,
       656056.700000,      4989949.000000,            1.399000,            1.995000,            1.671000,
       663783.500000,      4992107.000000,            2.111000,            1.357000,            1.693000,
       663534.100000,      4992539.000000,            1.373000,            1.611000,            1.487000,
       663284.900000,      4992107.000000,            1.873000,            1.351000,            1.591000,
       662537.000000,      4941256.000000,            1.054000,            1.233000,            1.140000,
       663035.600000,      4941256.000000,            1.229000,            1.359000,            1.292000,
       662786.200000,      4941687.000000,            1.451000,            1.082000,            1.253000,
       665279.100000,      4992107.000000,            1.163000,            1.135000,            1.149000,
       665029.700000,      4992539.000000,            1.249000,            1.286000,            1.267000,
       664780.600000,      4992107.000000,            1.494000,            1.266000,            1.375000,
       663034.200000,      4946436.000000,            1.351000,            1.820000,            1.568000,
       662784.700000,      4946868.000000,            1.593000,            1.677000,            1.634000,
       662535.600000,      4946436.000000,            1.178000,            1.363000,            1.267000,
       666774.700000,      4992107.000000,            1.120000,            1.913000,            1.464000,
       666525.300000,      4992539.000000,            1.441000,            1.386000,            1.413000,
       666276.200000,      4992107.000000,            1.678000,            1.591000,            1.634000,
       661042.600000,      4988222.000000,            2.124000,            1.507000,            1.789000,
