E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],
       644341.100000,      4990381.000000,            2.430000,            2.483000,            2.457000,
       645337.700000,      4992107.000000,            2.997000,            1.816000,            2.333000,
       644839.100000,      4992107.000000,            2.756000,            1.816000,            2.237000,
       645088.500000,      4991676.000000,            2.574000,            2.650000,            2.612000,
       633056.200000,      4980838.000000,            1.156000,            1.672000,            1.390000,
       632624.900000,      4980590.000000,            0.424000,            0.268000,            0.337000,
       633056.200000,      4980340.000000,            1.485000,            1.864000,            1.664000,
       632624.900000,      4975611.000000,            0.326000,            0.175000,            0.239000,
       632624.900000,      4975113.000000,            0.293000,            0.288000,            0.291000,
       650821.800000,      4991244.000000,            1.692000,            1.669000,            1.681000,
       651320.300000,      4991244.000000,            1.793000,            1.846000,            1.819000,
       651070.900000,      4991676.000000,            1.228000,            2.258000,            1.665000,
       648329.300000,      4990381.000000,            2.062000,            3.066000,            2.514000,
       647830.800000,      4990381.000000,            1.826000,            2.721000,            2.229000,
       648080.200000,      4989949.000000,            2.115000,            2.115000,            2.115000,
       633056.200000,      4973370.000000,            0.626000,            2.020000,            1.125000,
       633056.200000,      4972872.000000,            0.539000,            1.406000,            0.870000,
       633487.400000,      4973121.000000,            0.496000,            2.757000,            1.170000,
       633487.400000,      4976108.000000,            1.144000,            0.993000,            1.066000,
       633487.400000,      4976606.000000,            1.819000,            1.224000,            1.492000,
       633056.200000,      4976357.000000,            1.277000,            0.987000,            1.123000,
       634349.900000,      4975112.000000,            0.806000,            1.576000,            1.127000,
       634349.900000,      4975610.000000,            1.052000,            1.515000,            1.262000,
       633918.700000,      4975361.000000,            0.876000,            1.321000,            1.076000,
       635212.500000,      4973120.000000,            0.756000,            2.896000,            1.480000,
       635212.500000,      4973618.000000,            0.779000,            1.955000,            1.234000,
       634781.200000,      4973369.000000,            0.937000,            2.238000,            1.448000,
       654809.800000,      4992107.000000,            1.930000,            2.596000,            2.238000,
       655059.200000,      4991676.000000,            1.701000,            2.711000,            2.147000,
       655308.400000,      4992107.000000,            1.970000,            2.826000,            2.360000,
       662288.100000,      4991244.000000,            0.449000,            2.726000,            1.106000,
       662786.600000,      4991244.000000,            0.497000,            2.869000,            1.194000,
       662537.200000,      4991676.000000,            0.825000,            3.841000,            1.781000,
       633918.700000,      4970382.000000,            0.504000,            0.564000,            0.533000,
       633918.700000,      4970880.000000,            0.659000,            0.574000,            0.615000,
       655557.700000,      4991676.000000,            1.681000,            2.615000,            2.097000,
       655806.900000,      4992107.000000,            1.836000,            3.029000,            2.359000,
       655558.200000,      4989949.000000,            1.994000,            2.262000,            2.124000,
       655807.600000,      4989517.000000,            2.441000,            2.430000,            2.435000,
       656056.700000,      4989949.000000,            2.042000,            3.053000,            2.497000,
       663783.500000,      4992107.000000,            0.652000,            2.931000,            1.382000,
       663534.100000,      4992539.000000,            0.057000,            0.410000,            0.153000,
       663284.900000,      4992107.000000,            0.608000,            3.779000,            1.516000,
       662537.000000,      4941256.000000,            0.307000,            0.136000,            0.205000,
       663035.600000,      4941256.000000,            0.114000,            0.205000,            0.153000,
       662786.200000,      4941687.000000,            0.827000,            1.484000,            1.108000,
       665279.100000,      4992107.000000,            1.051000,            2.524000,            1.628000,
       665029.700000,      4992539.000000,            0.184000,            0.327000,            0.245000,
       664780.600000,      4992107.000000,            0.890000,            2.951000,            1.621000,
       663034.200000,      4946436.000000,            0.318000,            0.369000,            0.343000,
       662784.700000,      4946868.000000,            0.242000,            0.611000,            0.385000,
       662535.600000,      4946436.000000,            0.224000,            0.494000,            0.332000,
       666774.700000,      4992107.000000,            1.288000,            2.174000,            1.673000,
       666525.300000,      4992539.000000,            0.309000,            0.368000,            0.337000,
       666276.200000,      4992107.000000,            1.159000,            2.447000,            1.684000,
       661042.600000,      4988222.000000,            1.544000,            4.818000,            2.728000,
       661291.900000,      4987791.000000,            1.311000,            5.235000,            2.620000,
       661541.100000,      4988222.000000,            1.435000,            5.252000,            2.745000,
       668270.300000,      4992107.000000,            1.689000,            1.947000,            1.814000,
       668020.900000,      4992539.000000,            0.061000,            0.336000,            0.143000,
       667771.800000,      4992107.000000,            1.499000,            2.205000,            1.818000,
       662538.200000,      4988222.000000,            0.947000,            4.683000,            2.106000,
       662787.600000,      4987791.000000,            0.908000,            5.372000,            2.208000,
       663036.700000,      4988222.000000,            0.728000,            4.153000,            1.739000,
       669765.900000,      4992107.000000,            1.520000,            1.329000,            1.421000,
       669516.500000,      4992539.000000,            0.046000,            0.326000,            0.123000,
       669267.400000,      4992107.000000,            1.294000,            1.475000,            1.381000,
       664033.800000,      4988222.000000,            0.707000,            3.283000,            1.524000,
       664283.200000,      4987791.000000,            0.696000,            3.334000,            1.523000,
       664532.300000,      4988222.000000,            0.694000,            3.321000,            1.518000,
       671261.500000,      4992107.000000,            1.553000,            1.376000,            1.462000,
       671012.200000,      4992539.000000,            0.055000,            0.269000,            0.121000,
       670763.000000,      4992107.000000,            1.501000,            1.365000,            1.432000,
       665529.400000,      4988222.000000,            0.673000,            2.517000,            1.301000,
       665778.800000,      4987791.000000,            0.695000,            3.211000,            1.494000,
       666027.900000,      4988222.000000,            0.573000,            2.258000,            1.138000,
       672757.100000,      4992107.000000,            1.157000,            1.244000,            1.200000,
       672507.800000,      4992539.000000,            0.079000,            0.304000,            0.155000,
       672258.600000,      4992107.000000,            1.106000,            1.234000,            1.168000,
       667025.000000,      4988222.000000,            0.748000,            2.661000,            1.411000,
       667274.400000,      4987791.000000,            0.693000,            2.593000,            1.340000,
       667523.500000,      4988222.000000,            0.827000,            2.686000,            1.490000,
       674252.700000,      4992107.000000,            0.918000,            1.454000,            1.155000,
       674003.400000,      4992539.000000,            0.449000,            0.347000,            0.394000,
       673754.200000,      4992107.000000,            1.088000,            1.281000,            1.181000,
       668520.600000,      4988222.000000,            0.853000,            2.490000,            1.457000,
       668770.000000,      4987791.000000,            0.939000,            3.407000,            1.788000,
       669019.100000,      4988222.000000,            1.057000,            2.409000,            1.596000,
       675748.300000,      4992107.000000,            0.965000,            1.609000,            1.246000,
       675499.000000,      4992539.000000,            0.167000,            0.398000,            0.258000,
       675249.800000,      4992107.000000,            0.848000,            1.239000,            1.025000,
       670016.200000,      4988222.000000,            0.778000,            2.077000,            1.271000,
       670265.600000,      4987791.000000,            1.162000,            2.109000,            1.566000,
       670514.700000,      4988222.000000,            0.833000,            1.956000,            1.277000,
       677243.900000,      4992107.000000,            0.753000,            1.879000,            1.190000,
       676994.600000,      4992539.000000,            0.052000,            0.330000,            0.131000,
       676745.400000,      4992107.000000,            0.675000,            1.905000,            1.134000,
       671511.800000,      4988222.000000,            1.020000,            2.172000,            1.489000,
       671761.200000,      4987791.000000,            0.958000,            2.191000,            1.449000,
       672010.300000,      4988222.000000,            1.106000,            1.957000,            1.471000,
       678739.600000,      4992107.000000,            0.801000,            1.628000,            1.142000,
       678490.200000,      4992539.000000,            0.041000,            0.436000,            0.134000,
       678241.000000,      4992107.000000,            0.857000,            2.005000,            1.310000,
       677493.100000,      4941256.000000,            0.042000,            0.157000,            0.081000,
       677991.700000,      4941256.000000,            0.320000,            0.385000,            0.351000,
       677742.300000,      4941687.000000,            0.872000,            1.482000,            1.137000,
       676993.200000,      4946436.000000,            0.444000,            0.611000,            0.521000,
       676743.800000,      4946868.000000,            0.442000,            0.598000,            0.514000,
       676494.700000,      4946436.000000,            0.480000,            0.792000,            0.616000,
       674502.800000,      4989086.000000,            1.134000,            1.080000,            1.107000,
       674752.200000,      4988654.000000,            1.620000,            1.183000,            1.384000,
       675001.300000,      4989086.000000,            1.194000,            0.883000,            1.027000,
       681232.200000,      4992107.000000,            1.180000,            1.136000,            1.158000,
       681730.800000,      4992107.000000,            1.214000,            1.072000,            1.141000,
       681481.400000,      4992539.000000,            0.056000,            0.200000,            0.105000,
       675998.700000,      4988222.000000,            1.379000,            1.094000,            1.228000,
       676248.100000,      4987791.000000,            1.288000,            1.372000,            1.329000,
       676497.200000,      4988222.000000,            1.286000,            0.973000,            1.119000,
       683226.400000,      4992107.000000,            0.989000,            0.940000,            0.964000,
       682977.000000,      4992539.000000,            0.158000,            0.287000,            0.213000,
       682727.800000,      4992107.000000,            1.101000,            0.879000,            0.984000,
       677494.300000,      4988222.000000,            1.195000,            0.954000,            1.068000,
       677743.700000,      4987791.000000,            0.890000,            0.822000,            0.855000,
       677992.800000,      4988222.000000,            1.047000,            0.934000,            0.989000,
       705612.900000,      4963910.000000,            0.292000,            0.188000,            0.234000,
       705612.900000,      4963412.000000,            0.255000,            0.257000,            0.256000,
       706044.200000,      4963661.000000,            0.227000,            0.227000,            0.227000,
       704750.400000,      4964409.000000,            0.318000,            0.214000,            0.260000,
       704750.400000,      4963911.000000,            0.337000,            0.164000,            0.235000,
       705181.700000,      4964160.000000,            0.325000,            0.196000,            0.253000,
       685719.100000,      4992107.000000,            1.119000,            1.119000,            1.119000,
       686217.600000,      4992107.000000,            1.156000,            0.866000,            1.000000,
       685968.200000,      4992539.000000,            0.223000,            0.180000,            0.200000,
       688711.100000,      4989517.000000,            1.070000,            0.603000,            0.804000,
       688461.600000,      4989949.000000,            1.373000,            0.803000,            1.050000,
       688212.500000,      4989517.000000,            0.888000,            0.629000,            0.747000,
       683475.600000,      4992539.000000,            0.296000,            0.256000,            0.275000,
       690455.500000,      4990812.000000,            0.581000,            0.431000,            0.500000,
       690206.100000,      4991244.000000,            0.849000,            0.298000,            0.503000,
       689957.000000,      4990812.000000,            0.627000,            0.348000,            0.467000,
       706044.200000,      4980590.000000,            0.717000,            0.438000,            0.560000,
       706475.500000,      4980839.000000,            0.856000,            0.536000,            0.677000,
       706044.200000,      4981088.000000,            0.508000,            0.248000,            0.355000,
       689458.000000,      4992539.000000,            0.055000,            0.389000,            0.146000,
       689707.300000,      4992107.000000,            0.625000,            0.543000,            0.582000,
       689956.500000,      4992539.000000,            0.287000,            0.166000,            0.218000,
       696687.500000,      4990381.000000,            0.279000,            0.420000,            0.342000,
       697186.000000,      4990381.000000,            0.302000,            0.560000,            0.411000,
       696936.600000,      4990812.000000,            0.392000,            0.541000,            0.460000,
       695689.800000,      4992107.000000,            1.041000,            0.520000,            0.736000,
       695440.400000,      4992539.000000,            0.066000,            0.119000,            0.089000,
       695191.300000,      4992107.000000,            0.844000,            0.485000,            0.640000,
       693447.100000,      4989949.000000,            0.522000,            0.401000,            0.458000,
       692948.500000,      4989949.000000,            0.524000,            0.474000,            0.499000,
       693198.000000,      4989517.000000,            0.539000,            0.381000,            0.453000,
       695690.700000,      4989517.000000,            0.381000,            0.377000,            0.379000,
       696189.300000,      4989517.000000,            0.412000,            0.422000,            0.417000,
       695939.800000,      4989949.000000,            0.376000,            0.397000,            0.386000,
       688959.400000,      4992539.000000,            0.245000,            0.167000,            0.202000,
       689208.800000,      4992107.000000,            0.625000,            0.652000,            0.639000,
       688460.900000,      4992539.000000,            0.206000,            0.162000,            0.183000,
       688710.300000,      4992107.000000,            0.915000,            0.706000,            0.803000,
       706044.200000,      4973121.000000,            0.441000,            0.276000,            0.349000,
       706044.200000,      4972623.000000,            0.555000,            0.221000,            0.350000,
       706475.500000,      4972872.000000,            0.509000,            0.254000,            0.360000,
       706044.200000,      4972126.000000,            0.566000,            0.220000,            0.353000,
       706475.500000,      4972374.000000,            0.560000,            0.282000,            0.398000,
       691452.300000,      4991676.000000,            0.771000,            0.535000,            0.642000,
       691203.000000,      4992107.000000,            0.626000,            0.491000,            0.555000,
       690953.800000,      4991676.000000,            0.700000,            0.538000,            0.614000,
       685469.700000,      4992539.000000,            0.347000,            0.206000,            0.268000,
       683974.100000,      4992539.000000,            0.071000,            0.214000,            0.123000,
       683724.900000,      4992107.000000,            0.930000,            0.780000,            0.851000,
       686716.100000,      4992107.000000,            1.294000,            1.036000,            1.158000,
       687214.700000,      4992107.000000,            1.303000,            0.784000,            1.011000,
       686965.300000,      4992539.000000,            0.399000,            0.174000,            0.263000,
       705612.900000,      4962915.000000,            0.247000,            0.302000,            0.273000,
       706044.200000,      4963163.000000,            0.213000,            0.170000,            0.190000,
       682478.500000,      4941256.000000,            0.052000,            0.344000,            0.134000,
       682229.100000,      4941687.000000,            0.843000,            0.651000,            0.741000,
       681979.900000,      4941256.000000,            0.035000,            0.047000,            0.040000,
       704319.100000,      4964658.000000,            0.314000,            0.269000,            0.291000,
       704319.100000,      4964160.000000,            0.378000,            0.149000,            0.237000,
       681480.000000,      4946436.000000,            0.478000,            0.408000,            0.442000,
       681230.600000,      4946867.000000,            0.591000,            0.333000,            0.444000,
       680981.500000,      4946436.000000,            0.314000,            0.461000,            0.380000,
       684223.200000,      4941687.000000,            0.504000,            0.611000,            0.555000,
       683973.900000,      4942119.000000,            0.304000,            0.259000,            0.280000,
       683724.700000,      4941687.000000,            0.540000,            0.674000,            0.603000,
       684721.800000,      4941687.000000,            0.509000,            0.408000,            0.456000,
       684472.400000,      4942119.000000,            0.291000,            0.183000,            0.231000,
       685220.300000,      4941687.000000,            0.481000,            0.370000,            0.422000,
       684971.000000,      4942119.000000,            0.277000,            0.180000,            0.223000,
       685718.900000,      4941687.000000,            0.452000,            0.378000,            0.414000,
       685469.500000,      4942119.000000,            0.308000,            0.163000,            0.224000,
       686466.800000,      4941256.000000,            0.481000,            0.094000,            0.213000,
       686217.400000,      4941687.000000,            0.416000,            0.409000,            0.413000,
       685968.200000,      4941256.000000,            0.046000,            0.171000,            0.089000,
       686965.300000,      4941256.000000,            0.180000,            0.063000,            0.107000,
       686715.900000,      4941687.000000,            0.312000,            0.294000,            0.303000,
       687463.800000,      4941256.000000,            0.183000,            0.094000,            0.131000,
       687214.500000,      4941687.000000,            0.315000,            0.263000,            0.288000,
       687962.400000,      4941256.000000,            0.050000,            0.058000,            0.054000,
       687713.000000,      4941687.000000,            0.210000,            0.286000,            0.245000,
       688460.900000,      4941256.000000,            0.117000,            0.218000,            0.160000,
       688211.500000,      4941687.000000,            0.226000,            0.230000,            0.228000,
       706044.200000,      4958682.000000,            0.295000,            0.253000,            0.273000,
       706044.200000,      4958184.000000,            0.306000,            0.156000,            0.218000,
       706475.500000,      4958433.000000,            0.430000,            0.170000,            0.271000,
       689458.000000,      4941256.000000,            0.099000,            0.071000,            0.084000,
       689208.600000,      4941687.000000,            0.312000,            0.477000,            0.386000,
       688959.400000,      4941256.000000,            0.091000,            0.133000,            0.110000,
       689956.500000,      4941256.000000,            0.062000,            0.145000,            0.095000,
       689707.100000,      4941687.000000,            0.266000,            0.413000,            0.331000,
       706475.500000,      4960425.000000,            0.300000,            0.306000,            0.303000,
       706475.500000,      4960923.000000,            0.272000,            0.238000,            0.254000,
       706044.200000,      4960674.000000,            0.260000,            0.168000,            0.209000,
       690205.700000,      4941687.000000,            0.314000,            0.389000,            0.349000,
       690704.200000,      4941687.000000,            0.336000,            0.369000,            0.353000,
       690454.800000,      4942119.000000,            0.291000,            0.232000,            0.260000,
       706906.700000,      4960176.000000,            0.092000,            0.111000,            0.101000,
       706906.700000,      4960674.000000,            0.112000,            0.060000,            0.082000,
       706906.700000,      4959678.000000,            0.083000,            0.098000,            0.090000,
       706475.500000,      4959927.000000,            0.349000,            0.259000,            0.301000,
       706906.700000,      4959180.000000,            0.071000,            0.033000,            0.048000,
       706475.500000,      4959429.000000,            0.353000,            0.197000,            0.264000,
       706475.500000,      4958931.000000,            0.266000,            0.309000,            0.287000,
       706906.700000,      4958682.000000,            0.237000,            0.036000,            0.092000,
       706906.700000,      4958184.000000,            0.064000,            0.043000,            0.053000,
       693196.900000,      4941687.000000,            0.177000,            0.257000,            0.214000,
       693695.400000,      4941687.000000,            0.208000,            0.199000,            0.204000,
       693446.000000,      4942119.000000,            0.390000,            0.209000,            0.286000,
       693446.300000,      4941256.000000,            0.223000,            0.248000,            0.235000,
       693944.800000,      4941256.000000,            0.056000,            0.194000,            0.104000,
       694443.300000,      4941256.000000,            0.027000,            0.114000,            0.056000,
       694194.000000,      4941687.000000,            0.327000,            0.302000,            0.314000,
       694941.900000,      4941256.000000,            0.076000,            0.113000,            0.093000,
       694692.500000,      4941687.000000,            0.271000,            0.265000,            0.268000,
       694941.400000,      4942982.000000,            0.148000,            0.203000,            0.173000,
       695439.900000,      4942982.000000,            0.183000,            0.199000,            0.191000,
       695190.500000,      4943414.000000,            0.248000,            0.204000,            0.225000,
       695191.000000,      4941687.000000,            0.211000,            0.271000,            0.239000,
       695689.600000,      4941687.000000,            0.198000,            0.293000,            0.241000,
       695440.200000,      4942119.000000,            0.166000,            0.272000,            0.212000,
       696188.100000,      4941687.000000,            0.179000,            0.302000,            0.232000,
       695938.700000,      4942119.000000,            0.158000,            0.237000,            0.194000,
       705612.900000,      4951463.000000,            0.205000,            0.205000,            0.205000,
       705612.900000,      4950965.000000,            0.204000,            0.175000,            0.189000,
       706044.200000,      4951214.000000,            0.150000,            0.133000,            0.142000,
       696437.500000,      4941256.000000,            0.081000,            0.105000,            0.093000,
       696936.000000,      4941256.000000,            0.075000,            0.099000,            0.087000,
       696686.600000,      4941687.000000,            0.213000,            0.251000,            0.231000,
       706044.200000,      4950218.000000,            0.213000,            0.135000,            0.169000,
       706044.200000,      4949720.000000,            0.189000,            0.246000,            0.216000,
       706475.500000,      4949969.000000,            0.285000,            0.127000,            0.190000,
       697185.200000,      4941687.000000,            0.195000,            0.272000,            0.230000,
       697683.700000,      4941687.000000,            0.151000,            0.319000,            0.219000,
       697434.300000,      4942119.000000,            0.164000,            0.138000,            0.150000,
       698182.200000,      4941687.000000,            0.117000,            0.269000,            0.177000,
       697932.800000,      4942119.000000,            0.144000,            0.160000,            0.152000,
       706906.700000,      4952209.000000,            0.114000,            0.129000,            0.121000,
       706906.700000,      4952707.000000,            0.081000,            0.248000,            0.142000,
       706475.500000,      4952458.000000,            0.265000,            0.174000,            0.215000,
       698930.200000,      4941256.000000,            0.129000,            0.069000,            0.094000,
       698680.800000,      4941687.000000,            0.139000,            0.256000,            0.188000,
       698431.600000,      4941256.000000,            0.065000,            0.055000,            0.060000,
       706475.500000,      4950965.000000,            0.300000,            0.152000,            0.214000,
       706475.500000,      4951463.000000,            0.206000,            0.142000,            0.171000,
       699677.600000,      4942551.000000,            0.163000,            0.180000,            0.171000,
       699428.200000,      4942982.000000,            0.143000,            0.198000,            0.168000,
       699179.000000,      4942551.000000,            0.148000,            0.197000,            0.170000,
       706906.700000,      4951214.000000,            0.130000,            0.253000,            0.182000,
       706906.700000,      4950716.000000,            0.122000,            0.088000,            0.103000,
       700425.800000,      4941256.000000,            0.043000,            0.059000,            0.050000,
       700176.400000,      4941687.000000,            0.293000,            0.269000,            0.280000,
       699927.200000,      4941256.000000,            0.277000,            0.118000,            0.181000,
       706906.700000,      4949720.000000,            0.114000,            0.090000,            0.102000,
       706475.500000,      4949471.000000,            0.320000,            0.267000,            0.292000,
       706906.700000,      4949222.000000,            0.283000,            0.080000,            0.150000,
       701173.200000,      4942551.000000,            0.152000,            0.087000,            0.115000,
       700923.700000,      4942982.000000,            0.124000,            0.179000,            0.149000,
       700674.600000,      4942551.000000,            0.128000,            0.078000,            0.100000,
       701422.800000,      4941256.000000,            0.055000,            0.063000,            0.059000,
       701173.400000,      4941687.000000,            0.183000,            0.309000,            0.238000,
       700924.300000,      4941256.000000,            0.042000,            0.066000,            0.053000,
       705612.600000,      4945987.000000,            0.101000,            0.221000,            0.149000,
       706044.100000,      4946235.000000,            0.151000,            0.217000,            0.181000,
       705612.900000,      4946484.000000,            0.113000,            0.150000,            0.130000,
       702170.500000,      4941687.000000,            0.187000,            0.349000,            0.256000,
       701921.100000,      4942119.000000,            0.167000,            0.139000,            0.152000,
       701672.000000,      4941687.000000,            0.168000,            0.309000,            0.228000,
       702669.000000,      4941687.000000,            0.317000,            0.307000,            0.312000,
       702419.600000,      4942119.000000,            0.170000,            0.256000,            0.209000,
       706475.500000,      4947480.000000,            0.300000,            0.260000,            0.280000,
       706044.200000,      4947231.000000,            0.236000,            0.146000,            0.186000,
       706475.500000,      4946982.000000,            0.294000,            0.221000,            0.255000,
       703167.600000,      4941687.000000,            0.167000,            0.253000,            0.205000,
       702918.200000,      4942119.000000,            0.156000,            0.189000,            0.172000,
       702918.400000,      4941256.000000,            0.192000,            0.105000,            0.142000,
       703417.000000,      4941256.000000,            0.061000,            0.111000,            0.082000,
       706475.500000,      4946484.000000,            0.158000,            0.340000,            0.232000,
       706475.400000,      4945986.000000,            0.176000,            0.182000,            0.179000,
       706906.700000,      4946732.000000,            0.098000,            0.106000,            0.102000,
       706906.700000,      4946235.000000,            0.104000,            0.082000,            0.092000,
       705604.900000,      4944493.000000,            0.157000,            0.204000,            0.179000,
       705165.500000,      4944246.000000,            0.219000,            0.390000,            0.293000,
       705595.700000,      4943995.000000,            0.127000,            0.375000,            0.219000,
       706906.700000,      4945737.000000,            0.121000,            0.105000,            0.113000,
       704663.000000,      4941687.000000,            0.189000,            0.323000,            0.247000,
       705162.700000,      4941687.000000,            0.280000,            0.301000,            0.291000,
       704917.200000,      4942115.000000,            0.305000,            0.176000,            0.232000,
       706906.700000,      4944741.000000,            0.112000,            0.165000,            0.136000,
       706473.700000,      4944492.000000,            0.244000,            0.240000,            0.242000,
       706906.700000,      4944243.000000,            0.116000,            0.134000,            0.125000,
       705672.000000,      4941690.000000,            0.229000,            0.232000,            0.231000,
       705419.900000,      4942116.000000,            0.211000,            0.175000,            0.192000,
       706026.600000,      4943742.000000,            0.168000,            0.269000,            0.212000,
       705577.200000,      4943502.000000,            0.237000,            0.259000,            0.248000,
       706007.100000,      4943234.000000,            0.246000,            0.184000,            0.213000,
       706171.000000,      4941654.000000,            0.215000,            0.213000,            0.214000,
       705977.900000,      4942163.000000,            0.297000,            0.242000,            0.268000,
       706906.700000,      4943247.000000,            0.090000,            0.143000,            0.113000,
       706460.700000,      4942987.000000,            0.301000,            0.167000,            0.224000,
       706906.700000,      4942749.000000,            0.083000,            0.124000,            0.101000,
       706906.700000,      4942252.000000,            0.159000,            0.100000,            0.126000,
       706497.800000,      4941980.000000,            0.346000,            0.230000,            0.282000,
       706459.600000,      4942476.000000,            0.392000,            0.123000,            0.220000,
       706474.900000,      4944990.000000,            0.212000,            0.167000,            0.189000,
       704750.500000,      4947978.000000,            0.284000,            0.187000,            0.231000,
       704319.500000,      4947730.000000,            0.182000,            0.276000,            0.224000,
       704750.600000,      4947481.000000,            0.185000,            0.259000,            0.219000,
       701422.600000,      4942119.000000,            0.148000,            0.170000,            0.159000,
       700674.900000,      4941687.000000,            0.273000,            0.285000,            0.279000,
       700425.500000,      4942119.000000,            0.203000,            0.273000,            0.236000,
