E-UTM [m],N-UTM [m],Rew [m/s2],Rns [m/s2],Rgh [m/s2],Rp [m/s2],Ro [m/s2],
       636506.400000,      4960921.000000,            0.527000,            0.607000,            0.566000,            0.803000,            0.030000,
       636506.400000,      4960423.000000,            0.592000,            0.497000,            0.543000,            0.768000,            0.093000,
       646831.900000,      4945141.000000,            0.440000,            0.489000,            0.464000,            0.658000,            0.012000,
       646333.300000,      4945141.000000,            0.519000,            0.531000,            0.525000,            0.742000,            0.016000,
       645834.800000,      4945141.000000,            0.466000,            0.509000,            0.487000,            0.054000,            0.688000,
       645336.200000,      4945141.000000,            0.440000,            0.507000,            0.473000,            0.671000,            0.025000,
       644837.700000,      4945141.000000,            0.591000,            0.590000,            0.591000,            0.835000,            0.028000,
       644339.100000,      4945141.000000,            0.549000,            0.603000,            0.575000,            0.815000,            0.011000,
       636506.400000,      4956938.000000,            0.499000,            0.603000,            0.548000,            0.100000,            0.776000,
       635643.800000,      4953453.000000,            0.554000,            0.566000,            0.560000,            0.792000,            0.018000,
       642594.300000,      4944709.000000,            0.578000,            0.503000,            0.539000,            0.028000,            0.765000,
       643092.900000,      4944709.000000,            0.462000,            0.514000,            0.487000,            0.060000,            0.688000,
       642095.800000,      4944709.000000,            0.532000,            0.432000,            0.479000,            0.679000,            0.093000,
       641597.200000,      4944709.000000,            0.491000,            0.527000,            0.509000,            0.720000,            0.001000,
       636506.500000,      4952955.000000,            0.523000,            0.598000,            0.559000,            0.079000,            0.791000,
       636506.500000,      4953453.000000,            0.437000,            0.550000,            0.490000,            0.103000,            0.695000,
       640849.100000,      4945141.000000,            0.574000,            0.565000,            0.570000,            0.805000,            0.033000,
       641098.700000,      4944709.000000,            0.437000,            0.626000,            0.523000,            0.159000,            0.747000,
       641347.700000,      4945141.000000,            0.504000,            0.470000,            0.486000,            0.001000,            0.689000,
       640350.500000,      4945141.000000,            0.436000,            0.455000,            0.445000,            0.035000,            0.629000,
       639851.800000,      4945141.000000,            0.470000,            0.545000,            0.506000,            0.077000,            0.715000,
       639352.800000,      4945142.000000,            0.488000,            0.482000,            0.485000,            0.686000,            0.027000,
       636506.500000,      4949967.000000,            0.526000,            0.448000,            0.485000,            0.687000,            0.079000,
       636506.500000,      4950465.000000,            0.491000,            0.563000,            0.525000,            0.075000,            0.743000,
       636075.200000,      4950216.000000,            0.460000,            0.527000,            0.492000,            0.699000,            0.024000,
       639103.400000,      4945577.000000,            0.434000,            0.546000,            0.487000,            0.103000,            0.690000,
       638602.800000,      4945586.000000,            0.511000,            0.483000,            0.497000,            0.004000,            0.703000,
       638105.500000,      4944710.000000,            0.549000,            0.457000,            0.501000,            0.709000,            0.089000,
       637604.500000,      4944711.000000,            0.528000,            0.432000,            0.478000,            0.676000,            0.091000,
       637333.800000,      4945155.000000,            0.440000,            0.423000,            0.431000,            0.008000,            0.610000,
       636835.600000,      4945122.000000,            0.488000,            0.433000,            0.459000,            0.018000,            0.652000,
       636424.400000,      4945060.000000,            0.448000,            0.436000,            0.442000,            0.013000,            0.625000,
       636493.400000,      4945464.000000,            0.518000,            0.486000,            0.502000,            0.002000,            0.710000,
       636067.700000,      4945260.000000,            0.633000,            0.434000,            0.524000,            0.116000,            0.759000,
       636086.900000,      4946232.000000,            0.419000,            0.459000,            0.439000,            0.049000,            0.620000,
       636083.000000,      4945738.000000,            0.456000,            0.473000,            0.465000,            0.034000,            0.657000,
       636079.900000,      4946731.000000,            0.417000,            0.417000,            0.417000,            0.590000,            0.019000,
       636506.600000,      4948474.000000,            0.421000,            0.510000,            0.464000,            0.085000,            0.656000,
       636506.600000,      4947976.000000,            0.443000,            0.489000,            0.465000,            0.660000,            0.011000,
       636506.600000,      4949470.000000,            0.501000,            0.455000,            0.477000,            0.010000,            0.677000,
       636506.600000,      4948972.000000,            0.399000,            0.445000,            0.421000,            0.598000,            0.013000,
       636075.200000,      4949719.000000,            0.610000,            0.650000,            0.630000,            0.058000,            0.889000,
       636937.900000,      4949718.000000,            0.430000,            0.614000,            0.514000,            0.742000,            0.106000,
       636937.800000,      4950216.000000,            0.425000,            0.599000,            0.505000,            0.728000,            0.099000,
       636075.200000,      4951710.000000,            0.468000,            0.554000,            0.509000,            0.084000,            0.720000,
       643591.500000,      4944709.000000,            0.517000,            0.731000,            0.615000,            0.887000,            0.122000,
       636506.500000,      4951461.000000,            0.416000,            0.620000,            0.508000,            0.737000,            0.120000,
       636506.500000,      4951959.000000,            0.530000,            0.587000,            0.558000,            0.066000,            0.788000,
       636506.400000,      4954946.000000,            0.454000,            0.577000,            0.512000,            0.111000,            0.726000,
       643342.000000,      4945141.000000,            0.468000,            0.508000,            0.488000,            0.691000,            0.005000,
       643840.500000,      4945141.000000,            0.436000,            0.590000,            0.507000,            0.729000,            0.085000,
       647081.300000,      4944709.000000,            0.610000,            0.842000,            0.717000,            1.031000,            0.130000,
       636937.700000,      4956689.000000,            0.547000,            0.471000,            0.508000,            0.029000,            0.721000,
       636937.700000,      4956191.000000,            0.564000,            0.534000,            0.549000,            0.005000,            0.777000,
       647579.900000,      4944709.000000,            0.525000,            0.565000,            0.545000,            0.054000,            0.770000,
       636075.100000,      4958681.000000,            0.526000,            0.508000,            0.517000,            0.730000,            0.037000,
       636506.400000,      4958432.000000,            0.690000,            0.625000,            0.656000,            0.927000,            0.077000,
       636506.400000,      4962913.000000,            0.734000,            0.533000,            0.625000,            0.891000,            0.172000,
       636506.400000,      4962415.000000,            0.569000,            0.613000,            0.590000,            0.059000,            0.834000,
       636506.400000,      4963411.000000,            0.572000,            0.567000,            0.570000,            0.805000,            0.030000,
       636506.400000,      4963909.000000,            0.504000,            0.758000,            0.618000,            0.898000,            0.150000,
       636075.100000,      4965154.000000,            0.704000,            0.565000,            0.631000,            0.068000,            0.900000,
       655058.100000,      4944709.000000,            0.705000,            0.899000,            0.796000,            1.138000,            0.099000,
       655556.600000,      4944709.000000,            0.553000,            0.815000,            0.671000,            0.972000,            0.153000,
       655307.200000,      4945141.000000,            0.708000,            0.626000,            0.665000,            0.027000,            0.944000,
       655805.700000,      4945141.000000,            0.679000,            0.603000,            0.640000,            0.024000,            0.908000,
       655556.300000,      4945572.000000,            0.665000,            0.731000,            0.697000,            0.988000,            0.013000,
       656055.100000,      4944709.000000,            0.610000,            0.693000,            0.650000,            0.923000,            0.028000,
       656553.700000,      4944709.000000,            0.749000,            0.822000,            0.785000,            0.088000,            1.109000,
       636075.100000,      4967145.000000,            0.600000,            0.594000,            0.597000,            0.844000,            0.032000,
       636075.100000,      4967643.000000,            0.596000,            0.735000,            0.661000,            0.129000,            0.937000,
       657052.200000,      4944709.000000,            0.650000,            0.629000,            0.639000,            0.903000,            0.045000,
       636075.100000,      4968141.000000,            0.703000,            0.472000,            0.576000,            0.136000,            0.835000,
       657550.800000,      4944709.000000,            0.663000,            0.618000,            0.640000,            0.002000,            0.906000,
       658049.300000,      4944709.000000,            0.653000,            0.656000,            0.654000,            0.925000,            0.028000,
       636937.600000,      4968638.000000,            0.574000,            0.708000,            0.638000,            0.910000,            0.065000,
       636937.600000,      4969136.000000,            0.547000,            0.514000,            0.530000,            0.001000,            0.751000,
       636506.300000,      4968888.000000,            0.618000,            0.530000,            0.572000,            0.035000,            0.813000,
       656057.200000,      4988222.000000,            0.811000,            0.884000,            0.847000,            1.199000,            0.011000,
       656306.400000,      4988654.000000,            0.901000,            1.065000,            0.980000,            1.394000,            0.069000,
       661040.500000,      4944709.000000,            0.674000,            0.771000,            0.721000,            1.023000,            0.034000,
       661539.100000,      4944709.000000,            0.685000,            0.840000,            0.758000,            1.081000,            0.074000,
       662037.600000,      4944709.000000,            0.633000,            0.633000,            0.633000,            0.895000,            0.030000,
       662536.200000,      4944709.000000,            0.834000,            0.891000,            0.862000,            0.081000,            1.218000,
       663532.700000,      4946436.000000,            0.786000,            0.952000,            0.865000,            0.158000,            1.225000,
       663283.300000,      4946868.000000,            0.740000,            0.707000,            0.723000,            0.011000,            1.023000,
       663533.200000,      4944709.000000,            0.535000,            0.811000,            0.658000,            0.957000,            0.164000,
       664031.800000,      4944709.000000,            0.696000,            0.672000,            0.684000,            0.966000,            0.049000,
       665028.300000,      4946436.000000,            0.681000,            0.732000,            0.706000,            1.000000,            0.003000,
       664778.900000,      4946868.000000,            0.792000,            0.641000,            0.712000,            1.009000,            0.140000,
       664529.800000,      4946436.000000,            0.720000,            0.685000,            0.702000,            0.992000,            0.058000,
       665028.800000,      4944709.000000,            0.790000,            0.855000,            0.822000,            1.164000,            0.007000,
       665527.400000,      4944709.000000,            0.831000,            0.687000,            0.756000,            1.070000,            0.137000,
       666523.900000,      4946436.000000,            0.860000,            0.640000,            0.742000,            1.055000,            0.190000,
       666274.500000,      4946868.000000,            1.011000,            0.763000,            0.878000,            0.134000,            1.260000,
       666025.400000,      4946436.000000,            0.989000,            0.758000,            0.866000,            0.123000,            1.240000,
       666524.500000,      4944709.000000,            0.716000,            0.752000,            0.733000,            0.060000,            1.036000,
       667023.000000,      4944709.000000,            0.659000,            0.621000,            0.640000,            0.003000,            0.906000,
       668019.600000,      4946436.000000,            0.636000,            0.827000,            0.726000,            0.169000,            1.030000,
       667770.200000,      4946868.000000,            0.965000,            0.941000,            0.953000,            0.028000,            1.348000,
       667521.000000,      4946436.000000,            0.730000,            0.846000,            0.786000,            1.116000,            0.045000,
       668020.100000,      4944709.000000,            0.798000,            0.599000,            0.691000,            0.108000,            0.992000,
       668518.600000,      4944709.000000,            0.625000,            0.902000,            0.751000,            1.086000,            0.160000,
       669515.200000,      4946436.000000,            0.782000,            0.734000,            0.758000,            0.002000,            1.073000,
       669265.800000,      4946868.000000,            0.893000,            1.032000,            0.960000,            1.364000,            0.053000,
       669016.600000,      4946436.000000,            0.927000,            0.685000,            0.797000,            1.134000,            0.209000,
       669515.700000,      4944709.000000,            0.702000,            0.629000,            0.665000,            0.939000,            0.083000,
       670014.200000,      4944709.000000,            0.617000,            0.653000,            0.635000,            0.056000,            0.897000,
       671010.800000,      4946436.000000,            0.774000,            0.672000,            0.721000,            1.020000,            0.106000,
       670761.400000,      4946868.000000,            0.762000,            0.621000,            0.688000,            0.067000,            0.981000,
       670512.200000,      4946436.000000,            0.972000,            0.648000,            0.794000,            0.191000,            1.153000,
       671011.300000,      4944709.000000,            0.668000,            0.532000,            0.596000,            0.845000,            0.125000,
       671509.800000,      4944709.000000,            0.717000,            0.665000,            0.690000,            0.975000,            0.069000,
       672506.400000,      4946436.000000,            0.816000,            0.659000,            0.733000,            0.077000,            1.046000,
       672257.000000,      4946868.000000,            0.667000,            0.927000,            0.787000,            0.221000,            1.121000,
       672007.800000,      4946436.000000,            0.651000,            0.923000,            0.775000,            1.118000,            0.156000,
       672506.900000,      4944709.000000,            0.599000,            0.638000,            0.618000,            0.875000,            0.001000,
       673005.400000,      4944709.000000,            0.568000,            0.778000,            0.665000,            0.956000,            0.117000,
       674002.000000,      4946436.000000,            0.625000,            0.795000,            0.705000,            0.153000,            0.999000,
       673752.600000,      4946868.000000,            0.740000,            0.659000,            0.698000,            0.025000,            0.990000,
       673503.500000,      4946436.000000,            0.668000,            0.729000,            0.698000,            0.988000,            0.010000,
       674002.500000,      4944709.000000,            0.727000,            0.518000,            0.614000,            0.875000,            0.176000,
       674501.100000,      4944709.000000,            0.687000,            0.695000,            0.691000,            0.977000,            0.027000,
       675497.600000,      4946436.000000,            0.587000,            0.654000,            0.619000,            0.076000,            0.875000,
       675248.200000,      4946868.000000,            0.885000,            0.790000,            0.836000,            1.181000,            0.106000,
       674999.100000,      4946436.000000,            0.652000,            0.594000,            0.622000,            0.011000,            0.882000,
       675498.100000,      4944709.000000,            0.676000,            0.886000,            0.774000,            0.185000,            1.099000,
       675996.700000,      4944709.000000,            0.572000,            0.572000,            0.572000,            0.027000,            0.808000,
       676495.200000,      4944709.000000,            0.596000,            0.620000,            0.608000,            0.046000,            0.859000,
       677491.700000,      4946436.000000,            0.757000,            0.681000,            0.718000,            1.015000,            0.087000,
       677242.300000,      4946868.000000,            0.678000,            0.787000,            0.731000,            0.111000,            1.033000,
       677492.300000,      4944709.000000,            0.736000,            0.515000,            0.616000,            0.879000,            0.186000,
       675001.600000,      4988222.000000,            0.710000,            0.816000,            0.761000,            1.081000,            0.039000,
       675251.000000,      4987791.000000,            0.742000,            0.789000,            0.765000,            1.083000,            0.003000,
       678489.300000,      4944709.000000,            0.816000,            0.647000,            0.726000,            1.029000,            0.154000,
       678987.900000,      4944709.000000,            0.592000,            0.524000,            0.557000,            0.022000,            0.790000,
       679984.400000,      4946436.000000,            0.603000,            0.676000,            0.639000,            0.081000,            0.903000,
       679735.000000,      4946867.000000,            0.695000,            0.800000,            0.746000,            1.059000,            0.039000,
       679485.900000,      4946436.000000,            0.531000,            0.621000,            0.574000,            0.816000,            0.036000,
       679984.900000,      4944709.000000,            0.608000,            0.527000,            0.566000,            0.031000,            0.804000,
       680483.500000,      4944709.000000,            0.498000,            0.648000,            0.568000,            0.813000,            0.079000,
       680982.000000,      4944709.000000,            0.676000,            0.584000,            0.629000,            0.889000,            0.094000,
       681480.500000,      4944709.000000,            0.515000,            0.656000,            0.582000,            0.127000,            0.825000,
       679488.200000,      4989086.000000,            0.667000,            0.627000,            0.647000,            0.002000,            0.915000,
       679986.700000,      4989086.000000,            0.855000,            0.653000,            0.748000,            0.107000,            1.071000,
       680485.200000,      4989086.000000,            0.597000,            0.717000,            0.655000,            0.932000,            0.054000,
       683225.300000,      4945141.000000,            0.487000,            0.592000,            0.537000,            0.100000,            0.760000,
       703025.300000,      4960924.000000,            0.510000,            0.415000,            0.460000,            0.046000,            0.656000,
       686465.600000,      4945572.000000,            0.516000,            0.659000,            0.583000,            0.128000,            0.827000,
       686216.400000,      4945141.000000,            0.493000,            0.563000,            0.527000,            0.748000,            0.024000,
       687961.400000,      4944709.000000,            0.523000,            0.519000,            0.521000,            0.022000,            0.737000,
       688708.800000,      4946004.000000,            0.501000,            0.671000,            0.580000,            0.148000,            0.825000,
       689207.300000,      4946004.000000,            0.518000,            0.583000,            0.550000,            0.780000,            0.020000,
       688957.900000,      4946436.000000,            0.452000,            0.578000,            0.511000,            0.113000,            0.725000,
       688958.500000,      4944709.000000,            0.430000,            0.503000,            0.465000,            0.073000,            0.657000,
       689457.000000,      4944709.000000,            0.568000,            0.559000,            0.563000,            0.796000,            0.032000,
       690453.800000,      4945572.000000,            0.553000,            0.482000,            0.516000,            0.026000,            0.733000,
       690952.300000,      4945572.000000,            0.473000,            0.610000,            0.537000,            0.769000,            0.072000,
       691201.500000,      4946004.000000,            0.460000,            0.488000,            0.473000,            0.042000,            0.669000,
       691700.000000,      4946004.000000,            0.416000,            0.543000,            0.475000,            0.112000,            0.674000,
       691450.600000,      4946436.000000,            0.488000,            0.572000,            0.529000,            0.084000,            0.748000,
       703456.600000,      4959181.000000,            0.456000,            0.477000,            0.466000,            0.037000,            0.658000,
       703456.600000,      4958185.000000,            0.408000,            0.508000,            0.456000,            0.650000,            0.049000,
       703456.500000,      4957688.000000,            0.404000,            0.384000,            0.394000,            0.556000,            0.033000,
       703456.500000,      4957190.000000,            0.374000,            0.453000,            0.412000,            0.587000,            0.036000,
       694192.900000,      4945141.000000,            0.403000,            0.393000,            0.398000,            0.012000,            0.563000,
       693943.500000,      4945572.000000,            0.696000,            0.362000,            0.502000,            0.211000,            0.755000,
       693694.400000,      4945141.000000,            0.466000,            0.438000,            0.451000,            0.638000,            0.041000,
       694691.400000,      4945141.000000,            0.493000,            0.555000,            0.523000,            0.069000,            0.740000,
       694442.000000,      4945572.000000,            0.369000,            0.448000,            0.407000,            0.075000,            0.576000,
       703456.500000,      4956194.000000,            0.443000,            0.360000,            0.399000,            0.040000,            0.569000,
       703025.200000,      4955945.000000,            0.414000,            0.390000,            0.402000,            0.002000,            0.568000,
       703456.500000,      4955198.000000,            0.383000,            0.426000,            0.404000,            0.049000,            0.570000,
       703025.200000,      4955447.000000,            0.389000,            0.507000,            0.444000,            0.105000,            0.631000,
       703025.200000,      4954949.000000,            0.423000,            0.378000,            0.400000,            0.565000,            0.051000,
       695937.900000,      4944709.000000,            0.411000,            0.412000,            0.412000,            0.020000,            0.582000,
       696934.600000,      4945572.000000,            0.491000,            0.373000,            0.428000,            0.608000,            0.104000,
       697681.300000,      4948594.000000,            0.387000,            0.501000,            0.440000,            0.101000,            0.625000,
       698181.800000,      4948591.000000,            0.378000,            0.493000,            0.432000,            0.102000,            0.613000,
       697930.400000,      4949020.000000,            0.436000,            0.410000,            0.423000,            0.597000,            0.038000,
       701731.300000,      4952212.000000,            0.404000,            0.528000,            0.462000,            0.662000,            0.066000,
       701300.000000,      4951963.000000,            0.442000,            0.436000,            0.439000,            0.620000,            0.025000,
       701731.300000,      4951714.000000,            0.404000,            0.451000,            0.427000,            0.053000,            0.603000,
       703456.500000,      4952211.000000,            0.414000,            0.420000,            0.417000,            0.024000,            0.589000,
       703456.500000,      4951215.000000,            0.376000,            0.381000,            0.378000,            0.535000,            0.014000,
       703024.800000,      4948477.000000,            0.397000,            0.502000,            0.447000,            0.095000,            0.634000,
       703023.200000,      4947979.000000,            0.425000,            0.346000,            0.383000,            0.038000,            0.547000,
       701172.200000,      4945140.000000,            0.475000,            0.439000,            0.457000,            0.004000,            0.647000,
       701430.200000,      4945573.000000,            0.324000,            0.361000,            0.342000,            0.485000,            0.010000,
       700174.500000,      4946004.000000,            0.339000,            0.406000,            0.371000,            0.528000,            0.030000,
       703455.400000,      4947730.000000,            0.319000,            0.351000,            0.335000,            0.038000,            0.473000,
       703461.700000,      4945258.000000,            0.459000,            0.369000,            0.412000,            0.044000,            0.587000,
       703106.800000,      4945057.000000,            0.366000,            0.388000,            0.377000,            0.033000,            0.532000,
       703448.600000,      4946731.000000,            0.309000,            0.449000,            0.373000,            0.539000,            0.081000,
       703453.100000,      4947231.000000,            0.418000,            0.343000,            0.379000,            0.035000,            0.540000,
       700673.700000,      4945140.000000,            0.446000,            0.328000,            0.383000,            0.545000,            0.102000,
       698928.700000,      4945572.000000,            0.464000,            0.463000,            0.463000,            0.021000,            0.655000,
       703456.500000,      4951713.000000,            0.506000,            0.463000,            0.484000,            0.008000,            0.686000,
       696187.000000,      4945141.000000,            0.523000,            0.478000,            0.500000,            0.706000,            0.055000,
       695189.300000,      4946867.000000,            0.498000,            0.426000,            0.461000,            0.651000,            0.073000,
       694939.900000,      4947299.000000,            0.447000,            0.454000,            0.450000,            0.637000,            0.017000,
       694690.800000,      4946867.000000,            0.399000,            0.428000,            0.414000,            0.040000,            0.584000,
       703025.200000,      4956443.000000,            0.393000,            0.399000,            0.396000,            0.022000,            0.560000,
       702593.900000,      4956194.000000,            0.394000,            0.471000,            0.431000,            0.613000,            0.035000,
       703456.500000,      4956692.000000,            0.376000,            0.495000,            0.431000,            0.105000,            0.612000,
       693445.000000,      4945572.000000,            0.415000,            0.418000,            0.417000,            0.022000,            0.589000,
       702162.700000,      4954950.000000,            0.430000,            0.355000,            0.391000,            0.553000,            0.071000,
       702162.700000,      4954452.000000,            0.411000,            0.473000,            0.441000,            0.626000,            0.023000,
       702593.900000,      4954701.000000,            0.455000,            0.437000,            0.446000,            0.630000,            0.033000,
       692697.300000,      4945141.000000,            0.429000,            0.401000,            0.415000,            0.001000,            0.588000,
       703456.600000,      4958683.000000,            0.398000,            0.423000,            0.410000,            0.037000,            0.579000,
       703456.600000,      4959679.000000,            0.369000,            0.387000,            0.378000,            0.535000,            0.005000,
       689207.600000,      4945141.000000,            0.484000,            0.506000,            0.495000,            0.700000,            0.008000,
       688210.600000,      4945141.000000,            0.551000,            0.533000,            0.542000,            0.013000,            0.766000,
       687712.000000,      4945141.000000,            0.604000,            0.466000,            0.531000,            0.753000,            0.123000,
       702594.000000,      4960177.000000,            0.386000,            0.642000,            0.498000,            0.205000,            0.720000,
       702594.000000,      4960675.000000,            0.438000,            0.462000,            0.450000,            0.038000,            0.635000,
       703456.600000,      4965654.000000,            0.410000,            0.495000,            0.450000,            0.081000,            0.637000,
       703456.600000,      4967645.000000,            0.415000,            0.404000,            0.410000,            0.579000,            0.027000,
       679737.600000,      4988654.000000,            0.650000,            0.662000,            0.656000,            0.039000,            0.927000,
       683972.900000,      4945572.000000,            0.524000,            0.638000,            0.579000,            0.824000,            0.053000,
       683723.500000,      4946004.000000,            0.476000,            0.667000,            0.564000,            0.812000,            0.108000,
       683474.400000,      4945572.000000,            0.651000,            0.527000,            0.586000,            0.060000,            0.836000,
       685969.800000,      4987359.000000,            0.760000,            0.582000,            0.665000,            0.944000,            0.157000,
       685720.400000,      4987791.000000,            0.778000,            0.605000,            0.686000,            0.974000,            0.155000,
       685471.300000,      4987359.000000,            0.641000,            0.541000,            0.589000,            0.833000,            0.099000,
       681980.900000,      4989086.000000,            0.820000,            0.637000,            0.723000,            0.095000,            1.034000,
       703025.300000,      4966401.000000,            0.355000,            0.387000,            0.371000,            0.040000,            0.524000,
       703025.300000,      4966899.000000,            0.455000,            0.447000,            0.451000,            0.637000,            0.027000,
       703025.300000,      4967397.000000,            0.529000,            0.435000,            0.480000,            0.679000,            0.089000,
       703025.300000,      4968890.000000,            0.351000,            0.486000,            0.413000,            0.115000,            0.589000,
       703025.300000,      4969388.000000,            0.427000,            0.473000,            0.449000,            0.053000,            0.634000,
       703025.300000,      4969886.000000,            0.361000,            0.488000,            0.420000,            0.603000,            0.070000,
       703025.300000,      4970384.000000,            0.613000,            0.471000,            0.538000,            0.075000,            0.770000,
       703025.300000,      4970882.000000,            0.391000,            0.427000,            0.409000,            0.044000,            0.578000,
       703025.300000,      4971380.000000,            0.422000,            0.473000,            0.447000,            0.634000,            0.015000,
       703025.200000,      4972376.000000,            0.407000,            0.528000,            0.464000,            0.107000,            0.658000,
       703025.200000,      4971878.000000,            0.409000,            0.429000,            0.419000,            0.593000,            0.006000,
       703456.500000,      4975114.000000,            0.395000,            0.397000,            0.396000,            0.020000,            0.559000,
       703025.200000,      4972874.000000,            0.462000,            0.433000,            0.447000,            0.632000,            0.042000,
       691453.200000,      4989086.000000,            0.461000,            0.493000,            0.477000,            0.045000,            0.674000,
       688960.500000,      4989086.000000,            0.494000,            0.471000,            0.483000,            0.682000,            0.039000,
       703025.200000,      4973869.000000,            0.359000,            0.545000,            0.442000,            0.643000,            0.110000,
       690954.700000,      4989086.000000,            0.511000,            0.609000,            0.557000,            0.793000,            0.043000,
       694943.100000,      4989086.000000,            0.501000,            0.496000,            0.499000,            0.020000,            0.705000,
       703025.200000,      4977355.000000,            0.427000,            0.437000,            0.432000,            0.611000,            0.013000,
       703025.200000,      4977852.000000,            0.360000,            0.431000,            0.394000,            0.560000,            0.032000,
       703025.200000,      4978350.000000,            0.498000,            0.429000,            0.462000,            0.027000,            0.657000,
       703025.200000,      4978848.000000,            0.446000,            0.387000,            0.415000,            0.022000,            0.590000,
       703025.200000,      4979346.000000,            0.418000,            0.387000,            0.402000,            0.003000,            0.569000,
       703025.200000,      4979844.000000,            0.360000,            0.467000,            0.410000,            0.587000,            0.056000,
       703025.200000,      4980342.000000,            0.325000,            0.452000,            0.384000,            0.108000,            0.547000,
       701299.900000,      4981836.000000,            0.517000,            0.486000,            0.501000,            0.708000,            0.045000,
       701299.900000,      4981339.000000,            0.403000,            0.376000,            0.389000,            0.550000,            0.037000,
       701731.200000,      4981587.000000,            0.450000,            0.417000,            0.433000,            0.612000,            0.044000,
       697435.900000,      4989086.000000,            0.415000,            0.415000,            0.415000,            0.586000,            0.020000,
       695940.200000,      4989086.000000,            0.482000,            0.517000,            0.499000,            0.048000,            0.705000,
       696937.300000,      4989086.000000,            0.595000,            0.394000,            0.484000,            0.695000,            0.165000,
       703025.100000,      4982334.000000,            0.381000,            0.347000,            0.363000,            0.513000,            0.041000,
       703025.100000,      4983329.000000,            0.319000,            0.383000,            0.350000,            0.498000,            0.029000,
       703025.100000,      4983827.000000,            0.409000,            0.419000,            0.414000,            0.586000,            0.013000,
       703025.100000,      4984325.000000,            0.373000,            0.356000,            0.364000,            0.514000,            0.029000,
       703025.100000,      4984823.000000,            0.498000,            0.399000,            0.446000,            0.049000,            0.637000,
       703025.100000,      4985321.000000,            0.401000,            0.507000,            0.451000,            0.644000,            0.053000,
       700933.300000,      4988201.000000,            0.356000,            0.415000,            0.385000,            0.060000,            0.544000,
       701180.100000,      4987746.000000,            0.381000,            0.551000,            0.458000,            0.663000,            0.099000,
       701930.400000,      4989074.000000,            0.386000,            0.377000,            0.381000,            0.539000,            0.024000,
       701428.800000,      4989078.000000,            0.355000,            0.444000,            0.397000,            0.082000,            0.562000,
       703456.400000,      4987063.000000,            0.399000,            0.506000,            0.449000,            0.642000,            0.055000,
       700427.800000,      4989085.000000,            0.370000,            0.303000,            0.335000,            0.032000,            0.478000,
       703041.800000,      4988325.000000,            0.369000,            0.440000,            0.403000,            0.573000,            0.031000,
       703106.400000,      4988742.000000,            0.414000,            0.392000,            0.402000,            0.568000,            0.034000,
       700927.600000,      4989082.000000,            0.405000,            0.419000,            0.412000,            0.029000,            0.582000,
       703025.000000,      4985819.000000,            0.438000,            0.430000,            0.434000,            0.613000,            0.026000,
       699928.900000,      4989086.000000,            0.533000,            0.359000,            0.437000,            0.626000,            0.144000,
       698682.600000,      4988654.000000,            0.511000,            0.414000,            0.460000,            0.652000,            0.090000,
       696688.200000,      4988654.000000,            0.365000,            0.504000,            0.429000,            0.617000,            0.078000,
       702593.800000,      4981089.000000,            0.449000,            0.379000,            0.413000,            0.030000,            0.587000,
       703025.200000,      4981338.000000,            0.422000,            0.392000,            0.407000,            0.575000,            0.041000,
       702593.800000,      4981587.000000,            0.466000,            0.435000,            0.450000,            0.636000,            0.043000,
       703025.200000,      4980840.000000,            0.367000,            0.381000,            0.374000,            0.027000,            0.528000,
       695441.600000,      4989086.000000,            0.794000,            0.443000,            0.593000,            0.219000,            0.883000,
       693696.800000,      4988654.000000,            0.510000,            0.608000,            0.557000,            0.096000,            0.788000,
       693198.300000,      4988654.000000,            0.525000,            0.530000,            0.528000,            0.028000,            0.746000,
       692699.800000,      4988654.000000,            0.585000,            0.571000,            0.578000,            0.018000,            0.818000,
       695192.500000,      4988654.000000,            0.395000,            0.521000,            0.454000,            0.650000,            0.068000,
       690705.500000,      4988654.000000,            0.490000,            0.531000,            0.510000,            0.722000,            0.005000,
       702593.900000,      4975114.000000,            0.398000,            0.392000,            0.395000,            0.014000,            0.558000,
       702593.900000,      4974616.000000,            0.535000,            0.410000,            0.468000,            0.066000,            0.670000,
       689957.600000,      4989086.000000,            0.463000,            0.484000,            0.474000,            0.670000,            0.008000,
       689459.000000,      4989086.000000,            0.468000,            0.476000,            0.472000,            0.028000,            0.666000,
       703025.200000,      4973371.000000,            0.391000,            0.489000,            0.437000,            0.090000,            0.620000,
       700006.100000,      4974617.000000,            0.420000,            0.585000,            0.496000,            0.140000,            0.707000,
       700006.100000,      4974120.000000,            0.519000,            0.453000,            0.485000,            0.685000,            0.069000,
       700437.400000,      4974368.000000,            0.417000,            0.547000,            0.478000,            0.685000,            0.069000,
       686218.600000,      4988654.000000,            0.665000,            0.607000,            0.635000,            0.897000,            0.071000,
       685720.100000,      4988654.000000,            0.588000,            0.520000,            0.553000,            0.782000,            0.075000,
       685221.500000,      4988654.000000,            0.560000,            0.596000,            0.578000,            0.053000,            0.816000,
       684723.000000,      4988654.000000,            0.632000,            0.498000,            0.561000,            0.796000,            0.121000,
       683975.000000,      4989086.000000,            0.891000,            0.612000,            0.738000,            1.055000,            0.233000,
       684224.400000,      4988654.000000,            0.714000,            0.533000,            0.617000,            0.099000,            0.885000,
       688212.800000,      4988654.000000,            0.764000,            0.654000,            0.707000,            0.045000,            1.005000,
